"DateTime15","RECORD.mean","PPFD_Avg.mean","AirTC_Avg.mean","RH.mean"
2013-01-01 14:30:00,220918,1604.33333333333,39.5133333333333,11.35
2013-01-01 14:45:00,220921,1725,39.5866666666667,11.5333333333333
2013-01-01 15:00:00,220924,1656.33333333333,39.7166666666667,10.7433333333333
2013-01-01 15:15:00,220927,1594.66666666667,39.6366666666667,10.67
2013-01-01 15:30:00,220930,1487,39.6333333333333,10.1333333333333
2013-01-01 15:45:00,220933,1370.33333333333,39.7833333333333,10.3133333333333
2013-01-01 16:00:00,220936,1257.66666666667,39.77,14.4966666666667
2013-01-01 16:15:00,220939,1138.33333333333,36.7766666666667,27.5533333333333
2013-01-01 16:30:00,220942,1033.33333333333,36.1066666666667,30.0633333333333
2013-01-01 16:45:00,220945,920.666666666667,35.2166666666667,32.6633333333333
2013-01-01 17:00:00,220948,818.566666666667,34.8366666666667,34.4466666666667
2013-01-01 17:15:00,220951,711.4,34.2466666666667,37.3766666666667
2013-01-01 17:30:00,220954,607.233333333333,33.64,39.4633333333333
2013-01-01 17:45:00,220957,498.8,33.18,40.8633333333333
2013-01-01 18:00:00,220960,397.966666666667,32.8533333333333,42.0333333333333
2013-01-01 18:15:00,220963,302.2,32.0833333333333,43.86
2013-01-01 18:30:00,220966,213.6,30.77,47.8033333333333
2013-01-01 18:45:00,220969,135.033333333333,29.7633333333333,50.4733333333333
2013-01-01 19:00:00,220972,59.3733333333333,29.0033333333333,52.6966666666667
2013-01-01 19:15:00,220975,20.6166666666667,28.05,55.5266666666667
2013-01-01 19:30:00,220978,4.48366666666667,27.23,58.3166666666667
2013-01-01 19:45:00,220981,0.403666666666667,26.31,60.6666666666667
2013-01-01 20:00:00,220984,0.056,25.61,62.9933333333333
2013-01-01 20:15:00,220987,0.0223333333333333,25.1933333333333,64.4066666666667
2013-01-01 20:30:00,220990,0.064,24.6733333333333,65.6466666666667
2013-01-01 20:45:00,220993,0.0666666666666667,24.1633333333333,67.37
2013-01-01 21:00:00,220996,0.084,23.3766666666667,70.1566666666667
2013-01-01 21:15:00,220999,0.084,22.5033333333333,74.9633333333333
2013-01-01 21:30:00,221002,0.081,21.76,77.3433333333333
2013-01-01 21:45:00,221005,0.064,20.97,80.88
2013-01-01 22:00:00,221008,0.0306666666666667,20.53,83.1
2013-01-01 22:15:00,221011,0.00533333333333333,20.2066666666667,84.1333333333333
2013-01-01 22:30:00,221014,0.00833333333333333,20.0266666666667,85.4
2013-01-01 22:45:00,221017,0.008,19.8166666666667,86.3333333333333
2013-01-01 23:00:00,221020,0.022,19.45,87.0666666666667
2013-01-01 23:15:00,221023,0.036,19.55,88.7333333333333
2013-01-01 23:30:00,221026,0.014,19.28,88.1
2013-01-01 23:45:00,221029,0.00266666666666667,18.8666666666667,89.3333333333333
2013-01-02 00:00:00,221032,0.0163333333333333,19.0066666666667,90
2013-01-02 00:15:00,221035,0.00566666666666667,18.96,90.7333333333333
2013-01-02 00:30:00,221038,0.0136666666666667,18.8233333333333,91.0666666666667
2013-01-02 00:45:00,221041,0.0223333333333333,18.8233333333333,91.2333333333333
2013-01-02 01:00:00,221044,0,18.25,90.2666666666667
2013-01-02 01:15:00,221047,0.00266666666666667,16.71,90.7666666666667
2013-01-02 01:30:00,221050,0.011,17.0833333333333,91.7
2013-01-02 01:45:00,221053,0.0193333333333333,17.5766666666667,91.7333333333333
2013-01-02 02:00:00,221056,0.0276666666666667,17.6166666666667,91.6333333333333
2013-01-02 02:15:00,221059,0.011,17.4866666666667,91.8666666666667
2013-01-02 02:30:00,221062,0.00833333333333333,17.4566666666667,92.0333333333333
2013-01-02 02:45:00,221065,0.00833333333333333,17.56,92.1
2013-01-02 03:00:00,221068,0.022,17.4833333333333,92.2333333333333
2013-01-02 03:15:00,221071,0.033,17.6333333333333,92.4
2013-01-02 03:30:00,221074,0.028,17.9933333333333,92.7333333333333
2013-01-02 03:45:00,221077,0.039,18.2966666666667,92.5666666666667
2013-01-02 04:00:00,221080,0.036,18.1566666666667,92.6333333333333
2013-01-02 04:15:00,221083,0.0443333333333333,18.64,92.7666666666667
2013-01-02 04:30:00,221086,0.0443333333333333,18.7633333333333,92.6666666666667
2013-01-02 04:45:00,221089,0.384333333333333,18.8,92.4666666666667
2013-01-02 05:00:00,221092,3.286,18.84,92.2
2013-01-02 05:15:00,221095,12.6866666666667,18.98,91.8333333333333
2013-01-02 05:30:00,221098,33.2666666666667,19.2066666666667,91.3666666666667
2013-01-02 05:45:00,221101,70.0433333333333,19.46,90.6666666666667
2013-01-02 06:00:00,221104,101.866666666667,19.7433333333333,89.6666666666667
2013-01-02 06:15:00,221107,163.5,20.1066666666667,88.2
2013-01-02 06:30:00,221110,232.433333333333,20.4766666666667,85.3666666666667
2013-01-02 06:45:00,221113,383.5,20.9766666666667,80.59
2013-01-02 07:00:00,221116,663,21.9533333333333,74.9133333333333
2013-01-02 07:15:00,221119,792.8,22.6166666666667,70.35
2013-01-02 07:30:00,221122,963.333333333333,23.1633333333333,68.0066666666667
2013-01-02 07:45:00,221125,1080,23.1066666666667,67.5866666666667
2013-01-02 08:00:00,221128,649.266666666667,23.1733333333333,66.29
2013-01-02 08:15:00,221131,571.7,22.93,66.9366666666667
2013-01-02 08:30:00,221134,449,22.78,66.4833333333333
2013-01-02 08:45:00,221137,1310,23.5033333333333,61.4933333333333
2013-01-02 09:00:00,221140,1657.33333333333,24.65,55.2666666666667
2013-01-02 09:15:00,221143,1847.33333333333,24.7333333333333,52.2033333333333
2013-01-02 09:30:00,221146,1001.33333333333,24.7333333333333,52.7766666666667
2013-01-02 09:45:00,221149,895.933333333333,24.77,53.9666666666667
2013-01-02 10:00:00,221152,1608.33333333333,25.2066666666667,51.3433333333333
2013-01-02 10:15:00,221155,1429.66666666667,25.78,49.3
2013-01-02 10:30:00,221158,1477,26.07,49.3433333333333
2013-01-02 10:45:00,221161,964.333333333333,25.7266666666667,49.63
2013-01-02 11:00:00,221164,1784.33333333333,25.9766666666667,50.47
2013-01-02 11:15:00,221167,1599.33333333333,26.18,48.81
2013-01-02 11:30:00,221170,1185.96666666667,26.0733333333333,49.4466666666667
2013-01-02 11:45:00,221173,1165.66666666667,26.0333333333333,49.2833333333333
2013-01-02 12:00:00,221176,1273,26.3066666666667,47.7166666666667
2013-01-02 12:15:00,221179,1314.23333333333,26.4766666666667,47.6366666666667
2013-01-02 12:30:00,221182,713.3,25.8433333333333,48.9266666666667
2013-01-02 12:45:00,221185,1314.03333333333,26.43,47.5933333333333
2013-01-02 13:00:00,221188,921.133333333333,25.3933333333333,51.7233333333333
2013-01-02 13:15:00,221191,770.9,25.5433333333333,51.52
2013-01-02 13:30:00,221194,981.333333333333,25.86,49.6433333333333
2013-01-02 13:45:00,221197,1184.66666666667,25.6933333333333,52.1466666666667
2013-01-02 14:00:00,221200,570.266666666667,25.4233333333333,52.5266666666667
2013-01-02 14:15:00,221203,460.6,24.54,55.3333333333333
2013-01-02 14:30:00,221206,451.8,24.0133333333333,56.8
2013-01-02 14:45:00,221209,269.6,23.49,58.7533333333333
2013-01-02 15:00:00,221212,270.966666666667,22.6666666666667,60.3733333333333
2013-01-02 15:15:00,221215,240.166666666667,22.1233333333333,60.9233333333333
2013-01-02 15:30:00,221218,191,21.8366666666667,60.3133333333333
2013-01-02 15:45:00,221221,186.533333333333,21.7466666666667,60.1766666666667
2013-01-02 16:00:00,221224,169.766666666667,21.65,59.57
2013-01-02 16:15:00,221227,118.333333333333,21.3933333333333,59.58
2013-01-02 16:30:00,221230,105.633333333333,21.2266666666667,59.3333333333333
2013-01-02 16:45:00,221233,106.466666666667,21.0966666666667,59.1533333333333
2013-01-02 17:00:00,221236,98.6666666666667,20.9566666666667,59.1433333333333
2013-01-02 17:15:00,221239,93.2333333333333,20.66,60.09
2013-01-02 17:30:00,221242,135.966666666667,20.4866666666667,61.25
2013-01-02 17:45:00,221245,93.3,20.22,62.6766666666667
2013-01-02 18:00:00,221248,83.8333333333333,20.1366666666667,63.0733333333333
2013-01-02 18:15:00,221251,50.2666666666667,20,64.67
2013-01-02 18:30:00,221254,26.3666666666667,19.7433333333333,66.91
2013-01-02 18:45:00,221257,18.0366666666667,19.2433333333333,71.0533333333333
2013-01-02 19:00:00,221260,15.5333333333333,18.8833333333333,73.2766666666667
2013-01-02 19:15:00,221263,5.33533333333333,19,71.51
2013-01-02 19:30:00,221266,1.09433333333333,19.0233333333333,71.4133333333333
2013-01-02 19:45:00,221269,0.128333333333333,18.71,74.86
2013-01-02 20:00:00,221272,0.0136666666666667,18.1666666666667,78.5566666666667
2013-01-02 20:15:00,221275,0.00566666666666667,18.14,78.4933333333333
2013-01-02 20:30:00,221278,0.00833333333333333,18.3,76.7566666666667
2013-01-02 20:45:00,221281,0.028,18.5033333333333,76.1666666666667
2013-01-02 21:00:00,221284,0.0443333333333333,18.58,72.07
2013-01-02 21:15:00,221287,0.0416666666666667,18.6733333333333,71.78
2013-01-02 21:30:00,221290,0.0386666666666667,18.5366666666667,73.0033333333333
2013-01-02 21:45:00,221293,0.0556666666666667,18.4766666666667,73.1666666666667
2013-01-02 22:00:00,221296,0.0363333333333333,18.46,73.2166666666667
2013-01-02 22:15:00,221299,0.036,18.4666666666667,73.4433333333333
2013-01-02 22:30:00,221302,0.0276666666666667,18.4933333333333,73.3066666666667
2013-01-02 22:45:00,221305,0.0246666666666667,18.4366666666667,73.4466666666667
2013-01-02 23:00:00,221308,0.0166666666666667,18.2466666666667,75.13
2013-01-02 23:15:00,221311,0.00833333333333333,18.2166666666667,75.16
2013-01-02 23:30:00,221314,0.0136666666666667,18.1066666666667,76.6133333333333
2013-01-02 23:45:00,221317,0.0166666666666667,17.6266666666667,80.8366666666667
2013-01-03 00:00:00,221320,0.00266666666666667,17.13,84.7333333333333
2013-01-03 00:15:00,221323,0.00266666666666667,16.94,86.5333333333333
2013-01-03 00:30:00,221326,0.00533333333333333,16.8266666666667,87.6666666666667
2013-01-03 00:45:00,221329,0.0193333333333333,16.8266666666667,88.3333333333333
2013-01-03 01:00:00,221332,0.0163333333333333,16.8266666666667,88.7333333333333
2013-01-03 01:15:00,221335,0.0113333333333333,16.8333333333333,89.2
2013-01-03 01:30:00,221338,0.0193333333333333,16.72,89.8
2013-01-03 01:45:00,221341,0.0246666666666667,16.73,90.3333333333333
2013-01-03 02:00:00,221344,0.014,16.7033333333333,90.8666666666667
2013-01-03 02:15:00,221347,0.011,16.6733333333333,91.4666666666667
2013-01-03 02:30:00,221350,0.0113333333333333,16.6233333333333,91.7333333333333
2013-01-03 02:45:00,221353,0.00533333333333333,16.62,91.8
2013-01-03 03:00:00,221356,0.00266666666666667,16.6166666666667,91.8
2013-01-03 03:15:00,221359,0,16.63,91.7333333333333
2013-01-03 03:30:00,221362,0.00566666666666667,16.64,91.5666666666667
2013-01-03 03:45:00,221365,0,16.6866666666667,91.3666666666667
2013-01-03 04:00:00,221368,0,16.72,91.0666666666667
2013-01-03 04:15:00,221371,0.00266666666666667,16.7266666666667,90.6333333333333
2013-01-03 04:30:00,221374,0.0306666666666667,16.7866666666667,90.0666666666667
2013-01-03 04:45:00,221377,0.356666666666667,16.8833333333333,89.6
2013-01-03 05:00:00,221380,2.89133333333333,16.9066666666667,89.1333333333333
2013-01-03 05:15:00,221383,11.6256666666667,16.92,88.6333333333333
2013-01-03 05:30:00,221386,27.5133333333333,17.0133333333333,87.4666666666667
2013-01-03 05:45:00,221389,52.82,17.25,86.4333333333333
2013-01-03 06:00:00,221392,86.3633333333333,17.4766666666667,84.9333333333333
2013-01-03 06:15:00,221395,131.533333333333,17.75,83.7666666666667
2013-01-03 06:30:00,221398,191.966666666667,17.9966666666667,81.7
2013-01-03 06:45:00,221401,294.233333333333,18.4,78.68
2013-01-03 07:00:00,221404,353.8,18.7833333333333,74.5433333333333
2013-01-03 07:15:00,221407,446.1,19.1633333333333,71.6233333333333
2013-01-03 07:30:00,221410,494.3,19.44,68.2666666666667
2013-01-03 07:45:00,221413,555.733333333333,19.7833333333333,66.7866666666667
2013-01-03 08:00:00,221416,612.233333333333,20.1833333333333,63.68
2013-01-03 08:15:00,221419,765.666666666667,20.45,62.14
2013-01-03 08:30:00,221422,752.466666666667,20.75,62.2133333333333
2013-01-03 08:45:00,221425,645.266666666667,20.6666666666667,61.2033333333333
2013-01-03 09:00:00,221428,1098,21.09,58.9466666666667
2013-01-03 09:15:00,221431,1561.66666666667,21.5966666666667,58.2766666666667
2013-01-03 09:30:00,221434,1632.66666666667,21.96,55.3666666666667
2013-01-03 09:45:00,221437,1634,21.8333333333333,56.5733333333333
2013-01-03 10:00:00,221440,1911.66666666667,22.5166666666667,54.6466666666667
2013-01-03 10:15:00,221443,1403.33333333333,22.8766666666667,54.1566666666667
2013-01-03 10:30:00,221446,1282.66666666667,22.59,55.08
2013-01-03 10:45:00,221449,2071.33333333333,22.9766666666667,54.2833333333333
2013-01-03 11:00:00,221452,1115.8,22.9766666666667,54.01
2013-01-03 11:15:00,221455,1030.83333333333,23.1866666666667,53.73
2013-01-03 11:30:00,221458,1197,23.6266666666667,52.4866666666667
2013-01-03 11:45:00,221461,1314.66666666667,24.04,50.1933333333333
2013-01-03 12:00:00,221464,1720.66666666667,24.6066666666667,48.9033333333333
2013-01-03 12:15:00,221467,1565.66666666667,24.72,49.7566666666667
2013-01-03 12:30:00,221470,2131.66666666667,25.18,48.6266666666667
2013-01-03 12:45:00,221473,2091.33333333333,25.46,46.6666666666667
2013-01-03 13:00:00,221476,2169.66666666667,25.58,46.9133333333333
2013-01-03 13:15:00,221479,1953,25.83,46.08
2013-01-03 13:30:00,221482,1232.66666666667,25.8733333333333,45.8166666666667
2013-01-03 13:45:00,221485,2146.66666666667,26.53,45.4666666666667
2013-01-03 14:00:00,221488,1107.4,26.1033333333333,45.4833333333333
2013-01-03 14:15:00,221491,1844,27.0733333333333,43.1133333333333
2013-01-03 14:30:00,221494,1426,26.4766666666667,44.2033333333333
2013-01-03 14:45:00,221497,1764.33333333333,27.2266666666667,42.0466666666667
2013-01-03 15:00:00,221500,1609,27.1533333333333,43.4233333333333
2013-01-03 15:15:00,221503,1516,27.36,41.1166666666667
2013-01-03 15:30:00,221506,1441.66666666667,27.42,42.0366666666667
2013-01-03 15:45:00,221509,1334.66666666667,27.4666666666667,41.88
2013-01-03 16:00:00,221512,1240.66666666667,27.71,40.27
2013-01-03 16:15:00,221515,1133.33333333333,27.48,41.2233333333333
2013-01-03 16:30:00,221518,1032.66666666667,28.2033333333333,40.1666666666667
2013-01-03 16:45:00,221521,928.333333333333,28.35,38.7566666666667
2013-01-03 17:00:00,221524,820.866666666667,28.1466666666667,41.2766666666667
2013-01-03 17:15:00,221527,691.733333333333,27.8133333333333,43.61
2013-01-03 17:30:00,221530,604.166666666667,27.0466666666667,46.9
2013-01-03 17:45:00,221533,499.9,26.2466666666667,49.4066666666667
2013-01-03 18:00:00,221536,401.266666666667,25.6333333333333,51.2066666666667
2013-01-03 18:15:00,221539,302.466666666667,25.1566666666667,52.9733333333333
2013-01-03 18:30:00,221542,213.1,24.8233333333333,53.9566666666667
2013-01-03 18:45:00,221545,132.866666666667,24.43,55.03
2013-01-03 19:00:00,221548,60.3966666666667,23.8733333333333,57.5766666666667
2013-01-03 19:15:00,221551,24.6266666666667,23.3033333333333,60.3366666666667
2013-01-03 19:30:00,221554,5.83766666666667,22.9166666666667,62.2433333333333
2013-01-03 19:45:00,221557,0.556666666666667,22.55,63.6366666666667
2013-01-03 20:00:00,221560,0.0193333333333333,22.28,64.3166666666667
2013-01-03 20:15:00,221563,0.011,22.1233333333333,64.6666666666667
2013-01-03 20:30:00,221566,0.022,21.9033333333333,65.44
2013-01-03 20:45:00,221569,0.036,21.6566666666667,66.3266666666667
2013-01-03 21:00:00,221572,0.0166666666666667,21.54,66.9633333333333
2013-01-03 21:15:00,221575,0.0306666666666667,21.3433333333333,67.7166666666667
2013-01-03 21:30:00,221578,0.036,21.0233333333333,68.8966666666667
2013-01-03 21:45:00,221581,0.047,20.6266666666667,70.6166666666667
2013-01-03 22:00:00,221584,0.0696666666666667,20.11,72.8533333333333
2013-01-03 22:15:00,221587,0.058,19.52,75.2933333333333
2013-01-03 22:30:00,221590,0.084,19.09,78.4133333333333
2013-01-03 22:45:00,221593,0.0193333333333333,18.9966666666667,79.79
2013-01-03 23:00:00,221596,0.00266666666666667,18.5433333333333,80.4
2013-01-03 23:15:00,221599,0.00566666666666667,17.77,83.7333333333333
2013-01-03 23:30:00,221602,0.0276666666666667,17.5866666666667,84.3333333333333
2013-01-03 23:45:00,221605,0.0223333333333333,17.1866666666667,85.3333333333333
2013-01-04 00:00:00,221608,0.0166666666666667,17.24,86.6
2013-01-04 00:15:00,221611,0.025,17.1633333333333,86.9666666666667
2013-01-04 00:30:00,221614,0.036,16.9466666666667,87.9333333333333
2013-01-04 00:45:00,221617,0.014,17.21,88.5333333333333
2013-01-04 01:00:00,221620,0.00266666666666667,16.7466666666667,88.6
2013-01-04 01:15:00,221623,0.008,16.83,89.3333333333333
2013-01-04 01:30:00,221626,0.00266666666666667,16.6466666666667,89.5
2013-01-04 01:45:00,221629,0,16.4433333333333,89.7333333333333
2013-01-04 02:00:00,221632,0.0136666666666667,16.1166666666667,90.1
2013-01-04 02:15:00,221635,0,15.9966666666667,90.4333333333333
2013-01-04 02:30:00,221638,0,15.9166666666667,90.7333333333333
2013-01-04 02:45:00,221641,0.00266666666666667,15.9466666666667,91.0666666666667
2013-01-04 03:00:00,221644,0,15.9266666666667,91.3333333333333
2013-01-04 03:15:00,221647,0.00266666666666667,15.6633333333333,91.4666666666667
2013-01-04 03:30:00,221650,0,15.5233333333333,91.6666666666667
2013-01-04 03:45:00,221653,0,15.3833333333333,91.7333333333333
2013-01-04 04:00:00,221656,0,15.4633333333333,92.2333333333333
2013-01-04 04:15:00,221659,0.00266666666666667,15.42,92.0333333333333
2013-01-04 04:30:00,221662,0.036,14.9966666666667,92.1
2013-01-04 04:45:00,221665,0.716,14.8633333333333,92.4666666666667
2013-01-04 05:00:00,221668,6.919,15.12,92.7
2013-01-04 05:15:00,221671,27.38,15.06,92.7666666666667
2013-01-04 05:30:00,221674,58.8166666666667,15.2233333333333,93.0666666666667
2013-01-04 05:45:00,221677,101.07,15.1233333333333,93
2013-01-04 06:00:00,221680,240.766666666667,15.6833333333333,93.4333333333333
2013-01-04 06:15:00,221683,333.833333333333,17.3133333333333,93.3666666666667
2013-01-04 06:30:00,221686,429.8,17.8166666666667,93.0333333333333
2013-01-04 06:45:00,221689,532.4,18.5933333333333,91.4666666666667
2013-01-04 07:00:00,221692,641.533333333333,18.9,87.2
2013-01-04 07:15:00,221695,753.3,20.1133333333333,79.5933333333333
2013-01-04 07:30:00,221698,864.333333333333,21.1033333333333,73.67
2013-01-04 07:45:00,221701,970.333333333333,21.5833333333333,71.4833333333333
2013-01-04 08:00:00,221704,1075,21.8566666666667,70.1033333333333
2013-01-04 08:15:00,221707,1179.66666666667,22.1266666666667,69.0566666666667
2013-01-04 08:30:00,221710,1282,22.74,66.36
2013-01-04 08:45:00,221713,1376.33333333333,23.54,63.63
2013-01-04 09:00:00,221716,1467.33333333333,24.24,60.5733333333333
2013-01-04 09:15:00,221719,1557,24.5633333333333,57.3866666666667
2013-01-04 09:30:00,221722,1626.66666666667,25.0766666666667,55.2633333333333
2013-01-04 09:45:00,221725,1713.66666666667,25.63,52.2066666666667
2013-01-04 10:00:00,221728,1783.33333333333,26.2166666666667,51.6033333333333
2013-01-04 10:15:00,221731,1843.66666666667,26.8133333333333,50.21
2013-01-04 10:30:00,221734,1904,27.5133333333333,44.4233333333333
2013-01-04 10:45:00,221737,1949.66666666667,27.3466666666667,44.2633333333333
2013-01-04 11:00:00,221740,1994,27.95,42.36
2013-01-04 11:15:00,221743,2025.66666666667,28.23,41.4933333333333
2013-01-04 11:30:00,221746,2053.33333333333,28.9933333333333,37.03
2013-01-04 11:45:00,221749,2071,29.5033333333333,36.1366666666667
2013-01-04 12:00:00,221752,2081.33333333333,30.3,33.55
2013-01-04 12:15:00,221755,2083.66666666667,31.06,31.91
2013-01-04 12:30:00,221758,2078.33333333333,30.8433333333333,30.8533333333333
2013-01-04 12:45:00,221761,2062.33333333333,31.3633333333333,29.74
2013-01-04 13:00:00,221764,2042.66666666667,31.8666666666667,28.9733333333333
2013-01-04 13:15:00,221767,2013,32.1633333333333,27.75
2013-01-04 13:30:00,221770,1976.66666666667,32.6266666666667,26.42
2013-01-04 13:45:00,221773,1930.33333333333,33.0466666666667,25.3566666666667
2013-01-04 14:00:00,221776,1877,33.0966666666667,24.46
2013-01-04 14:15:00,221779,1819,33.73,23.63
2013-01-04 14:30:00,221782,1756,34.2366666666667,21.8966666666667
2013-01-04 14:45:00,221785,1683.33333333333,34.1633333333333,21.46
2013-01-04 15:00:00,221788,1604.33333333333,34.78,23.9933333333333
2013-01-04 15:15:00,221791,1512.66666666667,33.3566666666667,32.72
2013-01-04 15:30:00,221794,1425,32.9233333333333,34.8
2013-01-04 15:45:00,221797,1335,32.6866666666667,36.1533333333333
2013-01-04 16:00:00,221800,1239.66666666667,32.3766666666667,36.4366666666667
2013-01-04 16:15:00,221803,1140.33333333333,31.9766666666667,38.1466666666667
2013-01-04 16:30:00,221806,1037.66666666667,31.51,38.7366666666667
2013-01-04 16:45:00,221809,933.666666666667,31.2833333333333,38.81
2013-01-04 17:00:00,221812,828.8,30.9633333333333,38.9833333333333
2013-01-04 17:15:00,221815,721.8,30.6733333333333,39.7133333333333
2013-01-04 17:30:00,221818,614.3,30.3733333333333,40.4066666666667
2013-01-04 17:45:00,221821,508.566666666667,29.8466666666667,42.07
2013-01-04 18:00:00,221824,406.3,29.49,43.0033333333333
2013-01-04 18:15:00,221827,308.366666666667,29.2266666666667,42.73
2013-01-04 18:30:00,221830,219.6,28.5333333333333,43.73
2013-01-04 18:45:00,221833,140.533333333333,27.8133333333333,45.69
2013-01-04 19:00:00,221836,61.49,27.03,47.3733333333333
2013-01-04 19:15:00,221839,25.32,26.2766666666667,49.3966666666667
2013-01-04 19:30:00,221842,6.04466666666667,25.71,50.82
2013-01-04 19:45:00,221845,0.587333333333333,25.22,52.2633333333333
2013-01-04 20:00:00,221848,0.028,24.7766666666667,54.3066666666667
2013-01-04 20:15:00,221851,0,24.46,55.7066666666667
2013-01-04 20:30:00,221854,0.00266666666666667,23.9966666666667,57.9966666666667
2013-01-04 20:45:00,221857,0.0526666666666667,22.63,62.94
2013-01-04 21:00:00,221860,0.0136666666666667,22.15,65.8333333333333
2013-01-04 21:15:00,221863,0.0193333333333333,21.7,67.1066666666667
2013-01-04 21:30:00,221866,0.008,21.61,69.0733333333333
2013-01-04 21:45:00,221869,0,22.0833333333333,68.4966666666667
2013-01-04 22:00:00,221872,0.00266666666666667,21.94,69.6266666666667
2013-01-04 22:15:00,221875,0.0443333333333333,21.92,70.2533333333333
2013-01-04 22:30:00,221878,0.0586666666666667,21.3633333333333,73.2433333333333
2013-01-04 22:45:00,221881,0.0666666666666667,20.6833333333333,75.47
2013-01-04 23:00:00,221884,0.0556666666666667,19.5433333333333,78.81
2013-01-04 23:15:00,221887,0.025,18.88,81.4666666666667
2013-01-04 23:30:00,221890,0.0196666666666667,18.6866666666667,83.4
2013-01-04 23:45:00,221893,0.0253333333333333,18.6633333333333,83.5333333333333
2013-01-05 00:00:00,221896,0.0196666666666667,18.7666666666667,85.6666666666667
2013-01-05 00:15:00,221899,0.0136666666666667,18.6366666666667,86.2
2013-01-05 00:30:00,221902,0.00533333333333333,18.29,86.8
2013-01-05 00:45:00,221905,0.00833333333333333,18.17,87.2
