"volume","sla_free.mean","sla_free.se"
"1000",15.067734690218,0.4705531355666
"05",11.8310419971464,0.320445124720716
"10",11.7255536446294,0.306891976922027
"15",12.7344924613806,0.479687830228335
"20",11.779137695926,0.366673019548914
"25",12.4431945860564,0.404874693334897
"35",13.5259235165772,0.463378592942712
