"volume","Amax","Amax_se","Asat","Asat_se"
"1",21.216755126619,0.899260172927456,14.0086822597476,0.832292781835682
"2",22.3393287325833,1.3701232582025,15.4346486080238,0.999041815440639
"3",23.2617608066429,1.17229091079727,16.938032941619,0.859223036451347
"4",26.1248024363,0.718961913706097,17.3958704916238,0.542715507461756
"5",23.9412371285714,0.913136395823485,15.5669971190762,0.490778473336864
"6",24.9803184779048,1.01172840634534,16.0126130320952,0.608596535166989
"7",33.1469543631191,0.729060320205188,21.4296930311429,0.31908605160956
