"volume","Jmax.mean","Vcmax.mean","Jmax.se","Vcmax.se"
"1000",169.046334847329,100.382369839035,8.16606692417837,3.33234664956385
"5",104.517383785923,63.2670605740774,3.32792097019679,2.46975197262492
"10",116.536950030212,69.3977758838052,7.49948000608487,4.71965253833401
"15",125.352778870391,80.7963681732079,7.8389341835227,5.13314570112786
"20",131.52886283453,82.0836900172274,8.58153455443381,4.65146696106122
"25",132.754092773362,78.9534238456292,13.1322451877002,8.67070389231838
"35",127.152705911881,82.3607050743482,6.05415322822948,3.62874034243701
