"","pfile","lfile","totPARleaf","totPARdir","totPARdiff","totPARinc","totA","totA0","totE"
"1","yplant/euc_plfiles/euchae3.p","yplant/euc_plfiles/euchae.l",2.5057914201716,1.2951943731796,1.210597046992,5.45795072220488,0.0558096530250346,0.0625493799916079,0.0163804963141317
"2","yplant/euc_plfiles/euchae1.p","yplant/euc_plfiles/euchae.l",0.58212289833256,0.295359030711234,0.286763867621326,1.19165800661963,0.0123955172585989,0.013656676886592,0.00362547779649434
"3","yplant/euc_plfiles/euchae2.p","yplant/euc_plfiles/euchae.l",5.53864249342375,2.9872029788762,2.55143951454755,11.8908141546163,0.120226277296882,0.136271485548742,0.03545549225286
"4","yplant/euc_plfiles/euchaeR90.p","yplant/euc_plfiles/euchae.l",3.07034993698251,1.69171869200384,1.37863124497867,6.0326902267037,0.0630188138811363,0.0691360278916758,0.018429817940079
"5","yplant/euc_plfiles/euchaeR50.p","yplant/euc_plfiles/euchae.l",1.46614593440656,0.766766287070971,0.699379647335588,2.98106571868018,0.0310027739784948,0.034163703907967,0.00907663847221421
"6","yplant/euc_plfiles/euchaeR70.p","yplant/euc_plfiles/euchae.l",3.14540420165441,1.68137989135345,1.46402431030096,6.55733766444303,0.0674525259608378,0.0751486090993573,0.0198003777146554
"7","yplant/euc_plfiles/euchaeR91.p","yplant/euc_plfiles/euchae.l",2.10233546122769,1.08513255726528,1.01720290396241,4.52624998748481,0.0464750701607196,0.0518718736782267,0.0136578311339471
"8","yplant/euc_plfiles/euchaeR71.p","yplant/euc_plfiles/euchae.l",1.72290735559345,0.874180024773322,0.848727330820132,3.68318315792738,0.0373949936664473,0.0422101324562384,0.0110328483883272
"9","yplant/euc_plfiles/10nd.p","yplant/euc_plfiles/10nd_leaf.l",75.5158170343276,42.3277526069393,33.1880644273883,185.934834544212,1.74016379647979,2.1308562886556,0.525526416209868
"10","yplant/euc_plfiles/11nd.p","yplant/euc_plfiles/11nd_leaf.l",78.8790160467403,43.9638915557341,34.9151244910063,218.462329682473,1.93463933646526,2.50362892020409,0.593955514611335
"11","yplant/euc_plfiles/12nd.p","yplant/euc_plfiles/12nd_leaf.l",59.1300736409169,32.7954293149063,26.3346443260106,150.589859108591,1.40997880771853,1.72579468003346,0.426195826223645
"12","yplant/euc_plfiles/7d.p","yplant/euc_plfiles/7d_leaf.l",44.9520826384261,25.2329615764925,19.7191210619335,99.2496486495759,0.97310781874643,1.13742397163088,0.290283878331716
"13","yplant/euc_plfiles/33d.p","yplant/euc_plfiles/33d_leaf.l",38.0004556889878,20.9779835120335,17.0224721769544,91.7940804382157,0.87778001997524,1.05198143232607,0.263569546057762
"14","yplant/euc_plfiles/8d.p","yplant/euc_plfiles/8d_leaf.l",54.1440361069408,28.9788714055123,25.1651647014285,150.932962891528,1.37359991137573,1.72972672888985,0.418526936530014
"15","yplant/euc_plfiles/35nd.p","yplant/euc_plfiles/35nd_leaf.l",57.1011360524219,31.3571227808116,25.7440132716103,137.779354131345,1.31850413443764,1.57898332454683,0.395772878197154
"16","yplant/euc_plfiles/36nd.p","yplant/euc_plfiles/36nd_leaf.l",32.268785357824,18.0164094392731,14.2523759185509,71.3111460156737,0.702906029224054,0.817242257542678,0.209295545713128
"17","yplant/euc_plfiles/46nd.p","yplant/euc_plfiles/46nd_leaf.l",53.6518588570418,28.9440458826939,24.707812974348,144.847909791357,1.35168397468592,1.65999061033472,0.408572613223665
"18","yplant/euc_plfiles/9d.p","yplant/euc_plfiles/9d_leaf.l",38.8780442654048,21.6743456930894,17.2036985723154,85.4983148355981,0.84321890135428,0.979830499666648,0.251041351773458
"19","yplant/euc_plfiles/44d.p","yplant/euc_plfiles/44d_leaf.l",29.7365910896522,16.7878848337691,12.948706255883,59.8265905174722,0.606684960883423,0.685626590334616,0.179154910808813
"20","yplant/euc_plfiles/45d.p","yplant/euc_plfiles/45d_leaf.l",26.4923532516618,14.8377948681439,11.6545583835179,53.3957631285374,0.543430364169589,0.611927818307517,0.160345831150165
"21","yplant/euc_plfiles/21d.p","yplant/euc_plfiles/21d_leaf.l",42.1958065129425,23.2849655128532,18.9108410000892,101.386083630257,0.971454282701608,1.16190801156373,0.291439881552931
"22","yplant/euc_plfiles/47nd.p","yplant/euc_plfiles/47nd_leaf.l",63.618871312446,34.6982341019444,28.9206372105016,151.688012530328,1.45924126468331,1.73837977271043,0.437496130157267
"23","yplant/euc_plfiles/23nd.p","yplant/euc_plfiles/23nd_leaf.l",66.0279486252193,36.7764828769317,29.2514657482876,152.318566633252,1.48629460335723,1.7456060688418,0.443632649678154
"24","yplant/euc_plfiles/20d.p","yplant/euc_plfiles/20d_leaf.l",36.9710132353437,20.3243577223748,16.6466555129689,79.5415794368595,0.793354143818273,0.911564931703689,0.235201156650033
"25","yplant/euc_plfiles/19d.p","yplant/euc_plfiles/19d_leaf.l",48.1421600151189,26.3268136418533,21.8153463732657,114.663788387057,1.10139777404466,1.31407358478347,0.330111464165547
"26","yplant/euc_plfiles/22nd.p","yplant/euc_plfiles/22nd_leaf.l",88.5222602651054,47.9596057273061,40.5626545377993,263.416756709214,2.32116316058504,3.01881707076047,0.713845176118623
"27","yplant/euc_plfiles/43d.p","yplant/euc_plfiles/43d_leaf.l",42.7777002378526,23.5581179892521,19.2195822486005,102.662568442475,0.987192188142759,1.17653682329853,0.295837984933036
"28","yplant/euc_plfiles/24nd.p","yplant/euc_plfiles/24nd_leaf.l",78.7877019765899,42.9283051093111,35.8593968672788,214.858711283813,1.97114597699097,2.46233061832578,0.598875614975963
"29","yplant/euc_plfiles/31d.p","yplant/euc_plfiles/31d_leaf.l",17.2260267937763,9.7833091551139,7.44271763866244,33.4205497257822,0.341386759070854,0.383007244059889,0.100580112231064
"30","yplant/euc_plfiles/32d.p","yplant/euc_plfiles/32d_leaf.l",40.8441768921439,22.6878728785144,18.1563040136295,91.693548779594,0.898036204162291,1.05082931622309,0.267572786769419
"31","yplant/euc_plfiles/34nd.p","yplant/euc_plfiles/34nd_leaf.l",55.0542044418968,30.0541140353961,25.0000904065007,131.764187273282,1.26467627018165,1.51004811852028,0.379411987647813
"32","yplant/euc_plfiles/esalroom2pot50.p","yplant/euc_plfiles/leafpot50_true.lf",10.1998769689868,5.95411345282375,4.24576351616302,20.7297897097324,0.205015202937124,0.237568193575842,0.0610847548490212
"33","yplant/euc_plfiles/Esal-ch7-tree37.p","yplant/euc_plfiles/ch7tree37.lf",22.4273581881814,12.885237220961,9.54212096722039,53.3502107273373,0.497145058682241,0.611405777234372,0.150831678539084
"34","yplant/euc_plfiles/esalroom2pot41.p","yplant/euc_plfiles/leafpot41_true.lf",8.75654355359907,5.01728097675994,3.73926257683913,17.0075301185243,0.172484191836452,0.194910236139424,0.0509959483022107
"35","yplant/euc_plfiles/esal-ch2-tree48.p","yplant/euc_plfiles/ch2tree48.lf",16.2249303590275,9.22963478730026,6.99529557172727,39.359615672019,0.363282798210718,0.451070316002818,0.110605281525927
"36","yplant/euc_plfiles/esalroom5pot392.p","yplant/euc_plfiles/leafpot392_true.lf",10.0245336358395,5.73744450916075,4.28708912667875,20.1354191012226,0.201338093478747,0.230756568674893,0.0597593863608384
"37","yplant/euc_plfiles/esal-ch10-tree1S.p","yplant/euc_plfiles/ch10tree1S.lf",9.57556202817996,5.53439620106995,4.04116582711001,20.4988678022749,0.20069636128525,0.234921775007205,0.059902435201921
"38","yplant/euc_plfiles/esalroom7pot591.p","yplant/euc_plfiles/leafpot591_true.lf",16.5144028517766,9.13109250839048,7.38331034338609,33.1114899772931,0.336492585220082,0.379465347726948,0.0991755264197059
"39","yplant/euc_plfiles/esalroom3pot131.p","yplant/euc_plfiles/leafpot131_true.lf",7.99317151885702,4.52666294715599,3.46650857170104,16.5176171541212,0.164965335324667,0.18929572004484,0.0489508924249512
"40","yplant/euc_plfiles/esalroom3pot151.p","yplant/euc_plfiles/leafpot151_true.lf",8.92435424101491,5.12546237967568,3.79889186133922,17.7094207422699,0.179319140754019,0.202954065329489,0.0529980734215319
"41","yplant/euc_plfiles/esal-ref.p","yplant/euc_plfiles/ch11tree45.lf",15.5790280843823,9.17845181025169,6.40057627413059,36.5875564744378,0.339513724054651,0.41930187525759,0.102989700772371
"42","yplant/euc_plfiles/esalroom7pot588_fix.p","yplant/euc_plfiles/leafpot588_true.lf",14.7287299689515,8.5438129835278,6.1849169854237,31.1174064214157,0.305774023576391,0.35661268810799,0.091102195346315
"43","yplant/euc_plfiles/Esal-ch12-tree46_fix.p","yplant/euc_plfiles/ch12tree46.lf",5.25157436913905,2.96126856145076,2.29030580768829,10.8344338518091,0.106592947955514,0.124165122494359,0.0317959518829555
"44","yplant/euc_plfiles/esalroom5pot360.p","yplant/euc_plfiles/leafpot360_true.lf",16.2685822344829,8.97246678541448,7.29611544906838,35.3430497755771,0.35148137367912,0.405039540111828,0.104253461638848
"45","yplant/euc_plfiles/Esal-ch1-tree54.p","yplant/euc_plfiles/ch1tree54.lf",12.4516721208952,7.23260544137366,5.21906667952153,30.5031190955491,0.278847527280462,0.349572813011035,0.0849869034673943
"46","yplant/euc_plfiles/esalroom4pot251.p","yplant/euc_plfiles/leafpot251_true.lf",10.5685668776875,6.14244331667021,4.42612356101734,21.6439276684633,0.213151302173743,0.248044426406745,0.0634196394168234
"47","yplant/euc_plfiles/esalroom6pot460.p","yplant/euc_plfiles/leafpot460_true.lf",11.4818253961586,6.27119691967509,5.21062847648351,25.779672860389,0.251309785479506,0.295441024640179,0.075031996918802
"48","yplant/euc_plfiles/esalroom4pot259.p","yplant/euc_plfiles/leafpot259_true.lf",11.9126406122117,6.51075933829838,5.40188127391335,25.9060155997983,0.256750102955015,0.296888941709921,0.0762387074490315
"49","yplant/euc_plfiles/esalroom6pot449.p","yplant/euc_plfiles/leafpot449_true.lf",13.655638597921,7.68394910418225,5.97168949373878,33.6947413049322,0.312565823837655,0.386149543092562,0.0946399940901559
"50","yplant/euc_plfiles/Ambtr1.p","yplant/euc_plfiles/Amblf1.l",34.5663647395618,18.9835620309732,15.5828027085887,92.1693726138681,0.841851440766971,1.05628236762166,0.256479134600718
"51","yplant/euc_plfiles/Eletr5.p","yplant/euc_plfiles/Elelf5.l",47.0497799714074,24.9372208457749,22.1125591256325,114.98213703242,1.10303824316229,1.31772193402702,0.330374766404556
"52","yplant/euc_plfiles/Eletr4.p","yplant/euc_plfiles/Elelf4.l",54.0584783275011,29.2606160546438,24.7978622728573,123.410438000693,1.21357140359769,1.41431221612747,0.361506948397331
"53","yplant/euc_plfiles/Ambtr2.p","yplant/euc_plfiles/Amblf2.l",40.1773529784835,21.1031314213691,19.0742215571144,106.919660007598,1.00481428151262,1.22532407908716,0.302733315760676
"54","yplant/euc_plfiles/Eletr8.p","yplant/euc_plfiles/Elelf8.l",38.8082595070983,20.7600647966729,18.0481947104255,103.395155184213,0.948720185295084,1.18493243711368,0.288208801063061
"55","yplant/euc_plfiles/Eletr1.p","yplant/euc_plfiles/Elelf1.l",67.5239699378583,35.7290276959897,31.7949422418686,191.04300253393,1.72560069917249,2.18939707748133,0.526480898116461
"56","yplant/euc_plfiles/Eletr2.p","yplant/euc_plfiles/Elelf2.l",55.8220726700182,29.5631788675432,26.2588938024749,157.856134285404,1.42599252736945,1.80906787729942,0.43468863938668
"57","yplant/euc_plfiles/Eletr3.p","yplant/euc_plfiles/Elelf3.l",48.0694862907612,25.109678962034,22.9598073287272,138.17088075854,1.25048284772771,1.58347031041894,0.380592227003115
"58","yplant/euc_plfiles/Ambtr3.p","yplant/euc_plfiles/Amblf3.l",29.7890998193905,16.0279357194623,13.7611640999281,81.2445843629849,0.744980339628143,0.931081762777012,0.226353335220553
"59","yplant/euc_plfiles/Eletr6.p","yplant/euc_plfiles/Elelf6.l",24.6250732946414,13.2011097603892,11.4239635342522,65.4523585308959,0.605990314930443,0.750099195370179,0.183235121465478
"60","yplant/euc_plfiles/Eletr7.p","yplant/euc_plfiles/Elelf7.l",67.122145748471,35.3753502248095,31.7467955236615,173.557200941148,1.6337687193785,1.98900573942196,0.491989142389816
"61","yplant/euc_plfiles/Ambtr4.p","yplant/euc_plfiles/Amblf4.l",32.4976420119938,17.4664550984426,15.0311869135511,84.8962995393233,0.791934151037172,0.972931264872486,0.23905628274631
