"pfile","lfile","totPARleaf","totPARdir","totPARdiff","totPARinc","totA","totA0","totE"
"yplant/euc_plfiles/esalroom3pot131.p","yplant/euc_plfiles/leafpot131_true.lf",17.455302805972,12.2193194812478,5.23598332472419,37.8075612037939,0.206508162009895,0.224921490707801,0.0531572521365441
"yplant/euc_plfiles/esalroom3pot151.p","yplant/euc_plfiles/leafpot151_true.lf",19.597677352032,13.8596461234976,5.73803122853437,40.5355083817311,0.22342487305633,0.241150359386382,0.0573333352135871
"yplant/euc_plfiles/esal-ref.p","yplant/euc_plfiles/ch11tree45.lf",34.4849222741323,24.8171802372136,9.66774203691869,83.7461159074897,0.432536841104191,0.498215188474275,0.113274327134537
"yplant/euc_plfiles/esalroom7pot588_fix.p","yplant/euc_plfiles/leafpot588_true.lf",32.4109111383074,23.068911391112,9.34199974719545,71.2253611888243,0.385281847535147,0.423727791603346,0.0993832181588807
"yplant/euc_plfiles/Esal-ch12-tree46_fix.p","yplant/euc_plfiles/ch12tree46.lf",11.4660572278893,8.0066678251133,3.45938940277604,24.7991896856942,0.133392580564579,0.147533205921046,0.03451846654064
"yplant/euc_plfiles/esalroom5pot360.p","yplant/euc_plfiles/leafpot360_true.lf",35.2343621965589,24.2139541876329,11.020408008926,80.8975353436783,0.443042236921351,0.481268658033972,0.113805080092104
"yplant/euc_plfiles/Esal-ch1-tree54.p","yplant/euc_plfiles/ch1tree54.lf",27.4397552026379,19.55662278298,7.88313241965788,69.8193045250385,0.357116031579223,0.415363000255561,0.0938270723803553
"yplant/euc_plfiles/esalroom4pot251.p","yplant/euc_plfiles/leafpot251_true.lf",23.2799059087451,16.5944733822409,6.68543252650417,49.5412935401366,0.267543008191938,0.294726801725633,0.0689793508204129
"yplant/euc_plfiles/esalroom6pot460.p","yplant/euc_plfiles/leafpot460_true.lf",24.818801515219,16.9484145682706,7.87038694694844,59.0076976835463,0.317096726902276,0.351043518905596,0.0819917373865367
"yplant/euc_plfiles/esalroom4pot259.p","yplant/euc_plfiles/leafpot259_true.lf",25.7453748495903,17.5861103656513,8.15926448393895,59.2968865422237,0.324063951829174,0.352763936386089,0.0833149027933732
"yplant/euc_plfiles/esalroom6pot449.p","yplant/euc_plfiles/leafpot449_true.lf",29.7833754023624,20.7634448402684,9.01993056209398,77.1246834362171,0.399826738210514,0.458823532026723,0.10441042434275
"yplant/euc_plfiles/Ambtr1.p","yplant/euc_plfiles/Amblf1.l",74.7652282660124,51.2282043565057,23.5370239095067,210.968638133416,1.08322806506732,1.25507647334843,0.284240130509706
"yplant/euc_plfiles/Eletr5.p","yplant/euc_plfiles/Elelf5.l",100.701187062205,67.3013011383763,33.3998859238288,263.185309517336,1.41058743576297,1.56571940279219,0.364770061375805
"yplant/euc_plfiles/Eletr4.p","yplant/euc_plfiles/Elelf4.l",116.386663621008,78.9307650810615,37.4558985399462,282.47704522768,1.53613181302655,1.68048813730332,0.395901524612464
"yplant/euc_plfiles/Ambtr2.p","yplant/euc_plfiles/Amblf2.l",85.7339022773191,56.9232693481358,28.8106329291832,244.730916808876,1.29878723043023,1.45593211723521,0.33690429702833
"yplant/euc_plfiles/Eletr8.p","yplant/euc_plfiles/Elelf8.l",83.3275560329567,56.0666840084022,27.2608720245545,236.663595077185,1.22482163300827,1.40793870078259,0.320266175566368
"yplant/euc_plfiles/Eletr1.p","yplant/euc_plfiles/Elelf1.l",144.433655369184,96.4090265688866,48.0246288002978,437.282808014229,2.24150116776639,2.6014452640649,0.58780201619723
"yplant/euc_plfiles/Eletr2.p","yplant/euc_plfiles/Elelf2.l",119.401234942454,79.7385232451929,39.662711697261,361.320607125263,1.85342557657243,2.14953747320541,0.485419081005188
"yplant/euc_plfiles/Eletr3.p","yplant/euc_plfiles/Elelf3.l",102.41631205908,67.7367011983161,34.6796108607643,316.262568754187,1.63060213709239,1.8814820674583,0.42624398277489
"yplant/euc_plfiles/Ambtr3.p","yplant/euc_plfiles/Amblf3.l",64.004101906653,43.2185696439533,20.7855322626997,185.962634145081,0.960997583039077,1.10631290556937,0.251323552111024
"yplant/euc_plfiles/Eletr6.p","yplant/euc_plfiles/Elelf6.l",52.8864719217167,35.6311611874784,17.2553107342383,149.815438147027,0.783940362291651,0.891269116710183,0.204064457504235
"yplant/euc_plfiles/Eletr7.p","yplant/euc_plfiles/Elelf7.l",143.412177925419,95.4602722724777,47.9519056529412,397.25914674711,2.10218314117824,2.36333994150098,0.545531145300027
"yplant/euc_plfiles/Ambtr4.p","yplant/euc_plfiles/Amblf4.l",69.8203688232395,47.116532267732,22.7038365555076,194.321130636434,1.02117194235811,1.15603855385378,0.26546489314089
