"TOA5","ROS_WS","CR3000","4909","CR3000.Std.11","CPU:weather_station_final.CR3","30238","Table2"
"TIMESTAMP","RECORD","BattV_Min","PTemp_C_Max"
"TS","RN","Volts","Deg C"
"","","Min","Max"
"2013-04-30 00:00:30",2550196,13.03,15.52
"2013-04-30 00:01:00",2550197,13.04,15.5
"2013-04-30 00:01:30",2550198,13.03,15.49
"2013-04-30 00:02:00",2550199,13.04,15.47
"2013-04-30 00:02:30",2550200,13.03,15.46
"2013-04-30 00:03:00",2550201,13.04,15.45
"2013-04-30 00:03:30",2550202,13.03,15.43
"2013-04-30 00:04:00",2550203,13.04,15.42
"2013-04-30 00:04:30",2550204,13.03,15.4
"2013-04-30 00:05:00",2550205,13.04,15.39
"2013-04-30 00:05:30",2550206,13.03,15.38
"2013-04-30 00:06:00",2550207,13.04,15.37
"2013-04-30 00:06:30",2550208,13.03,15.35
"2013-04-30 00:07:00",2550209,13.04,15.34
"2013-04-30 00:07:30",2550210,13.03,15.32
"2013-04-30 00:08:00",2550211,13.04,15.31
"2013-04-30 00:08:30",2550212,13.03,15.3
"2013-04-30 00:09:00",2550213,13.04,15.28
"2013-04-30 00:09:30",2550214,13.03,15.27
"2013-04-30 00:10:00",2550215,13.04,15.26
"2013-04-30 00:10:30",2550216,13.03,15.25
"2013-04-30 00:11:00",2550217,13.04,15.23
"2013-04-30 00:11:30",2550218,13.03,15.22
"2013-04-30 00:12:00",2550219,13.04,15.21
"2013-04-30 00:12:30",2550220,13.03,15.19
"2013-04-30 00:13:00",2550221,13.04,15.18
"2013-04-30 00:13:30",2550222,13.03,15.17
"2013-04-30 00:14:00",2550223,13.04,15.15
"2013-04-30 00:14:30",2550224,13.03,15.14
"2013-04-30 00:15:00",2550225,13.05,15.13
"2013-04-30 00:15:30",2550226,13.03,15.11
"2013-04-30 00:16:00",2550227,13.04,15.1
"2013-04-30 00:16:30",2550228,13.03,15.09
"2013-04-30 00:17:00",2550229,13.04,15.08
"2013-04-30 00:17:30",2550230,13.03,15.06
"2013-04-30 00:18:00",2550231,13.04,15.05
"2013-04-30 00:18:30",2550232,13.03,15.03
"2013-04-30 00:19:00",2550233,13.04,15.02
"2013-04-30 00:19:30",2550234,13.03,15.01
"2013-04-30 00:20:00",2550235,13.04,15
"2013-04-30 00:20:30",2550236,13.03,14.98
"2013-04-30 00:21:00",2550237,13.04,14.97
"2013-04-30 00:21:30",2550238,13.03,14.96
"2013-04-30 00:22:00",2550239,13.05,14.95
"2013-04-30 00:22:30",2550240,13.03,14.93
"2013-04-30 00:23:00",2550241,13.04,14.92
"2013-04-30 00:23:30",2550242,13.03,14.91
"2013-04-30 00:24:00",2550243,13.04,14.89
"2013-04-30 00:24:30",2550244,13.03,14.88
"2013-04-30 00:25:00",2550245,13.04,14.87
"2013-04-30 00:25:30",2550246,13.03,14.86
"2013-04-30 00:26:00",2550247,13.04,14.84
"2013-04-30 00:26:30",2550248,13.03,14.83
"2013-04-30 00:27:00",2550249,13.04,14.82
"2013-04-30 00:27:30",2550250,13.03,14.81
"2013-04-30 00:28:00",2550251,13.05,14.8
"2013-04-30 00:28:30",2550252,13.03,14.79
"2013-04-30 00:29:00",2550253,13.04,14.77
"2013-04-30 00:29:30",2550254,13.03,14.76
"2013-04-30 00:30:00",2550255,13.04,14.75
"2013-04-30 00:30:30",2550256,13.03,14.74
"2013-04-30 00:31:00",2550257,13.04,14.73
"2013-04-30 00:31:30",2550258,13.03,14.72
"2013-04-30 00:32:00",2550259,13.04,14.71
"2013-04-30 00:32:30",2550260,13.03,14.7
"2013-04-30 00:33:00",2550261,13.04,14.69
"2013-04-30 00:33:30",2550262,13.03,14.68
"2013-04-30 00:34:00",2550263,13.04,14.67
"2013-04-30 00:34:30",2550264,13.03,14.66
"2013-04-30 00:35:00",2550265,13.04,14.65
"2013-04-30 00:35:30",2550266,13.03,14.64
"2013-04-30 00:36:00",2550267,13.04,14.63
"2013-04-30 00:36:30",2550268,13.03,14.63
"2013-04-30 00:37:00",2550269,13.04,14.62
"2013-04-30 00:37:30",2550270,13.03,14.61
"2013-04-30 00:38:00",2550271,13.04,14.61
"2013-04-30 00:38:30",2550272,13.03,14.6
"2013-04-30 00:39:00",2550273,13.04,14.59
"2013-04-30 00:39:30",2550274,13.03,14.59
"2013-04-30 00:40:00",2550275,13.04,14.58
"2013-04-30 00:40:30",2550276,13.03,14.57
"2013-04-30 00:41:00",2550277,13.04,14.57
"2013-04-30 00:41:30",2550278,13.03,14.56
"2013-04-30 00:42:00",2550279,13.04,14.55
"2013-04-30 00:42:30",2550280,13.03,14.55
"2013-04-30 00:43:00",2550281,13.04,14.54
"2013-04-30 00:43:30",2550282,13.03,14.53
"2013-04-30 00:44:00",2550283,13.04,14.53
"2013-04-30 00:44:30",2550284,13.03,14.52
"2013-04-30 00:45:00",2550285,13.04,14.52
"2013-04-30 00:45:30",2550286,13.03,14.51
"2013-04-30 00:46:00",2550287,13.04,14.5
"2013-04-30 00:46:30",2550288,13.03,14.5
"2013-04-30 00:47:00",2550289,13.04,14.49
"2013-04-30 00:47:30",2550290,13.03,14.48
"2013-04-30 00:48:00",2550291,13.04,14.48
"2013-04-30 00:48:30",2550292,13.03,14.47
"2013-04-30 00:49:00",2550293,13.04,14.47
"2013-04-30 00:49:30",2550294,13.03,14.46
"2013-04-30 00:50:00",2550295,13.05,14.45
"2013-04-30 00:50:30",2550296,13.03,14.45
"2013-04-30 00:51:00",2550297,13.04,14.44
"2013-04-30 00:51:30",2550298,13.03,14.43
"2013-04-30 00:52:00",2550299,13.04,14.42
"2013-04-30 00:52:30",2550300,13.03,14.42
"2013-04-30 00:53:00",2550301,13.04,14.41
"2013-04-30 00:53:30",2550302,13.03,14.4
"2013-04-30 00:54:00",2550303,13.04,14.4
"2013-04-30 00:54:30",2550304,13.03,14.39
"2013-04-30 00:55:00",2550305,13.04,14.38
"2013-04-30 00:55:30",2550306,13.03,14.38
"2013-04-30 00:56:00",2550307,13.04,14.37
"2013-04-30 00:56:30",2550308,13.03,14.37
"2013-04-30 00:57:00",2550309,13.04,14.36
"2013-04-30 00:57:30",2550310,13.03,14.36
"2013-04-30 00:58:00",2550311,13.04,14.35
"2013-04-30 00:58:30",2550312,13.03,14.35
"2013-04-30 00:59:00",2550313,13.04,14.34
"2013-04-30 00:59:30",2550314,13.03,14.34
"2013-04-30 01:00:00",2550315,13.04,14.33
"2013-04-30 01:00:30",2550316,13.03,14.33
"2013-04-30 01:01:00",2550317,13.04,14.33
"2013-04-30 01:01:30",2550318,13.03,14.32
"2013-04-30 01:02:00",2550319,13.04,14.32
"2013-04-30 01:02:30",2550320,13.03,14.32
"2013-04-30 01:03:00",2550321,13.04,14.31
"2013-04-30 01:03:30",2550322,13.03,14.31
"2013-04-30 01:04:00",2550323,13.04,14.3
"2013-04-30 01:04:30",2550324,13.03,14.3
"2013-04-30 01:05:00",2550325,13.04,14.3
"2013-04-30 01:05:30",2550326,13.03,14.29
"2013-04-30 01:06:00",2550327,13.04,14.29
"2013-04-30 01:06:30",2550328,13.03,14.29
"2013-04-30 01:07:00",2550329,13.04,14.28
"2013-04-30 01:07:30",2550330,13.03,14.28
"2013-04-30 01:08:00",2550331,13.04,14.28
"2013-04-30 01:08:30",2550332,13.03,14.27
"2013-04-30 01:09:00",2550333,13.04,14.27
"2013-04-30 01:09:30",2550334,13.03,14.27
"2013-04-30 01:10:00",2550335,13.04,14.27
"2013-04-30 01:10:30",2550336,13.03,14.27
"2013-04-30 01:11:00",2550337,13.04,14.27
"2013-04-30 01:11:30",2550338,13.03,14.27
"2013-04-30 01:12:00",2550339,13.04,14.27
"2013-04-30 01:12:30",2550340,13.03,14.27
"2013-04-30 01:13:00",2550341,13.04,14.27
"2013-04-30 01:13:30",2550342,13.03,14.27
"2013-04-30 01:14:00",2550343,13.04,14.28
"2013-04-30 01:14:30",2550344,13.03,14.28
"2013-04-30 01:15:00",2550345,13.04,14.28
"2013-04-30 01:15:30",2550346,13.03,14.28
"2013-04-30 01:16:00",2550347,13.04,14.29
"2013-04-30 01:16:30",2550348,13.03,14.29
"2013-04-30 01:17:00",2550349,13.04,14.29
"2013-04-30 01:17:30",2550350,13.03,14.29
"2013-04-30 01:18:00",2550351,13.04,14.3
"2013-04-30 01:18:30",2550352,13.03,14.3
"2013-04-30 01:19:00",2550353,13.05,14.3
"2013-04-30 01:19:30",2550354,13.03,14.3
"2013-04-30 01:20:00",2550355,13.04,14.31
"2013-04-30 01:20:30",2550356,13.03,14.31
"2013-04-30 01:21:00",2550357,13.04,14.32
"2013-04-30 01:21:30",2550358,13.03,14.32
"2013-04-30 01:22:00",2550359,13.05,14.32
"2013-04-30 01:22:30",2550360,13.03,14.33
"2013-04-30 01:23:00",2550361,13.05,14.34
"2013-04-30 01:23:30",2550362,13.03,14.34
"2013-04-30 01:24:00",2550363,13.04,14.35
"2013-04-30 01:24:30",2550364,13.03,14.35
"2013-04-30 01:25:00",2550365,13.05,14.36
"2013-04-30 01:25:30",2550366,13.03,14.36
"2013-04-30 01:26:00",2550367,13.04,14.37
"2013-04-30 01:26:30",2550368,13.03,14.38
"2013-04-30 01:27:00",2550369,13.05,14.38
"2013-04-30 01:27:30",2550370,13.03,14.39
"2013-04-30 01:28:00",2550371,13.04,14.4
"2013-04-30 01:28:30",2550372,13.03,14.4
"2013-04-30 01:29:00",2550373,13.04,14.41
"2013-04-30 01:29:30",2550374,13.03,14.41
"2013-04-30 01:30:00",2550375,13.04,14.42
"2013-04-30 01:30:30",2550376,13.03,14.43
"2013-04-30 01:31:00",2550377,13.05,14.44
"2013-04-30 01:31:30",2550378,13.03,14.44
"2013-04-30 01:32:00",2550379,13.05,14.45
"2013-04-30 01:32:30",2550380,13.03,14.46
"2013-04-30 01:33:00",2550381,13.04,14.47
"2013-04-30 01:33:30",2550382,13.03,14.48
"2013-04-30 01:34:00",2550383,13.04,14.48
"2013-04-30 01:34:30",2550384,13.03,14.49
"2013-04-30 01:35:00",2550385,13.04,14.5
"2013-04-30 01:35:30",2550386,13.03,14.5
"2013-04-30 01:36:00",2550387,13.04,14.51
"2013-04-30 01:36:30",2550388,13.03,14.52
"2013-04-30 01:37:00",2550389,13.04,14.53
"2013-04-30 01:37:30",2550390,13.03,14.53
"2013-04-30 01:38:00",2550391,13.04,14.54
"2013-04-30 01:38:30",2550392,13.03,14.55
"2013-04-30 01:39:00",2550393,13.04,14.55
"2013-04-30 01:39:30",2550394,13.03,14.56
"2013-04-30 01:40:00",2550395,13.05,14.57
"2013-04-30 01:40:30",2550396,13.03,14.58
"2013-04-30 01:41:00",2550397,13.04,14.58
"2013-04-30 01:41:30",2550398,13.03,14.59
"2013-04-30 01:42:00",2550399,13.04,14.59
"2013-04-30 01:42:30",2550400,13.03,14.6
"2013-04-30 01:43:00",2550401,13.04,14.61
"2013-04-30 01:43:30",2550402,13.03,14.61
"2013-04-30 01:44:00",2550403,13.04,14.62
"2013-04-30 01:44:30",2550404,13.03,14.63
"2013-04-30 01:45:00",2550405,13.04,14.63
"2013-04-30 01:45:30",2550406,13.03,14.64
"2013-04-30 01:46:00",2550407,13.04,14.65
"2013-04-30 01:46:30",2550408,13.03,14.66
"2013-04-30 01:47:00",2550409,13.04,14.66
"2013-04-30 01:47:30",2550410,13.03,14.67
"2013-04-30 01:48:00",2550411,13.04,14.67
"2013-04-30 01:48:30",2550412,13.03,14.68
"2013-04-30 01:49:00",2550413,13.04,14.69
"2013-04-30 01:49:30",2550414,13.03,14.69
"2013-04-30 01:50:00",2550415,13.04,14.7
"2013-04-30 01:50:30",2550416,13.03,14.7
"2013-04-30 01:51:00",2550417,13.04,14.71
"2013-04-30 01:51:30",2550418,13.03,14.71
"2013-04-30 01:52:00",2550419,13.04,14.72
"2013-04-30 01:52:30",2550420,13.03,14.72
"2013-04-30 01:53:00",2550421,13.04,14.73
"2013-04-30 01:53:30",2550422,13.03,14.73
"2013-04-30 01:54:00",2550423,13.04,14.74
"2013-04-30 01:54:30",2550424,13.03,14.74
"2013-04-30 01:55:00",2550425,13.05,14.75
"2013-04-30 01:55:30",2550426,13.03,14.75
"2013-04-30 01:56:00",2550427,13.05,14.76
"2013-04-30 01:56:30",2550428,13.03,14.76
"2013-04-30 01:57:00",2550429,13.04,14.77
"2013-04-30 01:57:30",2550430,13.03,14.77
"2013-04-30 01:58:00",2550431,13.04,14.78
"2013-04-30 01:58:30",2550432,13.03,14.78
"2013-04-30 01:59:00",2550433,13.04,14.79
"2013-04-30 01:59:30",2550434,13.03,14.79
"2013-04-30 02:00:00",2550435,13.04,14.8
"2013-04-30 02:00:30",2550436,13.03,14.8
"2013-04-30 02:01:00",2550437,13.04,14.81
"2013-04-30 02:01:30",2550438,13.03,14.81
"2013-04-30 02:02:00",2550439,13.04,14.82
"2013-04-30 02:02:30",2550440,13.03,14.82
"2013-04-30 02:03:00",2550441,13.04,14.83
"2013-04-30 02:03:30",2550442,13.03,14.84
"2013-04-30 02:04:00",2550443,13.05,14.84
"2013-04-30 02:04:30",2550444,13.03,14.85
"2013-04-30 02:05:00",2550445,13.05,14.85
"2013-04-30 02:05:30",2550446,13.03,14.86
"2013-04-30 02:06:00",2550447,13.05,14.86
"2013-04-30 02:06:30",2550448,13.03,14.87
"2013-04-30 02:07:00",2550449,13.05,14.87
"2013-04-30 02:07:30",2550450,13.03,14.88
"2013-04-30 02:08:00",2550451,13.04,14.89
"2013-04-30 02:08:30",2550452,13.03,14.89
"2013-04-30 02:09:00",2550453,13.05,14.9
"2013-04-30 02:09:30",2550454,13.03,14.9
"2013-04-30 02:10:00",2550455,13.05,14.91
"2013-04-30 02:10:30",2550456,13.03,14.91
"2013-04-30 02:11:00",2550457,13.04,14.92
"2013-04-30 02:11:30",2550458,13.03,14.92
"2013-04-30 02:12:00",2550459,13.05,14.92
"2013-04-30 02:12:30",2550460,13.03,14.93
"2013-04-30 02:13:00",2550461,13.04,14.93
"2013-04-30 02:13:30",2550462,13.03,14.94
"2013-04-30 02:14:00",2550463,13.05,14.94
"2013-04-30 02:14:30",2550464,13.03,14.94
"2013-04-30 02:15:00",2550465,13.04,14.95
"2013-04-30 02:15:30",2550466,13.03,14.95
"2013-04-30 02:16:00",2550467,13.04,14.95
"2013-04-30 02:16:30",2550468,13.03,14.96
"2013-04-30 02:17:00",2550469,13.05,14.96
"2013-04-30 02:17:30",2550470,13.03,14.96
"2013-04-30 02:18:00",2550471,13.04,14.97
"2013-04-30 02:18:30",2550472,13.03,14.97
"2013-04-30 02:19:00",2550473,13.05,14.97
"2013-04-30 02:19:30",2550474,13.03,14.97
"2013-04-30 02:20:00",2550475,13.05,14.97
"2013-04-30 02:20:30",2550476,13.03,14.98
"2013-04-30 02:21:00",2550477,13.04,14.98
"2013-04-30 02:21:30",2550478,13.03,14.98
"2013-04-30 02:22:00",2550479,13.05,14.98
"2013-04-30 02:22:30",2550480,13.03,14.98
"2013-04-30 02:23:00",2550481,13.04,14.98
"2013-04-30 02:23:30",2550482,13.03,14.98
"2013-04-30 02:24:00",2550483,13.05,14.98
"2013-04-30 02:24:30",2550484,13.03,14.98
"2013-04-30 02:25:00",2550485,13.05,14.98
"2013-04-30 02:25:30",2550486,13.03,14.98
"2013-04-30 02:26:00",2550487,13.04,14.98
"2013-04-30 02:26:30",2550488,13.03,14.98
"2013-04-30 02:27:00",2550489,13.04,14.98
"2013-04-30 02:27:30",2550490,13.03,14.97
"2013-04-30 02:28:00",2550491,13.04,14.97
"2013-04-30 02:28:30",2550492,13.03,14.97
"2013-04-30 02:29:00",2550493,13.04,14.97
"2013-04-30 02:29:30",2550494,13.03,14.97
"2013-04-30 02:30:00",2550495,13.05,14.97
"2013-04-30 02:30:30",2550496,13.03,14.97
"2013-04-30 02:31:00",2550497,13.04,14.96
"2013-04-30 02:31:30",2550498,13.03,14.96
"2013-04-30 02:32:00",2550499,13.05,14.96
"2013-04-30 02:32:30",2550500,13.03,14.96
"2013-04-30 02:33:00",2550501,13.04,14.96
"2013-04-30 02:33:30",2550502,13.03,14.95
"2013-04-30 02:34:00",2550503,13.04,14.95
"2013-04-30 02:34:30",2550504,13.03,14.95
"2013-04-30 02:35:00",2550505,13.05,14.95
"2013-04-30 02:35:30",2550506,13.03,14.95
"2013-04-30 02:36:00",2550507,13.04,14.95
"2013-04-30 02:36:30",2550508,13.03,14.95
"2013-04-30 02:37:00",2550509,13.05,14.95
"2013-04-30 02:37:30",2550510,13.03,14.94
"2013-04-30 02:38:00",2550511,13.04,14.94
"2013-04-30 02:38:30",2550512,13.03,14.94
"2013-04-30 02:39:00",2550513,13.04,14.95
"2013-04-30 02:39:30",2550514,13.03,14.94
"2013-04-30 02:40:00",2550515,13.04,14.94
"2013-04-30 02:40:30",2550516,13.03,14.94
"2013-04-30 02:41:00",2550517,13.04,14.94
"2013-04-30 02:41:30",2550518,13.03,14.94
"2013-04-30 02:42:00",2550519,13.04,14.94
"2013-04-30 02:42:30",2550520,13.03,14.94
"2013-04-30 02:43:00",2550521,13.04,14.94
"2013-04-30 02:43:30",2550522,13.03,14.94
"2013-04-30 02:44:00",2550523,13.04,14.93
"2013-04-30 02:44:30",2550524,13.03,14.93
"2013-04-30 02:45:00",2550525,13.05,14.93
"2013-04-30 02:45:30",2550526,13.03,14.93
"2013-04-30 02:46:00",2550527,13.04,14.93
"2013-04-30 02:46:30",2550528,13.03,14.93
"2013-04-30 02:47:00",2550529,13.04,14.92
"2013-04-30 02:47:30",2550530,13.03,14.92
"2013-04-30 02:48:00",2550531,13.04,14.92
"2013-04-30 02:48:30",2550532,13.03,14.92
"2013-04-30 02:49:00",2550533,13.05,14.92
"2013-04-30 02:49:30",2550534,13.03,14.92
"2013-04-30 02:50:00",2550535,13.05,14.91
"2013-04-30 02:50:30",2550536,13.03,14.91
"2013-04-30 02:51:00",2550537,13.05,14.91
"2013-04-30 02:51:30",2550538,13.03,14.91
"2013-04-30 02:52:00",2550539,13.04,14.9
"2013-04-30 02:52:30",2550540,13.03,14.9
"2013-04-30 02:53:00",2550541,13.04,14.9
"2013-04-30 02:53:30",2550542,13.03,14.89
"2013-04-30 02:54:00",2550543,13.04,14.89
"2013-04-30 02:54:30",2550544,13.03,14.89
"2013-04-30 02:55:00",2550545,13.04,14.89
"2013-04-30 02:55:30",2550546,13.03,14.88
"2013-04-30 02:56:00",2550547,13.05,14.88
"2013-04-30 02:56:30",2550548,13.03,14.88
"2013-04-30 02:57:00",2550549,13.05,14.88
"2013-04-30 02:57:30",2550550,13.03,14.87
"2013-04-30 02:58:00",2550551,13.04,14.87
"2013-04-30 02:58:30",2550552,13.03,14.87
"2013-04-30 02:59:00",2550553,13.04,14.87
"2013-04-30 02:59:30",2550554,13.03,14.87
"2013-04-30 03:00:00",2550555,13.05,14.86
"2013-04-30 03:00:30",2550556,13.03,14.86
"2013-04-30 03:01:00",2550557,13.05,14.86
"2013-04-30 03:01:30",2550558,13.03,14.85
"2013-04-30 03:02:00",2550559,13.05,14.85
"2013-04-30 03:02:30",2550560,13.03,14.85
"2013-04-30 03:03:00",2550561,13.04,14.85
"2013-04-30 03:03:30",2550562,13.03,14.84
"2013-04-30 03:04:00",2550563,13.04,14.84
"2013-04-30 03:04:30",2550564,13.03,14.84
"2013-04-30 03:05:00",2550565,13.04,14.84
"2013-04-30 03:05:30",2550566,13.03,14.84
"2013-04-30 03:06:00",2550567,13.05,14.83
"2013-04-30 03:06:30",2550568,13.03,14.83
"2013-04-30 03:07:00",2550569,13.04,14.83
"2013-04-30 03:07:30",2550570,13.03,14.83
"2013-04-30 03:08:00",2550571,13.04,14.82
"2013-04-30 03:08:30",2550572,13.03,14.82
"2013-04-30 03:09:00",2550573,13.05,14.82
"2013-04-30 03:09:30",2550574,13.03,14.82
"2013-04-30 03:10:00",2550575,13.05,14.82
"2013-04-30 03:10:30",2550576,13.03,14.81
"2013-04-30 03:11:00",2550577,13.04,14.81
"2013-04-30 03:11:30",2550578,13.03,14.81
"2013-04-30 03:12:00",2550579,13.05,14.81
"2013-04-30 03:12:30",2550580,13.03,14.81
"2013-04-30 03:13:00",2550581,13.04,14.81
"2013-04-30 03:13:30",2550582,13.03,14.81
"2013-04-30 03:14:00",2550583,13.04,14.81
"2013-04-30 03:14:30",2550584,13.03,14.81
"2013-04-30 03:15:00",2550585,13.05,14.81
"2013-04-30 03:15:30",2550586,13.03,14.81
"2013-04-30 03:16:00",2550587,13.05,14.81
"2013-04-30 03:16:30",2550588,13.03,14.81
"2013-04-30 03:17:00",2550589,13.04,14.81
"2013-04-30 03:17:30",2550590,13.03,14.81
"2013-04-30 03:18:00",2550591,13.04,14.82
"2013-04-30 03:18:30",2550592,13.03,14.82
"2013-04-30 03:19:00",2550593,13.05,14.82
"2013-04-30 03:19:30",2550594,13.03,14.82
"2013-04-30 03:20:00",2550595,13.05,14.82
"2013-04-30 03:20:30",2550596,13.03,14.83
"2013-04-30 03:21:00",2550597,13.05,14.83
"2013-04-30 03:21:30",2550598,13.03,14.83
"2013-04-30 03:22:00",2550599,13.04,14.83
"2013-04-30 03:22:30",2550600,13.03,14.83
"2013-04-30 03:23:00",2550601,13.05,14.83
"2013-04-30 03:23:30",2550602,13.03,14.83
"2013-04-30 03:24:00",2550603,13.04,14.83
"2013-04-30 03:24:30",2550604,13.03,14.84
"2013-04-30 03:25:00",2550605,13.05,14.84
"2013-04-30 03:25:30",2550606,13.03,14.84
"2013-04-30 03:26:00",2550607,13.04,14.84
"2013-04-30 03:26:30",2550608,13.03,14.84
"2013-04-30 03:27:00",2550609,13.04,14.84
"2013-04-30 03:27:30",2550610,13.03,14.84
"2013-04-30 03:28:00",2550611,13.05,14.84
"2013-04-30 03:28:30",2550612,13.03,14.84
"2013-04-30 03:29:00",2550613,13.04,14.84
"2013-04-30 03:29:30",2550614,13.03,14.84
"2013-04-30 03:30:00",2550615,13.05,14.85
"2013-04-30 03:30:30",2550616,13.03,14.84
"2013-04-30 03:31:00",2550617,13.04,14.84
"2013-04-30 03:31:30",2550618,13.03,14.84
"2013-04-30 03:32:00",2550619,13.05,14.84
"2013-04-30 03:32:30",2550620,13.03,14.84
"2013-04-30 03:33:00",2550621,13.04,14.84
"2013-04-30 03:33:30",2550622,13.03,14.84
"2013-04-30 03:34:00",2550623,13.04,14.84
"2013-04-30 03:34:30",2550624,13.03,14.84
"2013-04-30 03:35:00",2550625,13.04,14.84
"2013-04-30 03:35:30",2550626,13.03,14.84
"2013-04-30 03:36:00",2550627,13.05,14.84
"2013-04-30 03:36:30",2550628,13.03,14.84
"2013-04-30 03:37:00",2550629,13.04,14.84
"2013-04-30 03:37:30",2550630,13.03,14.83
"2013-04-30 03:38:00",2550631,13.04,14.83
"2013-04-30 03:38:30",2550632,13.03,14.83
"2013-04-30 03:39:00",2550633,13.05,14.83
"2013-04-30 03:39:30",2550634,13.03,14.82
"2013-04-30 03:40:00",2550635,13.04,14.82
"2013-04-30 03:40:30",2550636,13.03,14.82
"2013-04-30 03:41:00",2550637,13.04,14.82
"2013-04-30 03:41:30",2550638,13.03,14.82
"2013-04-30 03:42:00",2550639,13.04,14.81
"2013-04-30 03:42:30",2550640,13.03,14.81
"2013-04-30 03:43:00",2550641,13.04,14.81
"2013-04-30 03:43:30",2550642,13.03,14.81
"2013-04-30 03:44:00",2550643,13.05,14.81
"2013-04-30 03:44:30",2550644,13.03,14.81
"2013-04-30 03:45:00",2550645,13.04,14.8
"2013-04-30 03:45:30",2550646,13.03,14.8
"2013-04-30 03:46:00",2550647,13.05,14.8
"2013-04-30 03:46:30",2550648,13.03,14.8
"2013-04-30 03:47:00",2550649,13.05,14.8
"2013-04-30 03:47:30",2550650,13.03,14.79
"2013-04-30 03:48:00",2550651,13.05,14.79
"2013-04-30 03:48:30",2550652,13.03,14.79
"2013-04-30 03:49:00",2550653,13.04,14.79
"2013-04-30 03:49:30",2550654,13.03,14.79
"2013-04-30 03:50:00",2550655,13.04,14.79
"2013-04-30 03:50:30",2550656,13.03,14.79
"2013-04-30 03:51:00",2550657,13.04,14.79
"2013-04-30 03:51:30",2550658,13.03,14.79
"2013-04-30 03:52:00",2550659,13.05,14.79
"2013-04-30 03:52:30",2550660,13.03,14.79
"2013-04-30 03:53:00",2550661,13.04,14.79
"2013-04-30 03:53:30",2550662,13.03,14.79
"2013-04-30 03:54:00",2550663,13.05,14.79
"2013-04-30 03:54:30",2550664,13.03,14.79
"2013-04-30 03:55:00",2550665,13.04,14.79
"2013-04-30 03:55:30",2550666,13.03,14.79
"2013-04-30 03:56:00",2550667,13.05,14.79
"2013-04-30 03:56:30",2550668,13.03,14.79
"2013-04-30 03:57:00",2550669,13.05,14.79
"2013-04-30 03:57:30",2550670,13.03,14.79
"2013-04-30 03:58:00",2550671,13.04,14.79
"2013-04-30 03:58:30",2550672,13.03,14.79
"2013-04-30 03:59:00",2550673,13.05,14.8
"2013-04-30 03:59:30",2550674,13.03,14.8
"2013-04-30 04:00:00",2550675,13.04,14.8
"2013-04-30 04:00:30",2550676,13.03,14.8
"2013-04-30 04:01:00",2550677,13.05,14.8
"2013-04-30 04:01:30",2550678,13.03,14.8
"2013-04-30 04:02:00",2550679,13.05,14.8
"2013-04-30 04:02:30",2550680,13.03,14.8
"2013-04-30 04:03:00",2550681,13.04,14.81
"2013-04-30 04:03:30",2550682,13.03,14.81
"2013-04-30 04:04:00",2550683,13.05,14.81
"2013-04-30 04:04:30",2550684,13.03,14.81
"2013-04-30 04:05:00",2550685,13.05,14.81
"2013-04-30 04:05:30",2550686,13.03,14.81
"2013-04-30 04:06:00",2550687,13.05,14.81
"2013-04-30 04:06:30",2550688,13.03,14.81
"2013-04-30 04:07:00",2550689,13.05,14.82
"2013-04-30 04:07:30",2550690,13.03,14.82
"2013-04-30 04:08:00",2550691,13.04,14.82
"2013-04-30 04:08:30",2550692,13.03,14.82
"2013-04-30 04:09:00",2550693,13.04,14.83
"2013-04-30 04:09:30",2550694,13.03,14.83
"2013-04-30 04:10:00",2550695,13.05,14.83
"2013-04-30 04:10:30",2550696,13.03,14.83
"2013-04-30 04:11:00",2550697,13.04,14.83
"2013-04-30 04:11:30",2550698,13.03,14.84
"2013-04-30 04:12:00",2550699,13.04,14.84
"2013-04-30 04:12:30",2550700,13.03,14.84
"2013-04-30 04:13:00",2550701,13.04,14.84
"2013-04-30 04:13:30",2550702,13.03,14.84
"2013-04-30 04:14:00",2550703,13.04,14.84
"2013-04-30 04:14:30",2550704,13.03,14.84
"2013-04-30 04:15:00",2550705,13.04,14.84
"2013-04-30 04:15:30",2550706,13.03,14.84
"2013-04-30 04:16:00",2550707,13.04,14.84
"2013-04-30 04:16:30",2550708,13.03,14.84
"2013-04-30 04:17:00",2550709,13.04,14.85
"2013-04-30 04:17:30",2550710,13.03,14.85
"2013-04-30 04:18:00",2550711,13.05,14.85
"2013-04-30 04:18:30",2550712,13.03,14.85
"2013-04-30 04:19:00",2550713,13.04,14.85
"2013-04-30 04:19:30",2550714,13.03,14.85
"2013-04-30 04:20:00",2550715,13.05,14.85
"2013-04-30 04:20:30",2550716,13.03,14.85
"2013-04-30 04:21:00",2550717,13.05,14.85
"2013-04-30 04:21:30",2550718,13.03,14.85
"2013-04-30 04:22:00",2550719,13.04,14.85
"2013-04-30 04:22:30",2550720,13.03,14.84
"2013-04-30 04:23:00",2550721,13.05,14.85
"2013-04-30 04:23:30",2550722,13.03,14.84
"2013-04-30 04:24:00",2550723,13.04,14.84
"2013-04-30 04:24:30",2550724,13.03,14.84
"2013-04-30 04:25:00",2550725,13.04,14.84
"2013-04-30 04:25:30",2550726,13.03,14.84
"2013-04-30 04:26:00",2550727,13.04,14.84
"2013-04-30 04:26:30",2550728,13.03,14.84
"2013-04-30 04:27:00",2550729,13.04,14.84
