"TOA5","ROS_WS","CR3000","4909","CR3000.Std.11","CPU:weather_station_final.CR3","30238","Table05min"
"TIMESTAMP","RECORD","PPFD_Avg","AirTC_Avg","RH","WS_ms_Avg","WS_ms_Max","WindDir","NetSW_Avg","NetLW_Avg","NetRad_Avg","LWmV_Avg","LWMDry_Tot","LWMCon_Tot","LWMWet_Tot"
"2013-03-31 06:50:00",246460,25.66,16.57,89.2,1.051,1.48,131.5,5.751,-17.14,-11.39,281.7,0,5,0
"2013-03-31 06:55:00",246461,28.84,16.59,89.5,0.972,1.693,56.93,6.832,-19.39,-12.56,279,0,5,0
"2013-03-31 07:00:00",246462,28.3,16.65,89.2,1.37,2.092,93.6,6.562,-22.61,-16.05,276.6,0,5,0
"2013-03-31 07:05:00",246463,30.45,16.76,88.4,1.376,1.826,101.9,6.617,-23.77,-17.15,274.7,1,4,0
"2013-03-31 07:10:00",246464,30.66,16.86,87.9,0.406,1.187,35.79,6.459,-24.69,-18.23,273.6,5,0,0
"2013-03-31 07:15:00",246465,34.44,16.94,87.5,0.351,0.974,20.31,7.156,-18.67,-11.52,273.4,5,0,0
"2013-03-31 07:20:00",246466,25.99,17.04,86.7,0.56,0.947,122.8,6.85,-4.391,2.459,273,5,0,0
"2013-03-31 07:25:00",246467,19.82,17.18,86,0.687,1.213,102.5,8.41,-3.955,4.457,272.9,5,0,0
"2013-03-31 07:30:00",246468,36.83,17.3,85.9,0.062,0.308,131.2,10.06,-7.77,2.292,273.4,5,0,0
"2013-03-31 07:35:00",246469,49.36,17.25,85.5,0.896,1.639,129.5,12.34,-24.09,-11.75,274.4,2,3,0
"2013-03-31 07:40:00",246470,55.86,17.26,85.6,1.141,1.746,88.4,14.22,-23.61,-9.39,274.6,0.5,4.5,0
"2013-03-31 07:45:00",246471,66.38,17.31,85.4,0.55,0.814,118.4,17.79,-24.18,-6.389,274.5,2,3,0
"2013-03-31 07:50:00",246472,99.4,17.32,85.8,0.47,0.787,64.71,27.95,-25.17,2.784,278.4,0,5,0
"2013-03-31 07:55:00",246473,124.1,17.48,85.3,1.293,1.613,127.8,35.59,-25.31,10.28,278.7,0,5,0
"2013-03-31 08:00:00",246474,153,17.57,84.6,1.413,1.773,115.9,44.54,-23.06,21.48,275.2,0,5,0
"2013-03-31 08:05:00",246475,201.2,17.68,85,0.779,1.16,54.2,59.52,-25.95,33.57,273.6,3,2,0
"2013-03-31 08:10:00",246476,203.9,17.92,83.9,1.932,2.359,55.37,53.71,-16.52,37.19,278.9,0.5,4.5,0
"2013-03-31 08:15:00",246477,179.1,18.01,82.7,1.749,2.785,90.4,50.58,-25.52,25.06,274.5,2,3,0
"2013-03-31 08:20:00",246478,150.6,18.09,81.2,0.623,1.027,87.2,42.57,-27.99,14.57,271.8,5,0,0
"2013-03-31 08:25:00",246479,150.2,18.32,82.4,0.958,1.453,8.11,43.1,-30.74,12.36,272.3,5,0,0
"2013-03-31 08:30:00",246480,148.4,18.47,80.4,0.654,0.84,106.9,43.32,-31.32,12,271.7,5,0,0
"2013-03-31 08:35:00",246481,142.2,18.45,79.78,0.816,1.32,177.6,41.68,-31.06,10.62,271.2,5,0,0
"2013-03-31 08:40:00",246482,163.3,18.79,83,1.567,1.852,147.9,48.37,-32.05,16.32,272.6,5,0,0
"2013-03-31 08:45:00",246483,183.8,18.51,83.8,0.375,1.16,102.8,55.1,-33.38,21.72,271.9,5,0,0
"2013-03-31 08:50:00",246484,286.3,18.5,83.7,0.548,1.027,82.9,86.8,-30.02,56.73,271.4,5,0,0
"2013-03-31 08:55:00",246485,370.8,18.64,81.1,0.936,1.107,93.4,114.6,-39.2,75.36,271,5,0,0
"2013-03-31 09:00:00",246486,444.3,18.99,79.23,0.501,0.894,135,138.6,-42.81,95.8,270.7,5,0,0
"2013-03-31 09:05:00",246487,507.9,19.44,78.43,1.394,2.012,150.5,159.5,-45.54,113.9,270.6,5,0,0
"2013-03-31 09:10:00",246488,586.7,19.69,76.56,1.501,2.305,163.2,186,-47.75,138.3,270.5,5,0,0
"2013-03-31 09:15:00",246489,686.2,20,74.87,1.093,1.4,133.1,215.7,-53.26,162.4,270.4,5,0,0
"2013-03-31 09:20:00",246490,633.8,20.16,69.67,1.147,1.48,102.5,201.7,-56.89,144.8,269.7,5,0,0
"2013-03-31 09:25:00",246491,552.5,20.59,66.44,1.227,1.586,130.3,174.1,-53.98,120.1,269.7,5,0,0
"2013-03-31 09:30:00",246492,505.2,20.58,64.84,0.888,1.267,51.94,157.4,-52.66,104.8,269.4,5,0,0
"2013-03-31 09:35:00",246493,424.5,20.77,59.5,0.784,1.027,20.69,130.1,-51.36,78.77,269,5,0,0
"2013-03-31 09:40:00",246494,392.2,21.08,61.56,0.699,1.027,103.6,118.3,-50.08,68.17,269,5,0,0
"2013-03-31 09:45:00",246495,376.5,21.27,60.48,0.753,1.08,145.3,112.8,-49.6,63.22,269.1,5,0,0
"2013-03-31 09:50:00",246496,400,21.17,59.98,0.883,1.267,153,119.7,-47.23,72.47,269.1,5,0,0
"2013-03-31 09:55:00",246497,513.6,21.19,57.71,0.413,0.814,107.9,156.6,-51.31,105.3,268.7,5,0,0
"2013-03-31 10:00:00",246498,683.8,21.7,55.68,0.758,0.974,148.9,211.7,-56.8,154.9,268.4,5,0,0
"2013-03-31 10:05:00",246499,816,21.93,54.48,0.934,1.213,218.1,254.9,-61.97,192.9,268.4,5,0,0
"2013-03-31 10:10:00",246500,937,22.41,50.68,0.753,1.213,130.8,294.8,-69.44,225.4,268.7,5,0,0
"2013-03-31 10:15:00",246501,840,22.95,50.48,0.896,1.24,123.2,312.2,-74.72,237.5,267.8,5,0,0
"2013-03-31 10:20:00",246502,716.4,22.8,48.07,1.032,1.32,145.8,257.7,-72.91,184.7,267.6,5,0,0
"2013-03-31 10:25:00",246503,922,22.68,45.92,0.939,1.293,150.3,289.6,-72.96,216.7,267.5,5,0,0
"2013-03-31 10:30:00",246504,967,23.11,48.08,0.673,1.4,131.8,307.5,-77.43,230,267.4,5,0,0
"2013-03-31 10:35:00",246505,856,23.45,44.55,0.742,1.373,175.7,270.7,-78.16,192.6,267.2,5,0,0
"2013-03-31 10:40:00",246506,1073,23.66,43.89,0.942,1.213,205.9,343.4,-82.4,261,267.1,5,0,0
"2013-03-31 10:45:00",246507,958,23.74,39.13,1.607,2.518,218.8,305,-81.3,223.8,266.6,5,0,0
"2013-03-31 10:50:00",246508,968,23.68,36.61,1.884,2.465,25.92,309.3,-79.15,230.2,266.5,5,0,0
"2013-03-31 10:55:00",246509,900,23.52,35.91,1.408,2.199,87.7,284.7,-74.69,210,266.4,5,0,0
"2013-03-31 11:00:00",246510,880,23.65,36.61,1.016,1.48,118,276,-75.5,200.5,266.2,5,0,0
"2013-03-31 11:05:00",246511,835,23.73,37.72,1.269,1.693,213.5,258.6,-73.21,185.4,266.1,5,0,0
"2013-03-31 11:10:00",246512,727.8,23.97,36.95,1.08,1.48,29.37,223.9,-70.8,153.1,266.1,5,0,0
"2013-03-31 11:15:00",246513,730.4,23.86,36.37,1.32,1.719,161,224.8,-68.33,156.5,266.1,5,0,0
"2013-03-31 11:20:00",246514,845,23.85,36.08,0.819,1,168.7,263.3,-71.14,192.2,266.2,5,0,0
"2013-03-31 11:25:00",246515,1166,24,36.53,1.394,1.746,162.6,368.9,-81.2,287.7,266.2,5,0,0
"2013-03-31 11:30:00",246516,896,24.29,34.64,0.918,1.453,181.7,283.4,-80.2,203.2,265.9,5,0,0
"2013-03-31 11:35:00",246517,817,24.14,40.87,1.035,1.533,120.9,257.3,-74.52,182.8,265.9,5,0,0
"2013-03-31 11:40:00",246518,908,23.93,40.12,1.104,1.533,149.1,289.8,-77.02,212.8,266.1,5,0,0
"2013-03-31 11:45:00",246519,879,23.89,40.39,0.998,1.666,152.6,280,-77.43,202.6,266,5,0,0
"2013-03-31 11:50:00",246520,816,23.78,42.54,1.029,1.32,147.1,259.1,-74.98,184.1,265.9,5,0,0
"2013-03-31 11:55:00",246521,775.9,23.7,40.45,1.237,1.613,148.2,244.6,-72.24,172.4,265.9,5,0,0
"2013-03-31 12:00:00",246522,814,23.74,38.72,1.022,1.879,173.5,256.4,-72.44,183.9,265.9,5,0,0
"2013-03-31 12:05:00",246523,770.6,23.87,40.01,1.405,1.852,184,241.1,-71.48,169.6,265.8,5,0,0
"2013-03-31 12:10:00",246524,770.2,23.91,38.36,1.621,2.332,180.3,240.8,-70.45,170.3,265.8,5,0,0
"2013-03-31 12:15:00",246525,817,23.92,40.62,1.876,2.572,156.4,257.2,-70.09,187.1,265.9,5,0,0
"2013-03-31 12:20:00",246526,831,24,39.37,2.942,3.823,171.1,263.1,-67.52,195.6,265.9,5,0,0
"2013-03-31 12:25:00",246527,954,23.88,38.15,3.126,4.436,179,304.9,-70.54,234.4,266.1,5,0,0
"2013-03-31 12:30:00",246528,1149,24.29,40.5,1.789,2.998,139.5,371.4,-83.6,287.9,266.1,5,0,0
"2013-03-31 12:35:00",246529,951,24.43,38.2,2.436,3.903,175.2,305.5,-84.4,221.1,265.6,5,0,0
"2013-03-31 12:40:00",246530,879,24.17,38.27,3.504,4.143,162.2,282.2,-74.55,207.7,265.7,5,0,0
"2013-03-31 12:45:00",246531,862,24.21,35.89,3.171,4.409,173.3,276.4,-69.12,207.3,265.8,5,0,0
"2013-03-31 12:50:00",246532,896,23.98,36.66,3.504,4.196,155.3,288.3,-69.45,218.8,265.7,5,0,0
"2013-03-31 12:55:00",246533,1280,24.13,38.33,2.585,3.371,134.9,415.8,-84.2,331.6,265.9,5,0,0
"2013-03-31 13:00:00",246534,1324,24.58,37.13,3.586,5.395,167.2,430.5,-89,341.5,265.6,5,0,0
"2013-03-31 13:05:00",246535,1192,24.51,35.77,4.838,5.634,163.3,390.6,-81.1,309.5,265.6,5,0,0
"2013-03-31 13:10:00",246536,997,24.3,35.87,4.162,5.395,150.1,322.6,-76.81,245.8,265.6,5,0,0
"2013-03-31 13:15:00",246537,1045,24.21,36.61,3.778,4.676,174,339.9,-76.5,263.4,265.6,5,0,0
"2013-03-31 13:20:00",246538,1079,24.38,36.35,3.541,4.622,155.8,348.2,-79.96,268.2,265.6,5,0,0
"2013-03-31 13:25:00",246539,1081,24.31,38.04,4.127,4.889,167.3,348.2,-78.12,270.1,265.6,5,0,0
"2013-03-31 13:30:00",246540,921,24.27,38.04,3.541,5.048,158.6,296.5,-77.28,219.2,265.6,5,0,0
"2013-03-31 13:35:00",246541,910,24.36,40.61,2.992,4.516,176.3,293,-77.41,215.6,265.7,5,0,0
"2013-03-31 13:40:00",246542,887,24.45,40.36,4.686,6.593,152.2,286.7,-74.86,211.8,265.6,5,0,0
"2013-03-31 13:45:00",246543,913,24.33,37.44,4.244,6.14,161.6,294.6,-69.64,224.9,265.6,5,0,0
"2013-03-31 13:50:00",246544,911,24.23,39.25,4.433,5.847,161.1,293.9,-68.98,224.9,265.7,5,0,0
"2013-03-31 13:55:00",246545,877,24.17,39.48,4.447,5.288,152.7,284.7,-75.94,208.8,265.7,5,0,0
"2013-03-31 14:00:00",246546,665.5,23.86,39.04,4.947,6.38,167.5,215.3,-81.9,133.4,265.6,5,0,0
"2013-03-31 14:05:00",246547,892,23.83,38.94,3.597,4.409,169,292.1,-90.6,201.4,265.8,5,0,0
"2013-03-31 14:10:00",246548,949,24.12,36.37,4.396,5.501,161.5,310.2,-98.1,212.2,265.4,5,0,0
"2013-03-31 14:15:00",246549,827,23.82,37.93,4.692,6.567,172.5,270.4,-94.4,176,265.5,5,0,0
"2013-03-31 14:20:00",246550,1405,24.12,40.86,4.471,6.3,171.4,470.6,-107.9,362.7,265.7,5,0,0
"2013-03-31 14:25:00",246551,1387,24.75,37.19,4.244,5.075,142.7,461.7,-116.8,344.9,265.3,5,0,0
"2013-03-31 14:30:00",246552,1348,24.6,38.3,4.084,5.847,165.3,448.8,-116.6,332.2,265.3,5,0,0
"2013-03-31 14:35:00",246553,1084,24.67,39.32,4.002,4.622,169.5,353,-105.9,247.1,265.2,5,0,0
"2013-03-31 14:40:00",246554,1293,24.75,35.85,2.95,3.664,186.3,426.5,-106.3,320.2,265.4,5,0,0
"2013-03-31 14:45:00",246555,1372,25.07,36.96,2.918,3.637,177.5,453.7,-105,348.7,265.2,5,0,0
"2013-03-31 14:50:00",246556,965,24.81,37.76,3.626,4.942,142.5,313.1,-89.1,224,264.9,5,0,0
"2013-03-31 14:55:00",246557,831,24.5,37.79,3.714,4.809,159.5,270.8,-82.4,188.4,265.2,5,0,0
"2013-03-31 15:00:00",246558,718.7,24.37,37.2,2.798,4.17,144.7,232.2,-92.3,139.9,265.1,5,0,0
"2013-03-31 15:05:00",246559,919,24.34,37.18,2.412,3.53,137.8,294.9,-105.4,189.4,265.2,5,0,0
"2013-03-31 15:10:00",246560,1028,24.58,34.93,3.038,3.717,174.3,338,-113.9,224.1,265,5,0,0
"2013-03-31 15:15:00",246561,995,24.79,34.26,3.4,4.915,171,329.2,-116.7,212.5,265.1,5,0,0
"2013-03-31 15:20:00",246562,589.4,24.76,34.96,3.578,4.17,172.5,187.7,-102.1,85.5,264.9,5,0,0
"2013-03-31 15:25:00",246563,709.5,24.48,38.34,3.064,4.063,170.4,227.8,-93.7,134.1,265.2,5,0,0
"2013-03-31 15:30:00",246564,704.9,24.78,36.44,2.063,3.131,185,226.3,-95.3,131,265.1,5,0,0
"2013-03-31 15:35:00",246565,840,24.84,36.78,4.012,5.821,164.3,275.8,-100.1,175.7,265.1,5,0,0
"2013-03-31 15:40:00",246566,766.2,24.98,34.74,2.67,3.477,164.7,251.5,-103.7,147.9,265.1,5,0,0
"2013-03-31 15:45:00",246567,753.5,24.77,35.01,3.4,4.569,150.7,248,-105.9,142,265,5,0,0
"2013-03-31 15:50:00",246568,729.7,24.59,34.54,4.015,4.383,151.7,240.5,-103,137.6,264.9,5,0,0
"2013-03-31 15:55:00",246569,648.2,24.49,34.42,3.373,3.85,150,208.9,-92.7,116.2,264.9,5,0,0
"2013-03-31 16:00:00",246570,397.3,24.27,37.39,2.651,3.823,171.4,124.6,-78.38,46.23,264.9,5,0,0
"2013-03-31 16:05:00",246571,379.9,24.14,38.11,2.83,4.223,149.9,120.2,-73.09,47.07,265.1,5,0,0
"2013-03-31 16:10:00",246572,343.2,24,36.89,2.729,3.051,163.7,108.1,-71.5,36.56,265.1,5,0,0
"2013-03-31 16:15:00",246573,330.5,23.98,38.79,1.432,2.066,168.2,103.6,-70.24,33.37,265.2,5,0,0
"2013-03-31 16:20:00",246574,299.7,23.95,36.1,2.177,2.865,143.1,93.3,-65.8,27.46,265.1,5,0,0
"2013-03-31 16:25:00",246575,259.2,23.92,39.74,1.432,1.906,165.7,79.73,-61.27,18.46,265.2,5,0,0
"2013-03-31 16:30:00",246576,245.8,23.86,38.89,1.251,2.066,166,73.34,-44.75,28.59,265.2,5,0,0
"2013-03-31 16:35:00",246577,230.6,23.82,39.52,1.746,2.145,159.8,64.67,-13.77,50.89,265.2,5,0,0
"2013-03-31 16:40:00",246578,209.7,23.78,39.84,1.482,1.852,172.9,63.04,-49.51,13.53,265.3,5,0,0
"2013-03-31 16:45:00",246579,198.3,23.74,41.06,1.309,1.56,142.7,60.6,-50.89,9.71,265.4,5,0,0
"2013-03-31 16:50:00",246580,192,23.78,40.71,0.856,1.213,151.8,58.85,-49.68,9.17,265.4,5,0,0
"2013-03-31 16:55:00",246581,192.9,23.73,42.67,0.542,0.707,168.4,59.48,-50.37,9.11,265.5,5,0,0
"2013-03-31 17:00:00",246582,195.7,23.73,40.35,1.336,1.799,160.3,60.61,-51.65,8.97,265.5,5,0,0
"2013-03-31 17:05:00",246583,315.7,24.01,40.48,0.92,1.293,173.2,102.5,-60.71,41.76,265.6,5,0,0
"2013-03-31 17:10:00",246584,271.9,24.43,38.02,1.109,1.533,165.2,85.6,-69.57,15.98,265.2,5,0,0
"2013-03-31 17:15:00",246585,217.4,24.71,37.14,0.896,1.053,148.7,65.05,-72.04,-6.991,265.1,5,0,0
"2013-03-31 17:20:00",246586,183.5,24.6,38.69,0.625,0.974,135.3,51.55,-72.87,-21.31,265.2,5,0,0
"2013-03-31 17:25:00",246587,141.9,24.47,40.36,0.259,0.681,113.4,35.38,-78.21,-42.83,265.1,5,0,0
"2013-03-31 17:30:00",246588,104.2,24.03,37.85,0.814,1.24,162.3,21.6,-79.11,-57.51,265,5,0,0
"2013-03-31 17:35:00",246589,63.69,23.63,38.86,0.984,1.16,120.6,10.12,-76.65,-66.53,265,5,0,0
"2013-03-31 17:40:00",246590,37.25,23.18,39.25,0.331,0.654,124.5,3.209,-71.31,-68.1,265.1,5,0,0
