"TOA5","ROS_WS","CR3000","4909","CR3000.Std.11","CPU:weather_station_final.CR3","30238","Table15min"
"TIMESTAMP","RECORD","Rain_mm_Tot","ASoilTemp_Avg","PTemp_C_Avg","VW_Avg","VW_2_Avg","VW_3_Avg","HalfBR_Avg(1)","HalfBR_Avg(2)","SoilTemp_Avg(1)","SoilTemp_Avg(2)","shf_mv_Avg","shf_Avg"
"2013-05-31 14:00:00",88038,0,19.18,27.18,0.149,0.13,0.131,"NAN","NAN","NAN","NAN",2.782,45.16
"2013-05-31 14:15:00",88039,0,19.26,27.23,0.149,0.13,0.131,"NAN","NAN","NAN","NAN",2.656,43.12
"2013-05-31 14:30:00",88040,0,19.26,27.22,0.149,0.13,0.131,"NAN","NAN","NAN","NAN",2.509,40.74
"2013-05-31 14:45:00",88041,0,19.25,27.11,0.149,0.13,0.131,"NAN","NAN","NAN","NAN",2.328,37.79
"2013-05-31 15:00:00",88042,0,19.18,26.9,0.149,0.13,0.131,"NAN","NAN","NAN","NAN",2.121,34.43
"2013-05-31 15:15:00",88043,0,19.12,26.56,0.148,0.13,0.131,"NAN","NAN","NAN","NAN",1.893,30.73
"2013-05-31 15:30:00",88044,0,18.97,26.05,0.148,0.13,0.131,"NAN","NAN","NAN","NAN",1.629,26.44
"2013-05-31 15:45:00",88045,0,18.83,25.67,0.148,0.13,0.131,"NAN","NAN","NAN","NAN",1.426,23.15
"2013-05-31 16:00:00",88046,0,18.68,25.22,0.148,0.13,0.131,"NAN","NAN","NAN","NAN",1.208,19.62
"2013-05-31 16:15:00",88047,0,18.54,24.78,0.148,0.13,0.131,"NAN","NAN","NAN","NAN",1.004,16.29
"2013-05-31 16:30:00",88048,0,18.4,24.2,0.148,0.13,0.131,"NAN","NAN","NAN","NAN",0.8,12.99
"2013-05-31 16:45:00",88049,0,18.22,23.4,0.148,0.13,0.131,"NAN","NAN","NAN","NAN",0.591,9.59
"2013-05-31 17:00:00",88050,0,18.08,22.34,0.148,0.13,0.131,"NAN","NAN","NAN","NAN",0.365,5.926
"2013-05-31 17:15:00",88051,0,17.88,21.02,0.148,0.13,0.131,"NAN","NAN","NAN","NAN",0.116,1.885
"2013-05-31 17:30:00",88052,0,17.57,19.63,0.148,0.13,0.131,"NAN","NAN","NAN","NAN",-0.141,-2.289
"2013-05-31 17:45:00",88053,0,17.28,18.41,0.148,0.13,0.131,"NAN","NAN","NAN","NAN",-0.364,-5.912
"2013-05-31 18:00:00",88054,0,17.11,17.19,0.148,0.13,0.131,"NAN","NAN","NAN","NAN",-0.531,-8.61
"2013-05-31 18:15:00",88055,0,16.84,15.99,0.148,0.13,0.131,"NAN","NAN","NAN","NAN",-0.68,-11.04
"2013-05-31 18:30:00",88056,0,16.53,15.06,0.148,0.13,0.131,"NAN","NAN","NAN","NAN",-0.798,-12.96
"2013-05-31 18:45:00",88057,0,16.3,14.38,0.148,0.129,0.131,"NAN","NAN","NAN","NAN",-0.887,-14.39
"2013-05-31 19:00:00",88058,0,16.1,13.84,0.148,0.129,0.131,"NAN","NAN","NAN","NAN",-0.964,-15.66
"2013-05-31 19:15:00",88059,0,15.93,13.41,0.148,0.129,0.131,"NAN","NAN","NAN","NAN",-0.991,-16.09
"2013-05-31 19:30:00",88060,0,15.79,13.12,0.148,0.129,0.131,"NAN","NAN","NAN","NAN",-0.996,-16.17
"2013-05-31 19:45:00",88061,0,15.7,12.83,0.148,0.129,0.131,"NAN","NAN","NAN","NAN",-1.012,-16.42
"2013-05-31 20:00:00",88062,0,15.61,12.52,0.147,0.129,0.131,"NAN","NAN","NAN","NAN",-1.051,-17.06
"2013-05-31 20:15:00",88063,0,15.48,12.21,0.147,0.129,0.131,"NAN","NAN","NAN","NAN",-1.108,-17.99
"2013-05-31 20:30:00",88064,0,15.33,11.98,0.147,0.129,0.131,"NAN","NAN","NAN","NAN",-1.148,-18.63
"2013-05-31 20:45:00",88065,0,15.22,11.81,0.147,0.129,0.131,"NAN","NAN","NAN","NAN",-1.161,-18.85
"2013-05-31 21:00:00",88066,0,15.1,11.7,0.147,0.129,0.131,"NAN","NAN","NAN","NAN",-1.201,-19.5
"2013-05-31 21:15:00",88067,0,15.05,11.59,0.147,0.129,0.131,"NAN","NAN","NAN","NAN",-1.254,-20.36
"2013-05-31 21:30:00",88068,0,14.97,11.31,0.147,0.129,0.131,"NAN","NAN","NAN","NAN",-1.295,-21.02
"2013-05-31 21:45:00",88069,0,14.83,11.07,0.147,0.129,0.131,"NAN","NAN","NAN","NAN",-1.318,-21.4
"2013-05-31 22:00:00",88070,0,14.77,10.86,0.147,0.129,0.131,"NAN","NAN","NAN","NAN",-1.312,-21.3
"2013-05-31 22:15:00",88071,0,14.65,10.67,0.147,0.129,0.131,"NAN","NAN","NAN","NAN",-1.312,-21.31
"2013-05-31 22:30:00",88072,0,14.57,10.56,0.147,0.129,0.131,"NAN","NAN","NAN","NAN",-1.299,-21.08
"2013-05-31 22:45:00",88073,0,14.45,10.55,0.147,0.129,0.131,"NAN","NAN","NAN","NAN",-1.284,-20.84
"2013-05-31 23:00:00",88074,0,14.42,10.66,0.147,0.129,0.131,"NAN","NAN","NAN","NAN",-1.249,-20.27
"2013-05-31 23:15:00",88075,0,14.46,10.64,0.147,0.129,0.131,"NAN","NAN","NAN","NAN",-1.205,-19.56
"2013-05-31 23:30:00",88076,0,14.4,10.57,0.147,0.129,0.131,"NAN","NAN","NAN","NAN",-1.167,-18.95
"2013-05-31 23:45:00",88077,0,14.37,10.56,0.147,0.128,0.131,"NAN","NAN","NAN","NAN",-1.137,-18.46
"2013-06-01 00:00:00",88078,0,14.35,10.55,0.147,0.128,0.131,"NAN","NAN","NAN","NAN",-1.119,-18.16
"2013-06-01 00:15:00",88079,0,14.33,10.5,0.147,0.128,0.131,"NAN","NAN","NAN","NAN",-1.107,-17.97
"2013-06-01 00:30:00",88080,0,14.3,10.4,0.147,0.128,0.131,"NAN","NAN","NAN","NAN",-1.116,-18.12
"2013-06-01 00:45:00",88081,0,14.23,10.28,0.147,0.128,0.131,"NAN","NAN","NAN","NAN",-1.159,-18.81
"2013-06-01 01:00:00",88082,0,14.16,10.22,0.147,0.128,0.131,"NAN","NAN","NAN","NAN",-1.174,-19.06
"2013-06-01 01:15:00",88083,0,14.1,10.19,0.147,0.128,0.131,"NAN","NAN","NAN","NAN",-1.151,-18.68
"2013-06-01 01:30:00",88084,0,14.05,10.25,0.146,0.128,0.131,"NAN","NAN","NAN","NAN",-1.119,-18.16
"2013-06-01 01:45:00",88085,0,14.03,10.33,0.146,0.128,0.131,"NAN","NAN","NAN","NAN",-1.085,-17.61
"2013-06-01 02:00:00",88086,0,14.02,10.38,0.146,0.128,0.131,"NAN","NAN","NAN","NAN",-1.081,-17.54
"2013-06-01 02:15:00",88087,0,14.02,10.36,0.146,0.128,0.131,"NAN","NAN","NAN","NAN",-1.105,-17.94
"2013-06-01 02:30:00",88088,0,13.99,10.23,0.146,0.128,0.131,"NAN","NAN","NAN","NAN",-1.147,-18.62
"2013-06-01 02:45:00",88089,0,13.97,9.98,0.146,0.128,0.131,"NAN","NAN","NAN","NAN",-1.195,-19.4
"2013-06-01 03:00:00",88090,0,13.88,9.7,0.146,0.128,0.131,"NAN","NAN","NAN","NAN",-1.256,-20.39
"2013-06-01 03:15:00",88091,0,13.79,9.46,0.146,0.128,0.131,"NAN","NAN","NAN","NAN",-1.308,-21.23
"2013-06-01 03:30:00",88092,0,13.67,9.32,0.146,0.128,0.131,"NAN","NAN","NAN","NAN",-1.348,-21.89
"2013-06-01 03:45:00",88093,0,13.66,9.17,0.146,0.128,0.131,"NAN","NAN","NAN","NAN",-1.371,-22.26
"2013-06-01 04:00:00",88094,0,13.59,8.89,0.146,0.128,0.131,"NAN","NAN","NAN","NAN",-1.427,-23.16
"2013-06-01 04:15:00",88095,0,13.47,8.65,0.146,0.128,0.131,"NAN","NAN","NAN","NAN",-1.477,-23.98
"2013-06-01 04:30:00",88096,0,13.4,8.46,0.146,0.128,0.131,"NAN","NAN","NAN","NAN",-1.491,-24.2
"2013-06-01 04:45:00",88097,0,13.33,8.34,0.146,0.128,0.131,"NAN","NAN","NAN","NAN",-1.487,-24.14
"2013-06-01 05:00:00",88098,0,13.27,8.29,0.146,0.128,0.131,"NAN","NAN","NAN","NAN",-1.485,-24.11
"2013-06-01 05:15:00",88099,0,13.25,8.17,0.146,0.128,0.131,"NAN","NAN","NAN","NAN",-1.51,-24.5
"2013-06-01 05:30:00",88100,0,13.17,7.964,0.146,0.127,0.131,"NAN","NAN","NAN","NAN",-1.534,-24.9
"2013-06-01 05:45:00",88101,0,13.09,7.815,0.146,0.127,0.131,"NAN","NAN","NAN","NAN",-1.534,-24.91
"2013-06-01 06:00:00",88102,0,13,7.775,0.146,0.127,0.131,"NAN","NAN","NAN","NAN",-1.516,-24.6
"2013-06-01 06:15:00",88103,0,12.98,7.817,0.146,0.127,0.131,"NAN","NAN","NAN","NAN",-1.442,-23.41
"2013-06-01 06:30:00",88104,0,12.96,7.923,0.146,0.127,0.131,"NAN","NAN","NAN","NAN",-1.348,-21.88
"2013-06-01 06:45:00",88105,0,12.96,8.09,0.146,0.127,0.131,"NAN","NAN","NAN","NAN",-1.271,-20.63
"2013-06-01 07:00:00",88106,0,12.96,8.28,0.146,0.127,0.131,"NAN","NAN","NAN","NAN",-1.213,-19.69
"2013-06-01 07:15:00",88107,0,12.99,8.44,0.146,0.127,0.131,"NAN","NAN","NAN","NAN",-1.161,-18.85
"2013-06-01 07:30:00",88108,0,12.99,8.6,0.146,0.127,0.131,"NAN","NAN","NAN","NAN",-1.108,-17.99
"2013-06-01 07:45:00",88109,0,12.95,8.88,0.146,0.127,0.131,"NAN","NAN","NAN","NAN",-1.041,-16.9
"2013-06-01 08:00:00",88110,0,12.96,9.35,0.145,0.127,0.131,"NAN","NAN","NAN","NAN",-0.931,-15.11
"2013-06-01 08:15:00",88111,0,13.01,10,0.145,0.127,0.131,"NAN","NAN","NAN","NAN",-0.801,-13
"2013-06-01 08:30:00",88112,0,13.1,10.77,0.145,0.127,0.131,"NAN","NAN","NAN","NAN",-0.658,-10.68
"2013-06-01 08:45:00",88113,0,13.22,11.63,0.145,0.127,0.131,"NAN","NAN","NAN","NAN",-0.474,-7.699
"2013-06-01 09:00:00",88114,0,13.48,12.46,0.145,0.127,0.131,"NAN","NAN","NAN","NAN",-0.26,-4.226
"2013-06-01 09:15:00",88115,0,13.66,13.16,0.145,0.127,0.131,"NAN","NAN","NAN","NAN",-0.06,-0.969
"2013-06-01 09:30:00",88116,0,13.93,13.96,0.145,0.127,0.131,"NAN","NAN","NAN","NAN",0.187,3.037
"2013-06-01 09:45:00",88117,0,14.14,14.73,0.146,0.127,0.131,"NAN","NAN","NAN","NAN",0.419,6.797
"2013-06-01 10:00:00",88118,0,14.39,15.63,0.146,0.127,0.131,"NAN","NAN","NAN","NAN",0.671,10.89
"2013-06-01 10:15:00",88119,0,14.56,16.73,0.146,0.127,0.131,"NAN","NAN","NAN","NAN",0.951,15.44
"2013-06-01 10:30:00",88120,0,14.96,17.96,0.146,0.127,0.131,"NAN","NAN","NAN","NAN",1.256,20.39
"2013-06-01 10:45:00",88121,0,15.29,18.76,0.145,0.127,0.131,"NAN","NAN","NAN","NAN",1.362,22.11
"2013-06-01 11:00:00",88122,0,15.41,19.36,0.145,0.127,0.131,"NAN","NAN","NAN","NAN",1.359,22.06
"2013-06-01 11:15:00",88123,0,15.58,20,0.145,0.127,0.131,"NAN","NAN","NAN","NAN",1.43,23.22
"2013-06-01 11:30:00",88124,0,15.79,20.56,0.145,0.127,0.131,"NAN","NAN","NAN","NAN",1.529,24.83
"2013-06-01 11:45:00",88125,0,16.02,20.98,0.145,0.127,0.131,"NAN","NAN","NAN","NAN",1.593,25.86
"2013-06-01 12:00:00",88126,0,16.17,21.16,0.145,0.127,0.131,"NAN","NAN","NAN","NAN",1.548,25.13
"2013-06-01 12:15:00",88127,0,16.26,21.18,0.145,0.127,0.131,"NAN","NAN","NAN","NAN",1.456,23.63
"2013-06-01 12:30:00",88128,0,16.32,21.11,0.145,0.127,0.131,"NAN","NAN","NAN","NAN",1.372,22.28
"2013-06-01 12:45:00",88129,0,16.34,20.95,0.145,0.127,0.131,"NAN","NAN","NAN","NAN",1.258,20.43
"2013-06-01 13:00:00",88130,0,16.35,20.8,0.145,0.127,0.131,"NAN","NAN","NAN","NAN",1.188,19.28
"2013-06-01 13:15:00",88131,0,16.41,20.65,0.145,0.127,0.131,"NAN","NAN","NAN","NAN",1.146,18.6
"2013-06-01 13:30:00",88132,0,16.42,20.44,0.145,0.127,0.131,"NAN","NAN","NAN","NAN",1.086,17.64
"2013-06-01 13:45:00",88133,0,16.39,20.26,0.145,0.127,0.131,"NAN","NAN","NAN","NAN",0.978,15.87
"2013-06-01 14:00:00",88134,0,16.34,20.08,0.145,0.127,0.131,"NAN","NAN","NAN","NAN",0.835,13.55
"2013-06-01 14:15:00",88135,0,16.3,19.91,0.145,0.127,0.131,"NAN","NAN","NAN","NAN",0.722,11.73
"2013-06-01 14:30:00",88136,0,16.26,19.75,0.145,0.127,0.131,"NAN","NAN","NAN","NAN",0.631,10.24
"2013-06-01 14:45:00",88137,0,16.21,19.61,0.145,0.127,0.131,"NAN","NAN","NAN","NAN",0.541,8.79
"2013-06-01 15:00:00",88138,0,16.15,19.5,0.145,0.127,0.131,"NAN","NAN","NAN","NAN",0.463,7.519
"2013-06-01 15:15:00",88139,0,16.13,19.39,0.145,0.127,0.131,"NAN","NAN","NAN","NAN",0.406,6.587
"2013-06-01 15:30:00",88140,0,16.12,19.23,0.145,0.127,0.131,"NAN","NAN","NAN","NAN",0.35,5.686
"2013-06-01 15:45:00",88141,0,16.09,19.04,0.145,0.127,0.131,"NAN","NAN","NAN","NAN",0.3,4.878
"2013-06-01 16:00:00",88142,0,16.05,18.85,0.145,0.127,0.131,"NAN","NAN","NAN","NAN",0.254,4.122
"2013-06-01 16:15:00",88143,0,16,18.7,0.145,0.127,0.131,"NAN","NAN","NAN","NAN",0.206,3.347
"2013-06-01 16:30:00",88144,0,15.96,18.57,0.145,0.127,0.131,"NAN","NAN","NAN","NAN",0.156,2.526
"2013-06-01 16:45:00",88145,0,15.96,18.39,0.145,0.127,0.131,"NAN","NAN","NAN","NAN",0.104,1.683
"2013-06-01 17:00:00",88146,0,15.97,18.08,0.145,0.127,0.131,"NAN","NAN","NAN","NAN",0.047,0.762
"2013-06-01 17:15:00",88147,0,15.98,17.67,0.145,0.127,0.131,"NAN","NAN","NAN","NAN",-0.008,-0.134
"2013-06-01 17:30:00",88148,0,15.9,17.21,0.145,0.127,0.131,"NAN","NAN","NAN","NAN",-0.059,-0.952
"2013-06-01 17:45:00",88149,0,15.81,16.79,0.145,0.127,0.131,"NAN","NAN","NAN","NAN",-0.103,-1.67
"2013-06-01 18:00:00",88150,0,15.74,16.43,0.145,0.127,0.131,"NAN","NAN","NAN","NAN",-0.138,-2.238
"2013-06-01 18:15:00",88151,0,15.68,16.13,0.145,0.127,0.131,"NAN","NAN","NAN","NAN",-0.166,-2.689
"2013-06-01 18:30:00",88152,0.2,15.63,15.85,0.145,0.127,0.131,"NAN","NAN","NAN","NAN",-0.187,-3.042
"2013-06-01 18:45:00",88153,0,15.58,15.61,0.145,0.127,0.131,"NAN","NAN","NAN","NAN",-0.207,-3.353
"2013-06-01 19:00:00",88154,0,15.53,15.41,0.145,0.127,0.131,"NAN","NAN","NAN","NAN",-0.225,-3.648
"2013-06-01 19:15:00",88155,0,15.49,15.24,0.145,0.127,0.131,"NAN","NAN","NAN","NAN",-0.241,-3.908
"2013-06-01 19:30:00",88156,0.2,15.45,15.11,0.145,0.127,0.131,"NAN","NAN","NAN","NAN",-0.256,-4.153
"2013-06-01 19:45:00",88157,0,15.42,15.01,0.145,0.127,0.132,"NAN","NAN","NAN","NAN",-0.268,-4.352
"2013-06-01 20:00:00",88158,0.2,15.38,14.93,0.145,0.127,0.131,"NAN","NAN","NAN","NAN",-0.278,-4.512
"2013-06-01 20:15:00",88159,0,15.35,14.85,0.145,0.127,0.132,"NAN","NAN","NAN","NAN",-0.288,-4.68
"2013-06-01 20:30:00",88160,0,15.32,14.79,0.145,0.126,0.132,"NAN","NAN","NAN","NAN",-0.299,-4.854
"2013-06-01 20:45:00",88161,0,15.29,14.75,0.145,0.126,0.132,"NAN","NAN","NAN","NAN",-0.31,-5.028
"2013-06-01 21:00:00",88162,0,15.27,14.72,0.145,0.126,0.132,"NAN","NAN","NAN","NAN",-0.322,-5.229
"2013-06-01 21:15:00",88163,0,15.24,14.7,0.145,0.126,0.132,"NAN","NAN","NAN","NAN",-0.336,-5.452
"2013-06-01 21:30:00",88164,0,15.22,14.7,0.145,0.126,0.132,"NAN","NAN","NAN","NAN",-0.348,-5.657
"2013-06-01 21:45:00",88165,0,15.2,14.69,0.145,0.126,0.132,"NAN","NAN","NAN","NAN",-0.357,-5.799
"2013-06-01 22:00:00",88166,0,15.17,14.66,0.145,0.126,0.132,"NAN","NAN","NAN","NAN",-0.368,-5.975
"2013-06-01 22:15:00",88167,0,15.15,14.63,0.145,0.126,0.132,"NAN","NAN","NAN","NAN",-0.382,-6.201
"2013-06-01 22:30:00",88168,0,15.11,14.61,0.145,0.126,0.132,"NAN","NAN","NAN","NAN",-0.395,-6.416
"2013-06-01 22:45:00",88169,0,15.09,14.6,0.145,0.126,0.132,"NAN","NAN","NAN","NAN",-0.405,-6.579
"2013-06-01 23:00:00",88170,0,15.06,14.57,0.145,0.126,0.132,"NAN","NAN","NAN","NAN",-0.411,-6.679
"2013-06-01 23:15:00",88171,0,15.02,14.57,0.145,0.126,0.132,"NAN","NAN","NAN","NAN",-0.416,-6.748
"2013-06-01 23:30:00",88172,0,14.99,14.62,0.145,0.126,0.132,"NAN","NAN","NAN","NAN",-0.418,-6.781
"2013-06-01 23:45:00",88173,0,14.98,14.72,0.145,0.126,0.132,"NAN","NAN","NAN","NAN",-0.417,-6.769
"2013-06-02 00:00:00",88174,0,14.98,14.81,0.145,0.126,0.132,"NAN","NAN","NAN","NAN",-0.414,-6.721
"2013-06-02 00:15:00",88175,0,14.97,14.86,0.145,0.126,0.132,"NAN","NAN","NAN","NAN",-0.411,-6.676
"2013-06-02 00:30:00",88176,0,14.95,14.92,0.145,0.126,0.132,"NAN","NAN","NAN","NAN",-0.412,-6.685
"2013-06-02 00:45:00",88177,0,14.94,14.98,0.145,0.126,0.132,"NAN","NAN","NAN","NAN",-0.413,-6.697
"2013-06-02 01:00:00",88178,0,14.93,15.01,0.145,0.126,0.132,"NAN","NAN","NAN","NAN",-0.411,-6.672
"2013-06-02 01:15:00",88179,0,14.91,15.06,0.145,0.126,0.132,"NAN","NAN","NAN","NAN",-0.403,-6.548
"2013-06-02 01:30:00",88180,0,14.94,15.09,0.145,0.126,0.132,"NAN","NAN","NAN","NAN",-0.39,-6.338
"2013-06-02 01:45:00",88181,0,14.94,15.05,0.145,0.126,0.132,"NAN","NAN","NAN","NAN",-0.384,-6.227
"2013-06-02 02:00:00",88182,0,14.92,15.02,0.145,0.126,0.132,"NAN","NAN","NAN","NAN",-0.382,-6.205
"2013-06-02 02:15:00",88183,0,14.92,15.01,0.145,0.126,0.132,"NAN","NAN","NAN","NAN",-0.382,-6.194
"2013-06-02 02:30:00",88184,0,14.94,14.93,0.145,0.126,0.132,"NAN","NAN","NAN","NAN",-0.387,-6.288
"2013-06-02 02:45:00",88185,0,14.92,14.79,0.145,0.126,0.132,"NAN","NAN","NAN","NAN",-0.402,-6.522
"2013-06-02 03:00:00",88186,0,14.87,14.7,0.145,0.126,0.132,"NAN","NAN","NAN","NAN",-0.408,-6.618
"2013-06-02 03:15:00",88187,0.2,14.88,14.68,0.145,0.126,0.132,"NAN","NAN","NAN","NAN",-0.4,-6.492
"2013-06-02 03:30:00",88188,0.2,14.88,14.63,0.145,0.126,0.132,"NAN","NAN","NAN","NAN",-0.388,-6.296
