Date,Unit,OPENversion,Comment,Obs,HHMMSS,FTime,EBal?,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,PhotRange,CondRange,CO2RRange,Nlogs
"\"Tue Mar  5 2013 08:24:50\"","unknown","6.1.4","08:54:15 plot1-1",11,"\"08:54:38\"",1841,0,8.38,0.155,287,1.91,1.36,26.63,6,1.42,0,1.42,25.54,26.63,25,400.09,389.14,18.823,21.072,58.39,65.37,499.8,1799,1266,101.9,1.64,-0.0208,1,-0.22,2.74,1,0,0.16,111115,11.15,0.033,1199.93,10
"\"Tue Mar  5 2013 08:24:50\"","unknown","6.1.4","08:54:15 plot1-1",12,"\"08:54:38\"",1842,0,8.43,0.155,287,1.92,1.36,26.64,6,1.42,0,1.42,25.54,26.64,25,400.17,389.15,18.823,21.076,58.39,65.38,499.8,1799,1266,101.9,1.64,-0.0208,1,-0.22,2.74,1,0,0.16,111115,11.15,0.033,1199.93,10
"\"Tue Mar  5 2013 08:24:50\"","unknown","6.1.4","08:54:15 plot1-1",13,"\"08:54:40\"",1843,0,8.43,0.155,287,1.92,1.36,26.64,6,1.42,0,1.42,25.54,26.64,25,400.19,389.18,18.823,21.078,58.38,65.38,499.7,1799,1266,101.9,1.64,-0.0208,1,-0.22,2.74,1,0,0.16,111115,11.15,0.033,1199.93,10
"\"Tue Mar  5 2013 08:24:50\"","unknown","6.1.4","08:54:15 plot1-1",14,"\"08:54:41\"",1844.5,0,8.37,0.155,288,1.92,1.36,26.64,6,1.42,0,1.42,25.54,26.64,25.01,400.19,389.25,18.827,21.082,58.39,65.39,499.7,1799,1267,101.9,1.64,-0.0208,1,-0.22,2.74,1,0,0.16,111115,11.15,0.033,1199.93,10
"\"Tue Mar  5 2013 08:24:50\"","unknown","6.1.4","08:54:15 plot1-1",15,"\"08:54:42\"",1845.5,0,8.25,0.155,289,1.92,1.36,26.64,6,1.42,0,1.42,25.55,26.64,25.01,400.07,389.27,18.83,21.085,58.39,65.39,499.7,1799,1267,101.9,1.64,-0.0208,1,-0.22,2.74,1,0,0.16,111115,11.15,0.033,1199.93,10
"\"Tue Mar  5 2013 08:24:50\"","unknown","6.1.4","08:54:15 plot1-1",16,"\"09:01:33\"",2256,0,19.1,0.122,1270,1.53,1.34,26.7,6,1.42,0,1.42,25.57,26.7,25,1599.61,1573.73,19.521,21.318,60.44,66.01,499.7,1799,1290,101.9,-7.36,-0.00266,1,-0.22,2.74,1,0,0.16,111115,11.15,0.033,1199.93,10
"\"Tue Mar  5 2013 08:24:50\"","unknown","6.1.4","08:54:15 plot1-1",17,"\"09:01:34\"",2257,0,19.2,0.122,1270,1.53,1.34,26.69,6,1.42,0,1.42,25.57,26.69,25,1599.73,1573.74,19.524,21.318,60.45,66,499.7,1799,1309,101.9,-7.36,-0.00266,1,-0.22,2.74,1,0,0.16,111115,11.15,0.033,1199.93,10
"\"Tue Mar  5 2013 08:24:50\"","unknown","6.1.4","08:54:15 plot1-1",18,"\"09:01:34\"",2257.5,0,19.3,0.122,1270,1.53,1.34,26.7,6,1.42,0,1.42,25.57,26.7,25,1599.87,1573.82,19.526,21.319,60.46,66.01,499.7,1798,1319,101.9,-7.36,-0.00266,1,-0.22,2.74,1,0,0.16,111115,11.15,0.033,1199.93,10
"\"Tue Mar  5 2013 08:24:50\"","unknown","6.1.4","08:54:15 plot1-1",19,"\"09:01:35\"",2258,0,19.4,0.122,1270,1.52,1.35,26.7,6,1.42,0,1.42,25.57,26.7,25,1599.93,1573.8,19.528,21.318,60.46,66,499.7,1798,1328,101.9,-7.36,-0.00266,1,-0.22,2.74,1,0,0.16,111115,11.15,0.033,1199.93,10
"\"Tue Mar  5 2013 08:24:50\"","unknown","6.1.4","08:54:15 plot1-1",20,"\"09:01:35\"",2258.5,0,19.4,0.122,1270,1.52,1.35,26.7,6,1.42,0,1.42,25.57,26.7,25,1600,1573.82,19.529,21.319,60.46,66,499.7,1798,1337,101.9,-7.36,-0.00266,1,-0.22,2.74,1,0,0.16,111115,11.15,0.033,1199.93,10
"\"Tue Mar  5 2013 08:24:50\"","unknown","6.1.4","09:06:49 plot1-2",21,"\"09:09:27\"",2730.5,0,14.5,0.416,303,4.07,1.25,27.09,6,1.42,0,1.42,25.62,27.09,24.99,398.52,379.24,18.258,23.033,56.36,71.1,499.7,1799,162,101.9,1.9,-0.0656,0.7,-0.22,2.74,1,0,0.16,111115,11.6,0.084,1202.72,10
"\"Tue Mar  5 2013 08:24:50\"","unknown","6.1.4","09:06:49 plot1-2",22,"\"09:09:28\"",2731,0,14.4,0.416,303,4.07,1.25,27.09,6,1.42,0,1.42,25.62,27.09,24.99,398.39,379.25,18.254,23.031,56.35,71.1,499.7,1799,162,101.9,1.9,-0.0656,0.7,-0.22,2.74,1,0,0.16,111115,11.6,0.084,1202.72,10
"\"Tue Mar  5 2013 08:24:50\"","unknown","6.1.4","09:06:49 plot1-2",23,"\"09:09:28\"",2731.5,0,14.3,0.416,304,4.07,1.25,27.09,6,1.42,0,1.42,25.62,27.09,24.99,398.27,379.24,18.25,23.03,56.34,71.09,499.7,1799,162,101.9,1.9,-0.0656,0.7,-0.22,2.74,1,0,0.16,111115,11.6,0.084,1202.72,10
"\"Tue Mar  5 2013 08:24:50\"","unknown","6.1.4","09:06:49 plot1-2",24,"\"09:09:29\"",2732,0,14.3,0.416,304,4.08,1.25,27.09,6,1.42,0,1.42,25.62,27.09,24.99,398.21,379.2,18.247,23.028,56.33,71.09,499.7,1799,162,101.9,1.9,-0.0656,0.7,-0.22,2.74,1,0,0.16,111115,11.6,0.084,1202.72,10
"\"Tue Mar  5 2013 08:24:50\"","unknown","6.1.4","09:06:49 plot1-2",25,"\"09:09:29\"",2732.5,0,14.3,0.416,304,4.08,1.25,27.09,6,1.42,0,1.42,25.62,27.09,24.99,398.21,379.17,18.243,23.026,56.32,71.08,499.7,1799,162,101.9,1.9,-0.0656,0.7,-0.22,2.74,1,0,0.16,111115,11.6,0.084,1202.72,10
"\"Tue Mar  5 2013 08:24:50\"","unknown","6.1.4","09:06:49 plot1-2",26,"\"09:15:52\"",3115,0,25.9,0.332,1380,3.82,1.4,27.36,6,1.42,0,1.42,25.7,27.36,25,1600.93,1562.69,17.627,22.11,54.15,67.93,499.7,1799,131,101.9,-7.4,-0.0533,0.7,-0.22,2.74,1,0,0.16,111115,11.6,0.084,1202.72,10
"\"Tue Mar  5 2013 08:24:50\"","unknown","6.1.4","09:06:49 plot1-2",27,"\"09:15:52\"",3115.5,0,25.8,0.332,1380,3.82,1.4,27.36,6,1.42,0,1.42,25.7,27.36,25,1600.84,1562.75,17.625,22.107,54.15,67.91,499.7,1799,131,101.9,-7.4,-0.0533,0.7,-0.22,2.74,1,0,0.16,111115,11.6,0.084,1202.72,10
"\"Tue Mar  5 2013 08:24:50\"","unknown","6.1.4","09:06:49 plot1-2",28,"\"09:15:53\"",3116,0,25.6,0.332,1380,3.82,1.4,27.36,6,1.42,0,1.42,25.7,27.36,25,1600.7,1562.84,17.622,22.106,54.13,67.91,499.7,1799,131,101.9,-7.4,-0.0533,1,-0.22,2.74,1,0,0.16,111115,11.6,0.084,1202.72,10
"\"Tue Mar  5 2013 08:24:50\"","unknown","6.1.4","09:06:49 plot1-2",29,"\"09:15:54\"",3117,0,25.4,0.332,1380,3.82,1.4,27.36,6,1.42,0,1.42,25.7,27.36,25,1600.58,1562.87,17.618,22.102,54.12,67.89,499.7,1800,131,101.9,-7.4,-0.0533,0.7,-0.22,2.74,1,0,0.16,111115,11.6,0.084,1202.72,10
"\"Tue Mar  5 2013 08:24:50\"","unknown","6.1.4","09:06:49 plot1-2",30,"\"09:15:54\"",3117.5,0,25.4,0.332,1380,3.82,1.4,27.36,6,1.42,0,1.42,25.71,27.36,25,1600.63,1562.92,17.616,22.102,54.11,67.89,499.7,1800,130,101.9,-7.4,-0.0533,0.7,-0.22,2.74,1,0,0.16,111115,11.6,0.084,1202.72,10
"\"Tue Mar  5 2013 08:24:50\"","unknown","6.1.4","09:18:34 plot1-8",31,"\"09:20:35\"",3398,0,12.7,0.201,260,3.11,1.75,28.29,6,1.42,0,1.42,25.77,28.29,24.99,399.06,382.44,17.03,20.692,52.1,63.3,499.7,1800,1291,101.9,1.75,-0.0495,1,-0.22,2.74,1,0,0.16,111115,11,0.1063,1201.42,10
"\"Tue Mar  5 2013 08:24:50\"","unknown","6.1.4","09:18:34 plot1-8",32,"\"09:20:35\"",3398.5,0,12.7,0.201,260,3.11,1.75,28.29,6,1.42,0,1.42,25.77,28.29,24.99,399.15,382.44,17.029,20.691,52.1,63.3,499.7,1800,1292,101.9,1.75,-0.0495,1,-0.22,2.74,1,0,0.16,111115,11,0.1063,1201.42,10
"\"Tue Mar  5 2013 08:24:50\"","unknown","6.1.4","09:18:34 plot1-8",33,"\"09:20:36\"",3399,0,12.8,0.201,259,3.11,1.75,28.29,6,1.42,0,1.42,25.78,28.29,24.99,399.21,382.43,17.027,20.69,52.09,63.3,499.7,1800,1292,101.9,1.75,-0.0495,1,-0.22,2.74,1,0,0.16,111115,11,0.1063,1201.42,10
"\"Tue Mar  5 2013 08:24:50\"","unknown","6.1.4","09:18:34 plot1-8",34,"\"09:20:36\"",3399.5,0,12.8,0.201,259,3.12,1.75,28.3,6,1.42,0,1.42,25.78,28.3,24.99,399.25,382.45,17.025,20.689,52.08,63.29,499.7,1800,1292,101.9,1.75,-0.0495,1,-0.22,2.74,1,0,0.16,111115,11,0.1063,1201.42,10
"\"Tue Mar  5 2013 08:24:50\"","unknown","6.1.4","09:18:34 plot1-8",35,"\"09:20:37\"",3400,0,12.8,0.2,259,3.12,1.75,28.3,6,1.42,0,1.42,25.78,28.3,24.99,399.31,382.46,17.023,20.688,52.08,63.29,499.7,1800,1292,101.9,1.75,-0.0495,1,-0.22,2.74,1,0,0.16,111115,11,0.1063,1201.42,10
"\"Tue Mar  5 2013 08:24:50\"","unknown","6.1.4","09:18:34 plot1-8",36,"\"09:29:54\"",3957,0,23.6,0.0948,1100,1.83,2.04,28.58,6,1.42,0,1.42,25.75,28.58,25,1600.32,1568.51,16.33,18.491,50.02,56.64,499.7,1799,1352,101.9,-6.97,-0.0163,1,-0.22,2.74,1,0,0.16,111115,11,0.1063,1201.42,10
"\"Tue Mar  5 2013 08:24:50\"","unknown","6.1.4","09:18:34 plot1-8",37,"\"09:29:54\"",3957.5,0,23.7,0.0948,1100,1.83,2.04,28.58,6,1.42,0,1.42,25.75,28.58,25,1600.41,1568.53,16.329,18.491,50.02,56.64,499.7,1799,1352,101.9,-6.97,-0.0163,1,-0.22,2.74,1,0,0.16,111115,11,0.1063,1201.42,10
"\"Tue Mar  5 2013 08:24:50\"","unknown","6.1.4","09:18:34 plot1-8",38,"\"09:29:55\"",3958,0,23.7,0.0947,1100,1.83,2.04,28.58,6,1.42,0,1.42,25.75,28.58,25,1600.48,1568.55,16.33,18.489,50.02,56.64,499.7,1799,1352,101.9,-6.97,-0.0163,1,-0.22,2.74,1,0,0.16,111115,11,0.1063,1201.42,10
"\"Tue Mar  5 2013 08:24:50\"","unknown","6.1.4","09:18:34 plot1-8",39,"\"09:29:56\"",3958.5,0,23.7,0.0947,1100,1.83,2.04,28.58,6,1.42,0,1.42,25.75,28.58,25,1600.42,1568.56,16.33,18.488,50.02,56.63,499.7,1799,1353,101.9,-6.97,-0.0163,0.7,-0.22,2.74,1,0,0.16,111115,11,0.1063,1201.42,10
"\"Tue Mar  5 2013 08:24:50\"","unknown","6.1.4","09:18:34 plot1-8",40,"\"09:29:56\"",3959.5,0,23.3,0.0947,1110,1.83,2.04,28.57,6,1.42,0,1.42,25.75,28.57,25,1600.2,1568.72,16.331,18.486,50.02,56.63,499.7,1799,1353,101.9,-6.97,-0.0163,0.7,-0.22,2.74,1,0,0.16,111115,11,0.1063,1201.42,10
"\"Tue Mar  5 2013 08:24:50\"","unknown","6.1.4","09:34:11 plot1-6",41,"\"09:38:58\"",4501.5,0,8.56,0.0813,203,1.61,2.07,28.58,6,1.42,0,1.42,25.01,28.58,24.01,400.81,389.78,16.276,18.177,52.12,58.2,499.6,1800,1684,101.9,1.82,0.0154,0.7,-0.22,2.74,1,0,0.16,111115,13.34,0.0387,1198.7,10
"\"Tue Mar  5 2013 08:24:50\"","unknown","6.1.4","09:34:11 plot1-6",42,"\"09:38:59\"",4502,0,8.57,0.0813,203,1.61,2.07,28.58,6,1.42,0,1.42,25.01,28.58,24.01,400.85,389.81,16.277,18.178,52.12,58.2,499.6,1800,1684,101.9,1.82,0.0154,0.7,-0.22,2.74,1,0,0.16,111115,13.34,0.0387,1198.7,10
"\"Tue Mar  5 2013 08:24:50\"","unknown","6.1.4","09:34:11 plot1-6",43,"\"09:38:59\"",4502.5,0,8.62,0.0814,202,1.61,2.07,28.58,6,1.42,0,1.42,25.01,28.58,24.01,400.91,389.81,16.276,18.177,52.12,58.2,499.7,1800,1684,101.9,1.82,0.0154,1,-0.22,2.74,1,0,0.16,111115,13.34,0.0387,1198.7,10
"\"Tue Mar  5 2013 08:24:50\"","unknown","6.1.4","09:34:11 plot1-6",44,"\"09:39:00\"",4503,0,8.62,0.0813,202,1.61,2.07,28.58,6,1.42,0,1.42,25.01,28.58,24.01,400.95,389.84,16.276,18.176,52.12,58.2,499.7,1800,1684,101.9,1.82,0.0154,1,-0.22,2.74,1,0,0.16,111115,13.34,0.0387,1198.7,10
"\"Tue Mar  5 2013 08:24:50\"","unknown","6.1.4","09:34:11 plot1-6",45,"\"09:39:00\"",4503.5,0,8.6,0.0814,203,1.61,2.07,28.58,6,1.42,0,1.42,25.01,28.58,24.01,400.97,389.88,16.275,18.176,52.12,58.2,499.7,1800,1684,101.9,1.82,0.0154,1,-0.22,2.74,1,0,0.16,111115,13.34,0.0387,1198.7,10
"\"Tue Mar  5 2013 08:24:50\"","unknown","6.1.4","09:34:11 plot1-6",46,"\"09:45:03\"",4867,0,21.5,0.043,711,0.902,2.14,28.59,6,1.42,0,1.42,24.97,28.59,24.01,1598.82,1571.31,16.474,17.538,52.88,56.29,499.7,1800,1689,101.9,-6.3,0.0332,0.7,-0.22,2.74,1,0,0.16,111115,13.34,0.0387,1198.7,10
"\"Tue Mar  5 2013 08:24:50\"","unknown","6.1.4","09:34:11 plot1-6",47,"\"09:45:04\"",4867.5,0,21.6,0.0429,707,0.902,2.14,28.59,6,1.42,0,1.42,24.97,28.59,24.01,1598.91,1571.3,16.474,17.537,52.88,56.29,499.7,1800,1688,101.9,-6.3,0.0332,0.7,-0.22,2.74,1,0,0.16,111115,13.34,0.0387,1198.7,10
"\"Tue Mar  5 2013 08:24:50\"","unknown","6.1.4","09:34:11 plot1-6",48,"\"09:45:05\"",4869,0,21.8,0.0429,697,0.901,2.14,28.59,6,1.42,0,1.42,24.97,28.59,24.01,1599.26,1571.34,16.474,17.537,52.88,56.29,499.7,1800,1689,101.9,-6.3,0.0332,0.7,-0.22,2.74,1,0,0.16,111115,13.34,0.0387,1198.7,10
"\"Tue Mar  5 2013 08:24:50\"","unknown","6.1.4","09:34:11 plot1-6",49,"\"09:45:06\"",4870,0,21.9,0.0428,690,0.898,2.14,28.59,6,1.42,0,1.42,24.97,28.59,24.01,1599.47,1571.43,16.476,17.536,52.88,56.28,499.7,1800,1689,101.9,-6.3,0.0332,0.7,-0.22,2.74,1,0,0.16,111115,13.34,0.0387,1198.7,10
"\"Tue Mar  5 2013 08:24:50\"","unknown","6.1.4","09:34:11 plot1-6",50,"\"09:45:07\"",4871,0,21.9,0.0427,691,0.896,2.14,28.59,6,1.42,0,1.42,24.97,28.59,24.01,1599.51,1571.54,16.479,17.536,52.89,56.28,499.7,1800,1689,101.9,-6.3,0.0332,0.7,-0.22,2.74,1,0,0.16,111115,13.34,0.0387,1198.7,10
"\"Tue Mar  5 2013 08:24:50\"","unknown","6.1.4","09:46:42 plot1-7",51,"\"09:49:14\"",5117.5,0,23.4,0.621,280,5.26,1.2,26.83,6,1.42,0,1.42,24.77,26.83,24,399.53,369.11,16.809,22.974,54.58,74.6,499.7,1801,252,101.9,2.39,-0.0691,0.7,-0.22,2.74,1,0,0.16,111115,16,0.14,1199.85,10
"\"Tue Mar  5 2013 08:24:50\"","unknown","6.1.4","09:46:42 plot1-7",52,"\"09:49:15\"",5118.5,0,23.5,0.621,280,5.25,1.2,26.82,6,1.42,0,1.42,24.77,26.82,24,399.64,369.05,16.81,22.972,54.59,74.6,499.6,1801,55,101.9,2.39,-0.0691,0.7,-0.22,2.74,1,0,0.16,111115,16,0.14,1199.85,10
"\"Tue Mar  5 2013 08:24:50\"","unknown","6.1.4","09:46:42 plot1-7",53,"\"09:49:16\"",5120,0,23.7,0.622,279,5.25,1.2,26.81,6,1.42,0,1.42,24.77,26.81,24,399.86,369.12,16.816,22.973,54.61,74.61,499.6,1801,56,101.9,2.39,-0.0691,0.7,-0.22,2.74,1,0,0.16,111115,16,0.14,1199.85,10
"\"Tue Mar  5 2013 08:24:50\"","unknown","6.1.4","09:46:42 plot1-7",54,"\"09:49:18\"",5121.5,0,23.7,0.622,279,5.24,1.2,26.8,6,1.42,0,1.42,24.77,26.8,24,399.93,369.14,16.819,22.97,54.63,74.6,499.6,1801,58,101.9,2.39,-0.0691,0.7,-0.22,2.74,1,0,0.16,111115,16,0.14,1199.85,10
"\"Tue Mar  5 2013 08:24:50\"","unknown","6.1.4","09:46:42 plot1-7",55,"\"09:49:19\"",5122.5,0,23.8,0.622,279,5.24,1.2,26.8,6,1.42,0,1.42,24.77,26.8,24,400.07,369.21,16.823,22.968,54.64,74.6,499.7,1801,58,101.9,2.39,-0.0691,0.7,-0.22,2.74,1,0,0.16,111115,16,0.14,1199.85,10
"\"Tue Mar  5 2013 08:24:50\"","unknown","6.1.4","09:46:42 plot1-7",56,"\"09:58:08\"",5651.5,0,39.3,0.484,1350,4.62,1.27,27.04,6,1.42,0,1.42,24.78,27.04,24,1599.18,1543.49,17.376,22.797,56.41,74.01,499.7,1801,1545,101.9,-5.51,-0.0445,0.7,-0.22,2.74,1,0,0.16,111115,16,0.14,1199.85,10
"\"Tue Mar  5 2013 08:24:50\"","unknown","6.1.4","09:46:42 plot1-7",57,"\"09:58:09\"",5652.5,0,39.3,0.484,1350,4.62,1.27,27.04,6,1.42,0,1.42,24.77,27.04,24,1599.24,1543.48,17.378,22.796,56.42,74.01,499.7,1801,1545,101.9,-5.51,-0.0445,0.7,-0.22,2.74,1,0,0.16,111115,16,0.14,1199.85,10
"\"Tue Mar  5 2013 08:24:50\"","unknown","6.1.4","09:46:42 plot1-7",58,"\"09:58:10\"",5653.5,0,39.4,0.483,1350,4.61,1.27,27.04,6,1.42,0,1.42,24.77,27.04,24,1599.33,1543.48,17.379,22.794,56.43,74.01,499.7,1801,1545,101.9,-5.51,-0.0445,1,-0.22,2.74,1,0,0.16,111115,16,0.14,1199.85,10
"\"Tue Mar  5 2013 08:24:50\"","unknown","6.1.4","09:46:42 plot1-7",59,"\"09:58:11\"",5654.5,0,39.4,0.483,1350,4.61,1.27,27.04,6,1.42,0,1.42,24.77,27.04,24,1599.33,1543.48,17.38,22.794,56.43,74.02,499.7,1801,1546,101.9,-5.51,-0.0445,1,-0.22,2.74,1,0,0.16,111115,16,0.14,1199.85,10
"\"Tue Mar  5 2013 08:24:50\"","unknown","6.1.4","09:46:42 plot1-7",60,"\"09:58:12\"",5655.5,0,39.4,0.482,1350,4.61,1.27,27.04,6,1.42,0,1.42,24.77,27.04,24,1599.38,1543.49,17.381,22.793,56.44,74.01,499.6,1801,1546,101.9,-5.51,-0.0445,1,-0.22,2.74,1,0,0.16,111115,16,0.14,1199.85,10
"\"Tue Mar  5 2013 08:24:50\"","unknown","6.1.4","10:02:13 plot1-4",61,"\"10:04:11\"",6013.5,0,8.65,0.142,274,2.19,1.68,27.93,6,1.42,0,1.42,24.79,27.93,24.01,399.62,388.22,18.055,20.63,58.57,66.93,499.7,1800,994,101.8,1.91,0.0326,0.3,-0.22,2.74,1,0,0.16,111115,11.93,0.021,1199.88,10
"\"Tue Mar  5 2013 08:24:50\"","unknown","6.1.4","10:02:13 plot1-4",62,"\"10:04:12\"",6014.5,0,8.65,0.142,274,2.19,1.68,27.93,6,1.42,0,1.42,24.79,27.93,24.01,399.6,388.2,18.056,20.631,58.58,66.93,499.7,1800,995,101.8,1.91,0.0326,0.7,-0.22,2.74,1,0,0.16,111115,11.93,0.021,1199.88,10
"\"Tue Mar  5 2013 08:24:50\"","unknown","6.1.4","10:02:13 plot1-4",63,"\"10:04:13\"",6015.5,0,8.57,0.142,274,2.19,1.68,27.93,6,1.42,0,1.42,24.79,27.93,24.01,399.51,388.2,18.059,20.629,58.58,66.92,499.7,1800,994,101.8,1.91,0.0326,0.7,-0.22,2.74,1,0,0.16,111115,11.93,0.021,1199.88,10
"\"Tue Mar  5 2013 08:24:50\"","unknown","6.1.4","10:02:13 plot1-4",64,"\"10:04:14\"",6017,0,8.59,0.142,274,2.19,1.68,27.93,6,1.42,0,1.42,24.79,27.93,24.01,399.48,388.15,18.061,20.631,58.59,66.93,499.7,1800,994,101.8,1.91,0.0326,0.7,-0.22,2.74,1,0,0.16,111115,11.93,0.021,1199.88,10
"\"Tue Mar  5 2013 08:24:50\"","unknown","6.1.4","10:02:13 plot1-4",65,"\"10:04:16\"",6018.5,0,8.63,0.142,273,2.18,1.68,27.93,6,1.42,0,1.42,24.79,27.93,24.01,399.51,388.13,18.063,20.632,58.6,66.93,499.7,1801,994,101.8,1.91,0.0326,1,-0.22,2.74,1,0,0.16,111115,11.93,0.021,1199.88,10
"\"Tue Mar  5 2013 08:24:50\"","unknown","6.1.4","10:02:13 plot1-4",66,"\"10:09:48\"",6351,0,20.4,0.121,1240,1.94,1.72,28.2,6,1.42,0,1.42,24.88,28.2,24.01,1599.35,1571.2,18.552,20.834,59.84,67.21,499.6,1799,112,101.8,-6.36,0.0226,0.7,-0.22,2.74,1,0,0.16,111115,11.93,0.021,1199.88,10
"\"Tue Mar  5 2013 08:24:50\"","unknown","6.1.4","10:02:13 plot1-4",67,"\"10:09:49\"",6352,0,20.2,0.121,1250,1.94,1.72,28.2,6,1.42,0,1.42,24.88,28.2,24.01,1599.17,1571.19,18.554,20.837,59.85,67.21,499.5,1799,112,101.8,-6.36,0.0226,0.7,-0.22,2.74,1,0,0.16,111115,11.93,0.021,1199.88,10
"\"Tue Mar  5 2013 08:24:50\"","unknown","6.1.4","10:02:13 plot1-4",68,"\"10:09:50\"",6353,0,20.3,0.121,1250,1.94,1.72,28.19,6,1.42,0,1.42,24.88,28.19,24.01,1599.14,1571.16,18.555,20.837,59.85,67.21,499.5,1799,112,101.8,-6.36,0.0226,0.7,-0.22,2.74,1,0,0.16,111115,11.93,0.021,1199.88,10
"\"Tue Mar  5 2013 08:24:50\"","unknown","6.1.4","10:02:13 plot1-4",69,"\"10:09:51\"",6354,0,20.4,0.121,1240,1.94,1.72,28.19,6,1.42,0,1.42,24.88,28.19,24.01,1599.28,1571.09,18.559,20.836,59.86,67.2,499.6,1799,113,101.8,-6.36,0.0226,0.7,-0.22,2.74,1,0,0.16,111115,11.93,0.021,1199.88,10
