"biomass","leafarea","leafmass","LMF","gCday","volume","mass35","massfree","mass_stnd_pot","mass_stnd_free"
43.0314063046526,0.081985795915859,8.64249470436057,0.200841558446258,6.89866435722435,"5",58.7702343911141,84.8335802295884,0.73219728916308,0.507244963470775
42.8562203630095,0.081763211798808,8.61903110275254,0.201115054704915,6.87740299916385,"5",58.4476722476397,84.2069879006272,0.733240841165239,0.508939001755819
42.6815215689933,0.081541251829721,8.59563329541303,0.201390039048127,6.85614164110335,"5",58.1266328824587,83.5848092322524,0.734285119444336,0.510637303130005
42.507308563488,0.0813199142524139,8.57230109721476,0.201666522461928,6.83488028304285,"5",57.8071091071298,82.9670131197913,0.735330121503088,0.512339868160785
42.3335799911568,0.0810991973156285,8.54903432354961,0.201944516039878,6.81361892498235,"5",57.4890937669868,82.3535686768703,0.736375844829666,0.514046697323592
42.1603345004311,0.0808790992730171,8.52583279032719,0.202224030984384,6.79235756692185,"5",57.1725797409808,81.7444452338908,0.737422286897628,0.515757791000967
41.9875707435003,0.0806596183831298,8.50269631397333,0.202505078608044,6.77109620886135,"5",56.8575599415242,81.1396123365182,0.738469445165831,0.517473149481676
41.8152873763017,0.0804407529094009,8.47962471142877,0.202787670335001,6.74983485080085,"5",56.5440273143332,80.5390397441793,0.739517317078369,0.519192772959821
41.6434830585095,0.0802225011201345,8.45661780014761,0.203071817702328,6.72857349274035,"5",56.2319748382734,79.9426974285717,0.740565900064487,0.520916661533941
41.4721564535251,0.080004861288492,8.43367539809593,0.203357532361428,6.70731213467985,"5",55.9213955252043,79.350555572182,0.741615191538509,0.522644815206108
41.3013062284664,0.0797878316924775,8.41079732375035,0.203644826079455,6.68605077661935,"5",55.6122824198258,78.7625845668158,0.742665188899755,0.524377233881015
41.1309310541577,0.079571410614925,8.3879833960966,0.203933710740756,6.66478941855885,"5",55.3046285995245,78.1787550121367,0.743715889532461,0.526113917365049
40.9610296051195,0.0793555963434847,8.36523343462813,0.204224198348339,6.64352806049835,"5",54.9984271742212,77.5990377142163,0.744767290805704,0.527854865365365
40.7916005595581,0.0791403871706095,8.34254725934463,0.204516301025355,6.62226670243785,"5",54.6936712862191,77.0234036840933,0.745819390073311,0.529600077488945
40.6226425993554,0.0789257813935418,8.31992469075072,0.204810031016612,6.60100534437735,"5",54.3903541100524,76.4518241363436,0.746872184673782,0.531349553241651
40.4541544100591,0.0787117773142997,8.29736554985443,0.205105400690102,6.57974398631685,"5",54.0884688523358,75.8842704876594,0.747925671930204,0.533103292027271
40.2861346808722,0.0784983732396647,8.27486965816588,0.205402422538561,6.55848262825635,"5",53.7880087516149,75.3207143554387,0.748979849150163,0.534861293146554
40.1185821046429,0.0782855674811671,8.25243683769585,0.205701109181045,6.53722127019585,"5",53.488967078217,74.7611275563848,0.750034713625661,0.536623555796232
39.9514953778548,0.0780733583550735,8.23006691095436,0.206001473364532,6.51595991213535,"5",53.1913371341024,74.2054821051146,0.751090262633025,0.538390079068041
39.7848732006165,0.0778617441823736,8.20775970094931,0.206303527965552,6.49469855407485,"5",52.8951122527171,73.6537502127772,0.752146493432819,0.540160861947729
39.618714276652,0.0776507232887671,8.1855150311851,0.206607285991837,6.47343719601435,"5",52.6002857988453,73.1059042856827,0.753203403269754,0.541935903314051
39.4530173132902,0.0774402940046498,8.1633327256612,0.206912760583999,6.45217583795385,"5",52.3068511684637,72.5619169239385,0.75426098937259,0.543715201937761
39.2877810214555,0.0772304546651018,8.14121260887082,0.207219965017236,6.43091447989335,"5",52.0148017885948,72.0217609200974,0.755319248954055,0.54549875648059
39.1230041156572,0.0770212036098729,8.11915450579949,0.207528912703056,6.40965312183285,"5",51.724131117163,71.4854092578132,0.756378179210737,0.547286565494218
38.95868531398,0.0768125391833711,8.09715824192372,0.207839617191038,6.38839176377235,"5",51.4348326428492,70.9528351105073,0.757437777322998,0.549078627419226
38.7948233380745,0.0766044597346485,8.07522364320961,0.208152092170615,6.36713040571185,"5",51.1468998849481,70.4240118400427,0.758498040454869,0.550874940584058
38.6314169131464,0.0763969636173889,8.05335053611149,0.208466351472884,6.34586904765136,"5",50.8603263932244,69.8989129954089,0.759558965753959,0.552675503203944
38.4684647679472,0.0761900491898947,8.03153874757059,0.208782409072447,6.32460768959086,"5",50.5751057477711,69.3775123114148,0.760620550351347,0.554480313379843
38.3059656347647,0.0759837148150739,8.0097881050136,0.209100279089278,6.30334633153036,"5",50.2912315588671,68.8597837073914,0.761682791361485,0.55628936909735
38.1439182494126,0.0757779588604274,7.98809843635139,0.20941997579062,6.28208497346986,"5",50.0086974668369,68.3457012859021,0.762745685882092,0.558102668225611
37.982321351221,0.0755727796980365,7.96646956997765,0.209741513592917,6.26082361540936,"5",49.7274971419099,67.8352393314646,0.76380923099405,0.559920208516215
37.8211736830269,0.0753681757045495,7.94490133476753,0.210064907063764,6.23956225734886,"5",49.4476242840804,67.3283723092786,0.7648734237613,0.561741987602079
37.6604739911643,0.0751641452611692,7.92339356007626,0.210390170923903,6.21830089928836,"5",49.1690726229689,66.8250748639648,0.765938261230729,0.56356800299632
37.5002210254543,0.0749606867536406,7.90194607573791,0.21071732004924,6.19703954122786,"5",48.8918359176839,66.3253218183106,0.767003740432064,0.565398252091126
37.3404135391959,0.0747577985722375,7.88055871206392,0.211046369472898,6.17577818316736,"5",48.6159079566833,65.8290881720268,0.768069858377758,0.567232732156591
37.1810502891561,0.0745554791117506,7.8592312998419,0.211377334387298,6.15451682510686,"5",48.3412825576381,65.33634910051,0.769136612062879,0.569071440339568
