"biomass","leafarea","leafmass","LMF","gCday"
57.2917213135576,0.157079634653011,15.3178386351747,0.267365655699891,6.89866435722435
56.9652213191559,0.156301799456468,15.241986956173,0.267566536269166,6.87740299916385
56.6403877958901,0.155527967769296,15.1665256849454,0.267768747269169,6.85614164110335
56.317212180909,0.154758118845107,15.091452798379,0.267972298591422,6.83488028304285
55.9956859552947,0.153992232044868,15.01676628383,0.26817720021894,6.81361892498235
55.6758006438388,0.153230286836357,14.9424641390701,0.268383462227294,6.79235756692185
55.357547814819,0.152472262793607,14.8685443722329,0.26859109478568,6.77109620886135
55.0409190797764,0.151718139596361,14.7950050017602,0.26880010815801,6.74983485080085
54.7259060932958,0.150967897029527,14.7218440563494,0.269010512704016,6.72857349274035
54.4125005527846,0.150221514982635,14.6490595749,0.269222318880368,6.70731213467985
54.1006941982547,0.1494789734493,14.5766496064616,0.269435537241809,6.68605077661935
53.790478812105,0.148740252526686,14.5046122101815,0.269650178442311,6.66478941855885
53.4818462189047,0.148005332414968,14.4329454552523,0.269866253236235,6.64352806049835
53.1747882851777,0.147274193416808,14.3616474208608,0.270083772479524,6.62226670243785
52.8692969191888,0.146546815936822,14.2907161961359,0.270302747130898,6.60100534437735
52.5653640707299,0.145823180481056,14.2201498800975,0.270523188253075,6.57974398631685
52.2629817309084,0.145103267656465,14.149946581606,0.270745107014009,6.55848262825635
51.9621419319358,0.144387058170389,14.0801044193109,0.270968514688138,6.53722127019585
51.6628367469177,0.143674532830041,14.0106215216008,0.271193422657665,6.51595991213535
51.3650582896451,0.142965672541987,13.9414960265532,0.271419842413841,6.49469855407485
51.0687987143864,0.14226045831164,13.8727260818844,0.271647785558276,6.47343719601435
50.7740502156804,0.141558871242743,13.8043098448997,0.271877263804269,6.45217583795385
50.4808050281311,0.14086089253687,13.7362454824445,0.272108288978154,6.43091447989335
50.1890554262023,0.140166503492916,13.6685311708546,0.272340873020668,6.40965312183285
49.8987937240143,0.139475685506598,13.6011650959076,0.27257502798834,6.38839176377235
49.6100122751415,0.138788420069957,13.5341454527739,0.272810766054892,6.36713040571185
49.3227034724102,0.138104688770857,13.4674704459689,0.273048099512676,6.34586904765136
49.0368597476985,0.137424473292497,13.401138289304,0.273287040774117,6.32460768959086
48.7524735717364,0.136747755412915,13.3351472058394,0.27352760237319,6.30334633153036
48.4695374539075,0.136074517004501,13.269495427836,0.273769796966905,6.28208497346986
48.1880439420513,0.135404740033512,13.2041811967084,0.274013637336828,6.26082361540936
47.9079856222668,0.134738406559583,13.139202762977,0.274259136390616,6.23956225734886
47.6293551187167,0.134075498735252,13.0745583862217,0.27450630716358,6.21830089928836
47.3521450934332,0.133415998805477,13.0102463350349,0.274755162820263,6.19703954122786
47.0763482461241,0.132759889107162,12.9462648869754,0.275005716656054,6.17577818316736
46.8019573139806,0.132107152068679,12.8826123285213,0.275257982098819,6.15451682510686
46.528965071485,0.1314577702094,12.8192869550252,0.275511972710551,6.13325546704636
46.257364330221,0.130811726139227,12.7562870706673,0.275767702189062,6.11199410898586
45.9871479386835,0.130169002558126,12.6936109884108,0.276025184369679,6.09073275092536
45.7183087820899,0.129529582255659,12.631257029956,0.276284433226985,6.06947139286486
45.4508397821923,0.128893448110525,12.5692235256956,0.276545462876578,6.04821003480436
45.1847338970912,0.128260583090102,12.5075088146695,0.27680828757685,6.02694867674386
44.9199841210492,0.127630970249985,12.4461112445207,0.277072921730811,6.00568731868336
44.6565834843061,0.127004592733534,12.3850291714506,0.277339379887921,5.98442596062286
44.3945250528952,0.126381433771421,12.3242609601749,0.277607676745968,5.96316460256236
44.1338019284603,0.12576147668118,12.2638049838798,0.277877827152962,5.94190324450186
43.8744072480732,0.125144704866759,12.203659624178,0.278149846109064,5.92064188644136
43.6163341840532,0.124531101818072,12.1438232710657,0.278423748768545,5.89938052838086
43.3595759437862,0.123920651110559,12.0842943228792,0.278699550441775,5.87811917032036
43.1041257695458,0.123313336404742,12.0250711862516,0.278977266597241,5.85685781225986
42.8499769383147,0.122709141445788,11.9661522760702,0.2792569128636,5.83559645419936
42.5971227616074,0.122108050063072,11.9075360154342,0.279538505031762,5.81433509613886
42.3455565852932,0.121510046169742,11.8492208356117,0.279822059057007,5.79307373807836
42.095271789421,0.120915113762287,11.7912051759983,0.280107591061132,5.77181238001786
41.8462617880441,0.120323236920108,11.7334874840746,0.280395117334638,5.75055102195737
41.5985200290463,0.119734399805088,11.6760662153646,0.280684654338946,5.72928966389687
41.3520399939693,0.119148586661169,11.6189398333945,0.280976218708653,5.70802830583637
41.1068151978399,0.118565781813928,11.562106809651,0.281269827253817,5.68676694777587
40.8628391889993,0.117985969670153,11.5055656235407,0.281565496962289,5.66550558971537
40.6201055489321,0.117409134717428,11.4493147623486,0.281863245002071,5.64424423165487
40.3786078920972,0.116835261523715,11.3933527211982,0.282163088723721,5.62298287359437
40.1383398657593,0.116264334736937,11.3376780030103,0.282465045662791,5.60172151553387
39.8992951498202,0.115696339084568,11.2822891184634,0.282769133542306,5.58046015747337
39.6614674566528,0.115131259373222,11.2271845859533,0.283075370275287,5.55919879941287
39.4248505309344,0.114569080488242,11.1723629315533,0.283383773967309,5.53793744135237
39.1894381494817,0.114009787393297,11.1178226889747,0.283694362919101,5.51667608329187
38.955224121086,0.113453365129978,11.0635623995274,0.284007155629195,5.49541472523137
38.7222022863502,0.112899798817392,11.0095806120806,0.284322170796612,5.47415336717087
38.4903665175253,0.112349073651765,10.9558758830237,0.284639427323596,5.45289200911037
