"Date","volume","carbon_day"
2013-02-04,"1000",9.63047274539059
2013-02-05,"5",7.38736521342856
2013-02-05,"10",7.95904665623403
2013-02-05,"15",8.78381653014827
2013-02-05,"20",9.0361693423216
2013-02-05,"25",9.06782225057905
2013-02-05,"35",8.71625574845202
2013-02-05,"1000",10.742913505922
2013-02-06,"5",7.74090576205489
2013-02-06,"10",8.38229644105206
2013-02-06,"15",9.27320342101332
2013-02-06,"20",9.50804526283778
2013-02-06,"25",9.56176323656603
2013-02-06,"35",9.18804951454926
2013-02-06,"1000",11.3827723583418
2013-02-07,"5",7.62144969108992
2013-02-07,"10",8.21215237698778
2013-02-07,"15",9.16509977595455
2013-02-07,"20",9.35394650518536
2013-02-07,"25",9.43049535342793
2013-02-07,"35",9.00957227352164
2013-02-07,"1000",11.1343965894353
2013-02-08,"5",6.68617362880524
2013-02-08,"10",7.15148393294037
2013-02-08,"15",8.01887151833221
2013-02-08,"20",8.1710822995666
2013-02-08,"25",8.27910930158168
2013-02-08,"35",7.87941649963005
2013-02-08,"1000",9.68019319986045
2013-02-09,"5",6.50695425039947
2013-02-09,"10",6.90590155578929
2013-02-09,"15",7.6775178277824
2013-02-09,"20",7.80583399907914
2013-02-09,"25",7.91625244951552
2013-02-09,"35",7.56383002873756
2013-02-09,"1000",9.00326480778472
2013-02-10,"5",5.9184962637975
2013-02-10,"10",6.28348650030619
2013-02-10,"15",7.0019193468687
2013-02-10,"20",7.10666924207317
2013-02-10,"25",7.18896548732951
2013-02-10,"35",6.87549678373025
2013-02-10,"1000",8.23380685634039
2013-02-11,"5",4.6214590742524
2013-02-11,"10",4.72766732436907
2013-02-11,"15",5.12431816762898
2013-02-11,"20",5.16925038692222
2013-02-11,"25",5.24852174007083
2013-02-11,"35",5.09249866768846
2013-02-11,"1000",5.42101918402187
2013-02-12,"5",3.91510648493932
2013-02-12,"10",3.95835545878624
2013-02-12,"15",4.26013307599605
2013-02-12,"20",4.31274195390516
2013-02-12,"25",4.3294339574258
2013-02-12,"35",4.24832129639591
2013-02-12,"1000",4.41574412036409
2013-02-13,"5",6.37645666525199
2013-02-13,"10",6.75419292227888
2013-02-13,"15",7.45692086764958
2013-02-13,"20",7.61822510690297
2013-02-13,"25",7.64472309396708
2013-02-13,"35",7.39279205353034
2013-02-13,"1000",8.87046302866796
2013-02-14,"5",6.94471412536156
2013-02-14,"10",7.47105407973081
2013-02-14,"15",8.31915516242055
2013-02-14,"20",8.5345318668947
2013-02-14,"25",8.57426301278033
2013-02-14,"35",8.25184221416772
2013-02-14,"1000",10.1462327660603
2013-02-15,"5",6.1272545118433
2013-02-15,"10",6.44138128966371
2013-02-15,"15",7.00188371286613
2013-02-15,"20",7.15663142854825
2013-02-15,"25",7.22201031890109
2013-02-15,"35",6.96213617845077
2013-02-15,"1000",7.96473769547367
2013-02-16,"5",5.96067828560738
2013-02-16,"10",6.30374440885771
2013-02-16,"15",6.88403851166501
2013-02-16,"20",7.05809792994914
2013-02-16,"25",7.1316119961061
2013-02-16,"35",6.84235841825065
2013-02-16,"1000",8.13367488831302
2013-02-17,"5",6.98632759840036
2013-02-17,"10",7.55534546966071
2013-02-17,"15",8.33133954990811
2013-02-17,"20",8.5095921667179
2013-02-17,"25",8.56453858127064
2013-02-17,"35",8.23700732201328
2013-02-17,"1000",10.0927697780573
2013-02-18,"5",6.42084012634009
2013-02-18,"10",6.92418278133942
2013-02-18,"15",7.66722036823035
2013-02-18,"20",7.85635058309201
2013-02-18,"25",7.91222339030906
2013-02-18,"35",7.60711697974298
2013-02-18,"1000",9.34398558986651
2013-02-19,"5",7.45283842516902
2013-02-19,"10",8.03520178004504
2013-02-19,"15",8.89222688615787
2013-02-19,"20",9.12183189747956
2013-02-19,"25",9.19356063331341
2013-02-19,"35",8.79512288414833
2013-02-19,"1000",10.8379396100709
2013-02-20,"5",6.81562416547531
2013-02-20,"10",7.29350210247094
2013-02-20,"15",8.0272060714364
2013-02-20,"20",8.2032528626549
2013-02-20,"25",8.26267666997813
2013-02-20,"35",7.92771809321461
2013-02-20,"1000",9.529787493439
2013-02-21,"5",7.07917397040052
2013-02-21,"10",7.60263379026292
2013-02-21,"15",8.313736705388
2013-02-21,"20",8.50418088395698
2013-02-21,"25",8.56550478757129
2013-02-21,"35",8.27242085375685
2013-02-21,"1000",9.94365690811228
2013-02-22,"5",6.82737861807559
2013-02-22,"10",7.2478505904799
2013-02-22,"15",8.00815506667436
2013-02-22,"20",8.17376987447551
2013-02-22,"25",8.26045367315224
2013-02-22,"35",7.93210752294116
2013-02-22,"1000",9.43061512885912
2013-02-23,"5",3.77279713091122
2013-02-23,"10",3.80040708035944
2013-02-23,"15",4.14112460844649
2013-02-23,"20",4.1438477466611
2013-02-23,"25",4.27424854227276
2013-02-23,"35",4.10857625851971
2013-02-23,"1000",4.31676131881353
2013-02-24,"5",7.27993204964087
2013-02-24,"10",7.7393824272917
2013-02-24,"15",8.51214782189985
2013-02-24,"20",8.73045163247449
2013-02-24,"25",8.82339804080411
2013-02-24,"35",8.41116469765575
2013-02-24,"1000",10.1181647794714
2013-02-25,"5",6.35135172006228
2013-02-25,"10",6.75121239857707
2013-02-25,"15",7.43819525134331
2013-02-25,"20",7.59439507688114
2013-02-25,"25",7.68109444769634
2013-02-25,"35",7.36605831655374
2013-02-25,"1000",8.66351898374254
2013-02-26,"5",6.59842194456896
2013-02-26,"10",6.95987807245912
2013-02-26,"15",7.63745495283286
2013-02-26,"20",7.79582740146233
2013-02-26,"25",7.89916052808314
2013-02-26,"35",7.60602803955056
2013-02-26,"1000",9.0033797968071
2013-02-27,"5",7.00147062494753
2013-02-27,"10",7.45450564099303
2013-02-27,"15",8.27118631676768
2013-02-27,"20",8.40408765112899
2013-02-27,"25",8.53125783398599
2013-02-27,"35",8.1732518134656
2013-02-27,"1000",9.81239897892045
2013-02-28,"5",4.9772754674213
2013-02-28,"10",5.18526509017541
2013-02-28,"15",5.6631407873692
2013-02-28,"20",5.68060778154426
2013-02-28,"25",5.7613681265634
2013-02-28,"35",5.52151470021941
2013-02-28,"1000",6.21523973120227
2013-03-01,"5",3.13038072034344
2013-03-01,"10",3.13444835723
2013-03-01,"15",3.34706608176393
2013-03-01,"20",3.39492370819034
2013-03-01,"25",3.46720887937151
2013-03-01,"35",3.35011854297522
2013-03-01,"1000",3.47249227172121
2013-03-02,"5",4.34109492484163
2013-03-02,"10",4.5379541468433
2013-03-02,"15",4.95095256144881
2013-03-02,"20",5.02342828356189
2013-03-02,"25",5.07622716946421
2013-03-02,"35",4.91548231285735
2013-03-02,"1000",5.49042911797829
2013-03-03,"5",5.19702339794459
2013-03-03,"10",5.35345244410571
2013-03-03,"15",5.84266721751507
2013-03-03,"20",5.90016368152715
2013-03-03,"25",5.96857204989879
2013-03-03,"35",5.76330124092268
2013-03-03,"1000",6.42714199906059
2013-03-04,"5",6.68312085952461
2013-03-04,"10",7.15956079008218
2013-03-04,"15",7.92449671619985
2013-03-04,"20",8.09436734625539
2013-03-04,"25",8.15108799399831
2013-03-04,"35",7.85257382179913
2013-03-04,"1000",9.57520693367419
2013-03-05,"5",7.23557871143707
2013-03-05,"10",7.8413469913422
2013-03-05,"15",8.61147848666404
2013-03-05,"20",8.82985276251389
2013-03-05,"25",8.86725028518996
2013-03-05,"35",8.50559715103645
2013-03-05,"1000",10.5168786849173
2013-03-06,"5",7.07509947352299
2013-03-06,"10",7.64809388689264
2013-03-06,"15",8.39387830515095
2013-03-06,"20",8.58599750031135
2013-03-06,"25",8.64662429466694
2013-03-06,"35",8.31983840828035
2013-03-06,"1000",10.0871124559633
2013-03-07,"5",7.1907938832507
2013-03-07,"10",7.75245693787199
2013-03-07,"15",8.56253870833028
2013-03-07,"20",8.77178077013753
2013-03-07,"25",8.85610077759378
2013-03-07,"35",8.4739927071714
2013-03-07,"1000",10.4579637846323
2013-03-08,"5",6.18825528122966
2013-03-08,"10",6.56275361020301
2013-03-08,"15",7.26688009805319
2013-03-08,"20",7.41214475310133
2013-03-08,"25",7.46958282749839
2013-03-08,"35",7.19206114794425
2013-03-08,"1000",8.76116202376354
2013-03-09,"5",6.84065441933593
2013-03-09,"10",7.36910556127582
2013-03-09,"15",8.1548507248532
2013-03-09,"20",8.32944080852992
2013-03-09,"25",8.39126350981401
2013-03-09,"35",8.03422479764096
2013-03-09,"1000",9.84315405061605
2013-03-10,"5",6.83767750845639
2013-03-10,"10",7.35072724067031
2013-03-10,"15",8.1253712961445
2013-03-10,"20",8.31576756254687
2013-03-10,"25",8.39395124356869
2013-03-10,"35",8.01623308625452
2013-03-10,"1000",9.82670638714558
2013-03-11,"5",6.05170550234159
2013-03-11,"10",6.47385425598553
2013-03-11,"15",7.0554743113118
2013-03-11,"20",7.24839073274406
2013-03-11,"25",7.32810191252211
2013-03-11,"35",7.01165635299727
2013-03-11,"1000",8.37006029153178
2013-03-12,"5",6.41505756577276
2013-03-12,"10",6.8840932286724
2013-03-12,"15",7.56025786118519
2013-03-12,"20",7.72413006026986
2013-03-12,"25",7.80919425581957
2013-03-12,"35",7.48366132954548
2013-03-12,"1000",9.00820324699773
2013-03-13,"5",6.81773929107446
2013-03-13,"10",7.35530709629693
2013-03-13,"15",8.20348497795799
2013-03-13,"20",8.39978146152393
2013-03-13,"25",8.44552435166823
2013-03-13,"35",8.10491995381199
2013-03-13,"1000",9.9842849847874
2013-03-14,"5",5.05054110566839
2013-03-14,"10",5.28284674639261
2013-03-14,"15",5.68509341569677
2013-03-14,"20",5.78976427063566
2013-03-14,"25",5.85453324304398
2013-03-14,"35",5.63636121195588
2013-03-14,"1000",6.29669179337704
2013-03-15,"5",4.6494200879108
2013-03-15,"10",4.76921419396569
2013-03-15,"15",5.20402141864591
2013-03-15,"20",5.30178658228007
2013-03-15,"25",5.38812831467004
2013-03-15,"35",5.1540752565181
2013-03-15,"1000",5.68782438550006
2013-03-16,"5",6.80549423442017
2013-03-16,"10",7.22813281722858
2013-03-16,"15",8.05323507092309
2013-03-16,"20",8.21147768247748
2013-03-16,"25",8.3193772743832
2013-03-16,"35",7.94498437307047
2013-03-16,"1000",9.63343590913504
2013-03-17,"5",6.03302107814026
2013-03-17,"10",6.42639106056962
2013-03-17,"15",7.27754861406554
2013-03-17,"20",7.44061537960989
2013-03-17,"25",7.33626231150276
2013-03-17,"35",7.22914941606337
2013-03-17,"1000",8.68626909084941
2013-03-18,"5",5.52926030515862
2013-03-18,"10",5.97172453014966
2013-03-18,"15",6.91716643442401
2013-03-18,"20",7.02914564411432
2013-03-18,"25",6.84242141029094
2013-03-18,"35",6.88578754418131
2013-03-18,"1000",8.3376617276369
2013-03-19,"5",5.58359034145793
2013-03-19,"10",5.9914273393329
2013-03-19,"15",6.8304586342573
2013-03-19,"20",6.96125269931822
2013-03-19,"25",6.87628990318357
2013-03-19,"35",6.78565052947932
2013-03-19,"1000",8.18734200228284
2013-03-20,"5",6.01228508482753
2013-03-20,"10",6.44763817890094
2013-03-20,"15",7.27368334830866
2013-03-20,"20",7.46675290544454
2013-03-20,"25",7.40325801588541
2013-03-20,"35",7.23228897897614
2013-03-20,"1000",8.86876063362431
2013-03-21,"5",5.72707345357789
2013-03-21,"10",6.15017576807827
2013-03-21,"15",6.86632997131618
2013-03-21,"20",6.99607378570989
2013-03-21,"25",7.00620572686879
2013-03-21,"35",6.7723957572284
2013-03-21,"1000",8.22426389828723
2013-03-22,"5",5.70294312089545
2013-03-22,"10",5.97407081360785
2013-03-22,"15",6.66282970166556
2013-03-22,"20",6.72825931644953
2013-03-22,"25",6.83360343859152
2013-03-22,"35",6.5174699228425
2013-03-22,"1000",7.49571490040253
2013-03-23,"5",6.15387237485984
2013-03-23,"10",6.49786339525133
2013-03-23,"15",7.23518200571912
2013-03-23,"20",7.36438135114308
2013-03-23,"25",7.4217751285644
2013-03-23,"35",7.11116266233824
2013-03-23,"1000",8.27415413542124
2013-03-24,"5",6.55966171923966
2013-03-24,"10",7.02721305109007
2013-03-24,"15",7.75466600707699
2013-03-24,"20",7.90450913709601
2013-03-24,"25",7.98896021664843
2013-03-24,"35",7.64795510823606
2013-03-24,"1000",9.30747292437005
2013-03-25,"5",6.51740346465916
2013-03-25,"10",7.0004582576735
2013-03-25,"15",7.78307056143069
2013-03-25,"20",7.97415759529397
2013-03-25,"25",8.04350357613361
2013-03-25,"35",7.6538085653836
2013-03-25,"1000",9.40503051716453
2013-03-26,"5",6.05524939385358
2013-03-26,"10",6.42217453193529
2013-03-26,"15",7.06186040812066
2013-03-26,"20",7.21183018386891
2013-03-26,"25",7.27940324769657
2013-03-26,"35",6.98403723255413
2013-03-26,"1000",8.18550004643956
2013-03-27,"5",5.24680207841549
2013-03-27,"10",5.54751614500919
2013-03-27,"15",6.15878395221178
2013-03-27,"20",6.28526040647955
2013-03-27,"25",6.37787797585258
2013-03-27,"35",6.0504552581446
2013-03-27,"1000",7.18410589650436
2013-03-28,"5",5.32663841794674
2013-03-28,"10",5.66831199281149
2013-03-28,"15",6.28673813124873
2013-03-28,"20",6.42217865528942
2013-03-28,"25",6.4821176303941
2013-03-28,"35",6.16933256193883
2013-03-28,"1000",7.26992704265752
2013-03-29,"5",5.71969316361192
2013-03-29,"10",6.14535622570229
2013-03-29,"15",7.02327940181737
2013-03-29,"20",7.1827621061235
2013-03-29,"25",7.02596987256313
2013-03-29,"35",7.00818130779883
2013-03-29,"1000",8.43092816178863
2013-03-30,"5",5.86929838272155
2013-03-30,"10",6.34122338301714
2013-03-30,"15",7.1813305871816
2013-03-30,"20",7.37155580147198
2013-03-30,"25",7.27477183063849
2013-03-30,"35",7.1260176413566
2013-03-30,"1000",8.71784267671963
2013-03-31,"5",5.17350099346178
2013-03-31,"10",5.50005907669517
2013-03-31,"15",6.0307284803467
2013-03-31,"20",6.15599251716794
2013-03-31,"25",6.24154771251534
2013-03-31,"35",5.98553575369112
2013-03-31,"1000",7.07032136848742
2013-04-01,"5",5.98504948209187
2013-04-01,"10",6.42386223622929
2013-04-01,"15",7.13636754814143
2013-04-01,"20",7.35507997675647
2013-04-01,"25",7.35297524923302
2013-04-01,"35",7.10702672938186
2013-04-01,"1000",8.70029515271675
2013-04-02,"5",6.00416812044957
2013-04-02,"10",6.50143792244714
2013-04-02,"15",7.33347737980632
2013-04-02,"20",7.48240012882793
2013-04-02,"25",7.39997158230345
2013-04-02,"35",7.2340510810681
2013-04-02,"1000",8.8578581120434
2013-04-03,"5",3.11843486813101
2013-04-03,"10",3.18428490477485
2013-04-03,"15",3.37642816686188
2013-04-03,"20",3.38691643505209
2013-04-03,"25",3.43136084922721
2013-04-03,"35",3.35533438912282
2013-04-03,"1000",3.48150547826482
2013-04-04,"5",3.59148387967035
2013-04-04,"10",3.7084071864214
2013-04-04,"15",4.1013521229204
2013-04-04,"20",4.19397043260331
2013-04-04,"25",4.21864880512419
2013-04-04,"35",4.11624688970472
2013-04-04,"1000",4.58492634229113
2013-04-05,"5",5.01410031739295
2013-04-05,"10",5.29570917182156
2013-04-05,"15",5.90322013120743
2013-04-05,"20",6.04230403898546
2013-04-05,"25",6.04095107298069
2013-04-05,"35",5.87695946331747
2013-04-05,"1000",6.9577455472125
2013-04-06,"5",5.08000743302604
2013-04-06,"10",5.38346250966471
2013-04-06,"15",5.9740169829789
2013-04-06,"20",6.08694851007742
2013-04-06,"25",6.07580885872128
2013-04-06,"35",5.92257100665931
2013-04-06,"1000",6.97655252759718
2013-04-07,"5",5.20399285177879
2013-04-07,"10",5.55238418511166
2013-04-07,"15",6.31928532145385
2013-04-07,"20",6.4408572144436
2013-04-07,"25",6.32131566834733
2013-04-07,"35",6.29000375077285
2013-04-07,"1000",7.53487033405451
2013-04-08,"5",5.47697750086476
2013-04-08,"10",5.87115438183453
2013-04-08,"15",6.68607916855984
2013-04-08,"20",6.82485440180074
2013-04-08,"25",6.74952217702683
2013-04-08,"35",6.64599348297916
2013-04-08,"1000",8.10393961000165
2013-04-09,"5",5.13953972608329
2013-04-09,"10",5.46056719353568
2013-04-09,"15",6.10370406174459
2013-04-09,"20",6.21584835671135
2013-04-09,"25",6.22163684443139
2013-04-09,"35",6.07246516230148
2013-04-09,"1000",7.17045966636836
2013-04-10,"5",5.32029469162071
2013-04-10,"10",5.71658126403928
2013-04-10,"15",6.47434287210772
2013-04-10,"20",6.62397168111434
2013-04-10,"25",6.55974997792656
2013-04-10,"35",6.45991938996633
2013-04-10,"1000",7.80755201065702
2013-04-11,"5",5.4672179939111
2013-04-11,"10",5.89227841572156
2013-04-11,"15",6.64704691525744
2013-04-11,"20",6.82052784090811
2013-04-11,"25",6.72234320519675
2013-04-11,"35",6.58065964667793
2013-04-11,"1000",8.00661048973949
2013-04-12,"5",5.45202490734516
2013-04-12,"10",5.83034866892571
2013-04-12,"15",6.47128410858
2013-04-12,"20",6.59735550366411
2013-04-12,"25",6.60031751782713
2013-04-12,"35",6.44435559070782
2013-04-12,"1000",7.71174352157913
2013-04-13,"5",5.71383010536954
2013-04-13,"10",6.13963944804739
2013-04-13,"15",6.89755063299918
2013-04-13,"20",7.03318474401954
2013-04-13,"25",7.00775671280243
2013-04-13,"35",6.8671137641832
2013-04-13,"1000",8.35594418789532
2013-04-14,"5",5.60247504808614
2013-04-14,"10",6.03285865458187
2013-04-14,"15",6.77592058342629
2013-04-14,"20",6.9020122122281
2013-04-14,"25",6.87015037677471
2013-04-14,"35",6.69004034495067
2013-04-14,"1000",8.07042525155499
2013-04-15,"5",4.9850043015998
2013-04-15,"10",5.34220348864829
2013-04-15,"15",5.873786738617
2013-04-15,"20",6.01606963570425
2013-04-15,"25",6.05962702282974
2013-04-15,"35",5.81988073576587
2013-04-15,"1000",6.89784012663723
2013-04-16,"5",3.27038123785341
2013-04-16,"10",3.40169426633388
2013-04-16,"15",3.76003258238067
2013-04-16,"20",3.81671670441017
2013-04-16,"25",3.8251243615363
2013-04-16,"35",3.74038503688687
2013-04-16,"1000",4.21919375503946
2013-04-17,"5",4.86332912008994
2013-04-17,"10",5.21975588780991
2013-04-17,"15",5.8824489715998
2013-04-17,"20",6.00271002663379
2013-04-17,"25",5.95772304582115
2013-04-17,"35",5.85591281723916
2013-04-17,"1000",7.03272345331951
2013-04-18,"5",5.29674554327953
2013-04-18,"10",5.67608405016915
2013-04-18,"15",6.4062939096413
2013-04-18,"20",6.56824882770417
2013-04-18,"25",6.53540095713253
2013-04-18,"35",6.39713027846725
2013-04-18,"1000",7.77238215754146
2013-04-19,"5",4.17886666058881
2013-04-19,"10",4.421217008182
2013-04-19,"15",5.18658535156458
2013-04-19,"20",5.20735284493371
2013-04-19,"25",5.10154650196509
2013-04-19,"35",5.13000247561027
2013-04-19,"1000",6.01446331935496
2013-04-20,"5",3.61382744772224
2013-04-20,"10",3.79148492211914
2013-04-20,"15",4.33405791108204
2013-04-20,"20",4.40408763125402
2013-04-20,"25",4.3540140795712
2013-04-20,"35",4.34211922126033
2013-04-20,"1000",4.96890668550401
2013-04-21,"5",4.43544031732803
2013-04-21,"10",4.75372380631182
2013-04-21,"15",5.61145344179744
2013-04-21,"20",5.66145612606064
2013-04-21,"25",5.51308465667508
2013-04-21,"35",5.60143449090006
2013-04-21,"1000",6.70423474332745
2013-04-22,"5",4.47195165506017
2013-04-22,"10",4.76788259567975
2013-04-22,"15",5.48332723470817
2013-04-22,"20",5.54849893438681
2013-04-22,"25",5.46327328201107
2013-04-22,"35",5.43422543809162
2013-04-22,"1000",6.51771377408061
2013-04-23,"5",4.83682885261233
2013-04-23,"10",5.1646003847301
2013-04-23,"15",5.94355033259065
2013-04-23,"20",6.01887797363678
2013-04-23,"25",5.91794490535992
2013-04-23,"35",5.89487214458736
2013-04-23,"1000",7.03527203334745
2013-04-24,"5",4.69454371879678
2013-04-24,"10",5.06207933821807
2013-04-24,"15",5.91628736586772
2013-04-24,"20",5.98581392681757
2013-04-24,"25",5.83863693733961
2013-04-24,"35",5.85551804128333
2013-04-24,"1000",7.06584552832375
2013-04-25,"5",4.49975183523618
2013-04-25,"10",4.82851115657996
2013-04-25,"15",5.64643043419118
2013-04-25,"20",5.69206587267536
2013-04-25,"25",5.5567982499038
2013-04-25,"35",5.60189273103755
2013-04-25,"1000",6.73012020750064
2013-04-26,"5",4.8756406622005
2013-04-26,"10",5.23637143639099
2013-04-26,"15",5.99467340790256
2013-04-26,"20",6.09666288570742
2013-04-26,"25",6.01491460704537
2013-04-26,"35",5.94203514107414
2013-04-26,"1000",7.21156581406007
2013-04-27,"5",4.90288606083485
2013-04-27,"10",5.2687814600045
2013-04-27,"15",6.02833577924954
2013-04-27,"20",6.13372755049166
2013-04-27,"25",6.06404680301058
2013-04-27,"35",5.98125065747191
2013-04-27,"1000",7.22886272579352
2013-04-28,"5",5.12472691753433
2013-04-28,"10",5.50617379808738
2013-04-28,"15",6.22219896233767
2013-04-28,"20",6.32267221210496
2013-04-28,"25",6.32411013336118
2013-04-28,"35",6.14900870402636
2013-04-28,"1000",7.39730428580314
2013-04-29,"5",5.0575049659327
2013-04-29,"10",5.37954849458173
2013-04-29,"15",6.08739508819577
2013-04-29,"20",6.21119844454549
2013-04-29,"25",6.17970555719976
2013-04-29,"35",6.07477492484099
2013-04-29,"1000",7.25310626430953
2013-04-30,"5",4.76614918424598
2013-04-30,"10",5.03519087627362
2013-04-30,"15",5.5642989600601
2013-04-30,"20",5.68422066068716
2013-04-30,"25",5.74529567598321
2013-04-30,"35",5.51993086340768
2013-04-30,"1000",6.49333712429954
2013-05-01,"5",4.58920882769986
2013-05-01,"10",4.84475978330167
2013-05-01,"15",5.41712645482499
2013-05-01,"20",5.54372916562807
2013-05-01,"25",5.59744769287004
2013-05-01,"35",5.38693034277537
2013-05-01,"1000",6.36732834507126
2013-05-02,"5",3.57632495673605
2013-05-02,"10",3.79777184419016
2013-05-02,"15",4.51287200708188
2013-05-02,"20",4.52410843595551
2013-05-02,"25",4.41235352812318
2013-05-02,"35",4.4657217557474
2013-05-02,"1000",5.26085678116276
2013-05-03,"5",4.38220098451932
2013-05-03,"10",4.70703172527297
2013-05-03,"15",5.47058158082308
2013-05-03,"20",5.54128172467033
2013-05-03,"25",5.43620536567822
2013-05-03,"35",5.44861009131067
2013-05-03,"1000",6.54284500438806
2013-05-04,"5",4.42315502267514
2013-05-04,"10",4.68087516054943
2013-05-04,"15",5.21041083811916
2013-05-04,"20",5.29568111025724
2013-05-04,"25",5.32960517064204
2013-05-04,"35",5.13672796940592
2013-05-04,"1000",6.024207090669
2013-05-05,"5",4.0110401937178
2013-05-05,"10",4.29754286857567
2013-05-05,"15",5.06562821208905
2013-05-05,"20",5.10088831722637
2013-05-05,"25",4.98088666325125
2013-05-05,"35",5.03066770566122
2013-05-05,"1000",5.95717856873155
2013-05-06,"5",3.76685486848103
2013-05-06,"10",4.01071408731624
2013-05-06,"15",4.73098212860682
2013-05-06,"20",4.76332267630733
2013-05-06,"25",4.65096810151076
2013-05-06,"35",4.70999077810673
2013-05-06,"1000",5.56845640186485
2013-05-07,"5",4.03749243290928
2013-05-07,"10",4.26436516956936
2013-05-07,"15",4.79939526831947
2013-05-07,"20",4.8936324666829
2013-05-07,"25",4.89936397234289
2013-05-07,"35",4.78992785935513
2013-05-07,"1000",5.57375271679362
2013-05-08,"5",4.37639669306884
2013-05-08,"10",4.66800462927078
2013-05-08,"15",5.38104264384506
2013-05-08,"20",5.47826856817934
2013-05-08,"25",5.39691498557289
2013-05-08,"35",5.368165340199
2013-05-08,"1000",6.40291930602676
2013-05-09,"5",4.19684255018138
2013-05-09,"10",4.46753690538221
2013-05-09,"15",5.12859131316284
2013-05-09,"20",5.21342050146018
2013-05-09,"25",5.15879620396329
2013-05-09,"35",5.10483450366085
2013-05-09,"1000",6.04930506294943
2013-05-10,"5",4.15045731466294
2013-05-10,"10",4.45209817484258
2013-05-10,"15",5.1199247178248
2013-05-10,"20",5.20520641064527
2013-05-10,"25",5.1284732770917
2013-05-10,"35",5.10702092884904
2013-05-10,"1000",6.09744275033758
