"Date","volume","carbon_day"
2013-02-11,"1000",6.114283234355
2013-02-12,"5",4.36344264604392
2013-02-12,"10",4.54749103782575
2013-02-12,"15",4.66707555480745
2013-02-12,"20",4.71227764884908
2013-02-12,"25",4.71006629664064
2013-02-12,"35",4.6456626065847
2013-02-12,"1000",5.00456833130735
2013-02-13,"5",6.90960517121686
2013-02-13,"10",7.49055402933851
2013-02-13,"15",7.97529027321248
2013-02-13,"20",8.16726003120941
2013-02-13,"25",8.10545062813007
2013-02-13,"35",7.92848832381677
2013-02-13,"1000",9.54620823446096
2013-02-14,"5",7.55884229094233
2013-02-14,"10",8.26722889888093
2013-02-14,"15",8.86866383237495
2013-02-14,"20",9.10658133300231
2013-02-14,"25",9.01931322708736
2013-02-14,"35",8.80421797840611
2013-02-14,"1000",10.879280975147
2013-02-15,"5",6.65260473745264
2013-02-15,"10",7.13991215536551
2013-02-15,"15",7.48012933268396
2013-02-15,"20",7.63476663133482
2013-02-15,"25",7.63742189077342
2013-02-15,"35",7.44984856144589
2013-02-15,"1000",8.62884438197734
2013-02-16,"5",6.4539481367018
2013-02-16,"10",6.97446838459423
2013-02-16,"15",7.36364338045424
2013-02-16,"20",7.53698785892524
2013-02-16,"25",7.52356636721957
2013-02-16,"35",7.33012192928393
2013-02-16,"1000",8.71928686333773
2013-02-17,"5",7.52495984895403
2013-02-17,"10",8.24280355894665
2013-02-17,"15",8.80320947895823
2013-02-17,"20",9.04016051650867
2013-02-17,"25",9.00070148312376
2013-02-17,"35",8.73680211800577
2013-02-17,"1000",10.7814888633016
2013-02-18,"5",6.93507698759158
2013-02-18,"10",7.57621773375149
2013-02-18,"15",8.11300935444773
2013-02-18,"20",8.33809923775953
2013-02-18,"25",8.27568384773666
2013-02-18,"35",8.0727035712026
2013-02-18,"1000",9.94472571265377
2013-02-19,"5",8.07357492618734
2013-02-19,"10",8.85799857546828
2013-02-19,"15",9.45638872841596
2013-02-19,"20",9.70701800743996
2013-02-19,"25",9.67934967256899
2013-02-19,"35",9.36464648990829
2013-02-19,"1000",11.6553205180408
2013-02-20,"5",7.43486264588227
2013-02-20,"10",8.09428595110242
2013-02-20,"15",8.57735050269092
2013-02-20,"20",8.77493418409116
2013-02-20,"25",8.76387296480535
2013-02-20,"35",8.49032310966966
2013-02-20,"1000",10.3135594618499
2013-02-21,"5",7.66572378612269
2013-02-21,"10",8.35666529509023
2013-02-21,"15",8.86228828815216
2013-02-21,"20",9.07223549212469
2013-02-21,"25",9.06181180191438
2013-02-21,"35",8.77670255563589
2013-02-21,"1000",10.6751658538578
2013-02-22,"5",7.42302370295853
2013-02-22,"10",8.07626421153231
2013-02-22,"15",8.54822845921661
2013-02-22,"20",8.74657643433658
2013-02-22,"25",8.73988684551647
2013-02-22,"35",8.47444360315547
2013-02-22,"1000",10.2013672798211
2013-02-23,"5",4.25815754883244
2013-02-23,"10",4.45640741403098
2013-02-23,"15",4.58595084392798
2013-02-23,"20",4.63564215167543
2013-02-23,"25",4.63353431134215
2013-02-23,"35",4.56306241311434
2013-02-23,"1000",4.95965166467952
2013-02-24,"5",7.94307421247578
2013-02-24,"10",8.66039208817869
2013-02-24,"15",9.181385381189
2013-02-24,"20",9.38821591734792
2013-02-24,"25",9.37606237317401
2013-02-24,"35",9.07573796616738
2013-02-24,"1000",11.0298186421507
2013-02-25,"5",7.10078499720076
2013-02-25,"10",7.69352765150763
2013-02-25,"15",8.12125915484861
2013-02-25,"20",8.28872279341545
2013-02-25,"25",8.27780848493422
2013-02-25,"35",8.03293742512512
2013-02-25,"1000",9.61102067421237
2013-02-26,"5",7.17935833791058
2013-02-26,"10",7.78404347781404
2013-02-26,"15",8.22435608094905
2013-02-26,"20",8.40473947748139
2013-02-26,"25",8.39584119443535
2013-02-26,"35",8.14519511563448
2013-02-26,"1000",9.80164989383426
2013-02-27,"5",7.68142117443618
2013-02-27,"10",8.3759938764443
2013-02-27,"15",8.8854497139421
2013-02-27,"20",9.08452625389612
2013-02-27,"25",9.06911729507929
2013-02-27,"35",8.77775962399696
2013-02-27,"1000",10.703745798395
2013-02-28,"5",5.52889383554871
2013-02-28,"10",5.89326785311759
2013-02-28,"15",6.14485282173453
2013-02-28,"20",6.22079520476049
2013-02-28,"25",6.20430580842879
2013-02-28,"35",6.06540070854174
2013-02-28,"1000",6.86627760066264
2013-03-01,"5",3.52242007567339
2013-03-01,"10",3.65149663192471
2013-03-01,"15",3.73238930364797
2013-03-01,"20",3.76210933725057
2013-03-01,"25",3.76049284389545
2013-03-01,"35",3.71781220383569
2013-03-01,"1000",3.94576210476243
2013-03-02,"5",4.73884240344093
2013-03-02,"10",5.05534755615438
2013-03-02,"15",5.29366075547225
2013-03-02,"20",5.3970618875613
2013-03-02,"25",5.39059045797071
2013-03-02,"35",5.28888851356507
2013-03-02,"1000",6.00053219358858
2013-03-03,"5",5.64462820304724
2013-03-03,"10",6.00367912888417
2013-03-03,"15",6.25249159202685
2013-03-03,"20",6.35505500510583
2013-03-03,"25",6.35153855221061
2013-03-03,"35",6.21915983757455
2013-03-03,"1000",7.02997984689951
2013-03-04,"5",7.2100872271043
2013-03-04,"10",7.88354867502732
2013-03-04,"15",8.40573092080811
2013-03-04,"20",8.62875254708402
2013-03-04,"25",8.59433142341821
2013-03-04,"35",8.34514429385992
2013-03-04,"1000",10.2630401007031
2013-03-05,"5",7.77386276712289
2013-03-05,"10",8.53223503795913
2013-03-05,"15",9.11049411356684
2013-03-05,"20",9.3553105846155
2013-03-05,"25",9.32578195931669
2013-03-05,"35",9.02942211040555
2013-03-05,"1000",11.2137821240014
2013-03-06,"5",7.65354242343418
2013-03-06,"10",8.37133824797354
2013-03-06,"15",8.90492874606081
2013-03-06,"20",9.12448282058694
2013-03-06,"25",9.10496246713951
2013-03-06,"35",8.81578705951842
2013-03-06,"1000",10.8150319526103
2013-03-07,"5",7.75288368379638
2013-03-07,"10",8.5131965478688
2013-03-07,"15",9.10011679058838
2013-03-07,"20",9.3324611872738
2013-03-07,"25",9.29827497459185
2013-03-07,"35",8.99802863197731
2013-03-07,"1000",11.1862626588167
2013-03-08,"5",6.74424516590142
2013-03-08,"10",7.33072705447294
2013-03-08,"15",7.79575904825817
2013-03-08,"20",7.97969234016574
2013-03-08,"25",7.94057418436283
2013-03-08,"35",7.72691071072676
2013-03-08,"1000",9.4118986279058
2013-03-09,"5",7.45701481022225
2013-03-09,"10",8.15931140172616
2013-03-09,"15",8.68832040375114
2013-03-09,"20",8.90244922393351
2013-03-09,"25",8.88177347725121
2013-03-09,"35",8.59437568022004
2013-03-09,"1000",10.6085485482223
2013-03-10,"5",7.47803411440113
2013-03-10,"10",8.17964722961408
2013-03-10,"15",8.70654610237088
2013-03-10,"20",8.91958877214833
2013-03-10,"25",8.89881037048007
2013-03-10,"35",8.61357228051785
2013-03-10,"1000",10.5993986597591
2013-03-11,"5",6.65626246134776
2013-03-11,"10",7.22552361664472
2013-03-11,"15",7.64396637035549
2013-03-11,"20",7.81384367330424
2013-03-11,"25",7.80192714936764
2013-03-11,"35",7.56777813168714
2013-03-11,"1000",9.14351187329737
2013-03-12,"5",7.00943967167663
2013-03-12,"10",7.6358101721116
2013-03-12,"15",8.0961446466833
2013-03-12,"20",8.28971003005867
2013-03-12,"25",8.27781277976948
2013-03-12,"35",8.02730545195876
2013-03-12,"1000",9.7232612524038
2013-03-13,"5",7.50697181557345
2013-03-13,"10",8.24212299698297
2013-03-13,"15",8.84314979943979
2013-03-13,"20",9.05819097397359
2013-03-13,"25",8.99678071817319
2013-03-13,"35",8.73035624389945
2013-03-13,"1000",10.8343358811618
2013-03-14,"5",5.63393995618378
2013-03-14,"10",5.992408837183
2013-03-14,"15",6.23891228716683
2013-03-14,"20",6.3302832877919
2013-03-14,"25",6.32292709991347
2013-03-14,"35",6.18625524459923
2013-03-14,"1000",7.00002969154138
2013-03-15,"5",5.18010463880541
2013-03-15,"10",5.49376913773749
2013-03-15,"15",5.70896583015679
2013-03-15,"20",5.79387917601982
2013-03-15,"25",5.79024791417027
2013-03-15,"35",5.67074029898297
2013-03-15,"1000",6.384527140527
2013-03-16,"5",7.46581878478775
2013-03-16,"10",8.16067912308426
2013-03-16,"15",8.67306112595032
2013-03-16,"20",8.86382608120323
2013-03-16,"25",8.84301091067193
2013-03-16,"35",8.55124230404981
2013-03-16,"1000",10.4731268804807
2013-03-17,"5",6.55203815190849
2013-03-17,"10",7.14589207170348
2013-03-17,"15",7.79195684995803
2013-03-17,"20",7.95934984016371
2013-03-17,"25",7.7605924135288
2013-03-17,"35",7.72856913564291
2013-03-17,"1000",9.36242873291133
2013-03-18,"5",6.00987373914988
2013-03-18,"10",6.5947576234274
2013-03-18,"15",7.38829613936431
2013-03-18,"20",7.49846012806769
2013-03-18,"25",7.24642305979563
2013-03-18,"35",7.32772372437658
2013-03-18,"1000",8.94626238582537
2013-03-19,"5",6.10796197715198
2013-03-19,"10",6.66876319563239
2013-03-19,"15",7.30637944571037
2013-03-19,"20",7.4676194064948
2013-03-19,"25",7.28363915135425
2013-03-19,"35",7.26451602447486
2013-03-19,"1000",8.84019316831941
2013-03-20,"5",6.51261978378484
2013-03-20,"10",7.13769642155779
2013-03-20,"15",7.77477190592263
2013-03-20,"20",7.97461136895562
2013-03-20,"25",7.83295604280607
2013-03-20,"35",7.72957956093892
2013-03-20,"1000",9.56528463308647
2013-03-21,"5",6.30409440717014
2013-03-21,"10",6.86211892703061
2013-03-21,"15",7.38101811329223
2013-03-21,"20",7.53924381617527
2013-03-21,"25",7.44789096171816
2013-03-21,"35",7.30797868728534
2013-03-21,"1000",8.87859952665462
2013-03-22,"5",6.52850002971364
2013-03-22,"10",7.04958485855489
2013-03-22,"15",7.42551967308941
2013-03-22,"20",7.51731008695746
2013-03-22,"25",7.47934154202386
2013-03-22,"35",7.2683105905173
2013-03-22,"1000",8.53559830246969
2013-03-23,"5",6.92988954880052
2013-03-23,"10",7.50705355912648
2013-03-23,"15",7.92316679936677
2013-03-23,"20",8.04786479057009
2013-03-23,"25",8.01763469796287
2013-03-23,"35",7.78255306407771
2013-03-23,"1000",9.22703707312639
2013-03-24,"5",7.23300671242101
2013-03-24,"10",7.91705491424423
2013-03-24,"15",8.4218324783612
2013-03-24,"20",8.59834396765851
2013-03-24,"25",8.57247812790176
2013-03-24,"35",8.28436428305654
2013-03-24,"1000",10.1610780152874
2013-03-25,"5",7.1603777931593
2013-03-25,"10",7.85495911601021
2013-03-25,"15",8.38575568712495
2013-03-25,"20",8.57731249201887
2013-03-25,"25",8.5443582569776
2013-03-25,"35",8.26668796869578
2013-03-25,"1000",10.1945698774859
2013-03-26,"5",6.71028918816149
2013-03-26,"10",7.25667569996239
2013-03-26,"15",7.65073472246373
2013-03-26,"20",7.80545842085133
2013-03-26,"25",7.79410426303298
2013-03-26,"35",7.57438268691053
2013-03-26,"1000",8.99699407162094
2013-03-27,"5",5.95395712056801
2013-03-27,"10",6.44716729321051
2013-03-27,"15",6.80731847988586
2013-03-27,"20",6.93513991315707
2013-03-27,"25",6.91843256650395
2013-03-27,"35",6.71240677387997
2013-03-27,"1000",8.04379683319905
2013-03-28,"5",6.04904712667589
2013-03-28,"10",6.57142969421644
2013-03-28,"15",6.95156670387237
2013-03-28,"20",7.06166516046153
2013-03-28,"25",7.03189192262536
2013-03-28,"35",6.81658829581247
2013-03-28,"1000",8.14963069633144
2013-03-29,"5",6.22479595559645
2013-03-29,"10",6.81038398320039
2013-03-29,"15",7.50994489989202
2013-03-29,"20",7.66822640953609
2013-03-29,"25",7.44853962999195
2013-03-29,"35",7.46605072177502
2013-03-29,"1000",9.08049128744918
2013-03-30,"5",6.41802171338792
2013-03-30,"10",7.02793077625046
2013-03-30,"15",7.66139846340978
2013-03-30,"20",7.85643815646645
2013-03-30,"25",7.69192838028747
2013-03-30,"35",7.61351111759991
2013-03-30,"1000",9.34612345125396
2013-03-31,"5",5.65807827260422
2013-03-31,"10",6.13807256271026
2013-03-31,"15",6.49229624928406
2013-03-31,"20",6.63571426473153
2013-03-31,"25",6.6230130154801
2013-03-31,"35",6.43456120448481
2013-03-31,"1000",7.7059389479356
2013-04-01,"5",6.51452594856562
2013-04-01,"10",7.12915361811273
2013-04-01,"15",7.6592214578976
2013-04-01,"20",7.86250326532192
2013-04-01,"25",7.78611594088292
2013-04-01,"35",7.60218497209203
2013-04-01,"1000",9.37926879871124
2013-04-02,"5",6.5321998504605
2013-04-02,"10",7.16329547056939
2013-04-02,"15",7.78091339726146
2013-04-02,"20",7.968030576509
2013-04-02,"25",7.82493443852269
2013-04-02,"35",7.70940942489814
2013-04-02,"1000",9.51078523342536
2013-04-03,"5",3.49446461154787
2013-04-03,"10",3.63857089342187
2013-04-03,"15",3.7312508727181
2013-04-03,"20",3.76656212684429
2013-04-03,"25",3.76512733154376
2013-04-03,"35",3.71571233343165
2013-04-03,"1000",3.98785327156109
2013-04-04,"5",4.00969983821198
2013-04-04,"10",4.26684287248935
2013-04-04,"15",4.48746046689235
2013-04-04,"20",4.5699844658775
2013-04-04,"25",4.55225215835265
2013-04-04,"35",4.48301998508775
2013-04-04,"1000",5.08610995588581
2013-04-05,"5",5.40520387257583
2013-04-05,"10",5.85920798469142
2013-04-05,"15",6.27634838042087
2013-04-05,"20",6.43329681842026
2013-04-05,"25",6.36673723170304
2013-04-05,"35",6.26218256182694
2013-04-05,"1000",7.48708128041646
2013-04-06,"5",5.48899078868819
2013-04-06,"10",5.93460901007118
2013-04-06,"15",6.35307247781377
2013-04-06,"20",6.50017981906171
2013-04-06,"25",6.42842124097495
2013-04-06,"35",6.34061638274577
2013-04-06,"1000",7.51102376977168
2013-04-07,"5",5.60838156055736
2013-04-07,"10",6.09963748771682
2013-04-07,"15",6.70236130619329
2013-04-07,"20",6.8335300554148
2013-04-07,"25",6.65971089806622
2013-04-07,"35",6.67235589213573
2013-04-07,"1000",8.07976431325196
2013-04-08,"5",5.90884398973092
2013-04-08,"10",6.46381038435679
2013-04-08,"15",7.09029863981939
2013-04-08,"20",7.24665615179733
2013-04-08,"25",7.09816693078542
2013-04-08,"35",7.06265292050219
2013-04-08,"1000",8.63715816171634
2013-04-09,"5",5.60862744715141
2013-04-09,"10",6.07077480684769
2013-04-09,"15",6.52525769408258
2013-04-09,"20",6.67059580290776
2013-04-09,"25",6.5886108826032
2013-04-09,"35",6.50830724986257
2013-04-09,"1000",7.74073165620316
2013-04-10,"5",5.77530152118815
2013-04-10,"10",6.30430155912285
2013-04-10,"15",6.8785811875024
2013-04-10,"20",7.02797289285663
2013-04-10,"25",6.90221916292792
2013-04-10,"35",6.84638324398008
2013-04-10,"1000",8.34175910564851
2013-04-11,"5",5.91860776170454
2013-04-11,"10",6.46745995923963
2013-04-11,"15",7.05979508931163
2013-04-11,"20",7.19927947351743
2013-04-11,"25",7.06718620104726
2013-04-11,"35",7.00434850408699
2013-04-11,"1000",8.54452521221525
2013-04-12,"5",5.90215188575697
2013-04-12,"10",6.41801193693785
2013-04-12,"15",6.86190781157065
2013-04-12,"20",7.02766624366201
2013-04-12,"25",6.96903797097033
2013-04-12,"35",6.81944882061362
2013-04-12,"1000",8.26882924109677
2013-04-13,"5",6.12949237492586
2013-04-13,"10",6.71447872023301
2013-04-13,"15",7.29694788225398
2013-04-13,"20",7.46937738886093
2013-04-13,"25",7.35856389426846
2013-04-13,"35",7.25064985863435
2013-04-13,"1000",8.92080010386659
2013-04-14,"5",6.10707125819231
2013-04-14,"10",6.67765857242108
2013-04-14,"15",7.22500393575705
2013-04-14,"20",7.37656373279896
2013-04-14,"25",7.27194021149739
2013-04-14,"35",7.14502145682111
2013-04-14,"1000",8.72804373031436
2013-04-15,"5",5.44122471526698
2013-04-15,"10",5.91781478273105
2013-04-15,"15",6.29395839701547
2013-04-15,"20",6.44057319574448
2013-04-15,"25",6.41443932448248
2013-04-15,"35",6.25055199118134
2013-04-15,"1000",7.47986837665454
2013-04-16,"5",3.66802609604044
2013-04-16,"10",3.90559932759078
2013-04-16,"15",4.13202562582415
2013-04-16,"20",4.20182642145962
2013-04-16,"25",4.16853509651395
2013-04-16,"35",4.12491089754248
2013-04-16,"1000",4.71874514442599
2013-04-17,"5",5.31683764473103
2013-04-17,"10",5.78700628518686
2013-04-17,"15",6.29935180196039
2013-04-17,"20",6.44535058206276
2013-04-17,"25",6.32093996714396
2013-04-17,"35",6.27887624866274
2013-04-17,"1000",7.58626186823752
2013-04-18,"5",5.76887023237785
2013-04-18,"10",6.30006896620117
2013-04-18,"15",6.84412891576316
2013-04-18,"20",7.01950014235081
2013-04-18,"25",6.90302201155183
2013-04-18,"35",6.8201457519257
2013-04-18,"1000",8.33610800243367
2013-04-19,"5",4.57065636161491
2013-04-19,"10",4.96486364010419
2013-04-19,"15",5.55365154720346
2013-04-19,"20",5.59068473561599
2013-04-19,"25",5.41570273648196
2013-04-19,"35",5.50711957847667
2013-04-19,"1000",6.52909262311282
2013-04-20,"5",3.99995696168649
2013-04-20,"10",4.307700038536
2013-04-20,"15",4.70233315358941
2013-04-20,"20",4.76932872322505
2013-04-20,"25",4.67693557498055
2013-04-20,"35",4.70174596491277
2013-04-20,"1000",5.45769873759832
2013-04-21,"5",4.80551575828035
2013-04-21,"10",5.2615126109982
2013-04-21,"15",5.96799368821576
2013-04-21,"20",6.02697660988125
2013-04-21,"25",5.8091558535278
2013-04-21,"35",5.9365894646717
2013-04-21,"1000",7.18239206224546
2013-04-22,"5",4.87833113887485
2013-04-22,"10",5.31010133619111
2013-04-22,"15",5.85950887862884
2013-04-22,"20",5.95045078843426
2013-04-22,"25",5.79824791194848
2013-04-22,"35",5.82354029658007
2013-04-22,"1000",7.02512397723048
2013-04-23,"5",5.28170461295247
2013-04-23,"10",5.75645150296056
2013-04-23,"15",6.35626150479093
2013-04-23,"20",6.45728362126126
2013-04-23,"25",6.28004627292423
2013-04-23,"35",6.31261585954188
2013-04-23,"1000",7.61882246123468
2013-04-24,"5",5.10881348800427
2013-04-24,"10",5.59385378357705
2013-04-24,"15",6.27192018620946
2013-04-24,"20",6.35961477093368
2013-04-24,"25",6.15392303136123
2013-04-24,"35",6.23518515495919
2013-04-24,"1000",7.56536352875507
2013-04-25,"5",4.90057633527411
2013-04-25,"10",5.35976908367521
2013-04-25,"15",6.01620413617812
2013-04-25,"20",6.09286906510912
2013-04-25,"25",5.89446240212124
2013-04-25,"35",5.98190346513737
2013-04-25,"1000",7.24213057545312
2013-04-26,"5",5.31427268833963
2013-04-26,"10",5.81498693919505
2013-04-26,"15",6.39948174939788
2013-04-26,"20",6.52126180945807
2013-04-26,"25",6.3699897534258
2013-04-26,"35",6.35727427407341
2013-04-26,"1000",7.75788693102546
2013-04-27,"5",5.38114590458037
2013-04-27,"10",5.88449944690604
2013-04-27,"15",6.47321116058779
2013-04-27,"20",6.58972841002823
2013-04-27,"25",6.44314271396726
2013-04-27,"35",6.43042309320868
2013-04-27,"1000",7.82110264589037
2013-04-28,"5",5.66401114493912
2013-04-28,"10",6.19375740699495
2013-04-28,"15",6.71356720264824
2013-04-28,"20",6.83020986939589
2013-04-28,"25",6.73241571688552
2013-04-28,"35",6.62652059089058
2013-04-28,"1000",8.05878533840715
2013-04-29,"5",5.51054268785126
2013-04-29,"10",6.01468343472185
2013-04-29,"15",6.54991072910548
2013-04-29,"20",6.66797765723861
2013-04-29,"25",6.54496667184329
2013-04-29,"35",6.48535594330148
2013-04-29,"1000",7.86085709205573
2013-04-30,"5",5.25635839495474
2013-04-30,"10",5.68551989570504
2013-04-30,"15",6.00958554731966
2013-04-30,"20",6.15211212923007
2013-04-30,"25",6.1389105606105
2013-04-30,"35",5.98259562568979
2013-04-30,"1000",7.11398386080549
2013-05-01,"5",5.18957712755093
2013-05-01,"10",5.61718320974892
2013-05-01,"15",5.97347013536632
2013-05-01,"20",6.1098513158415
2013-05-01,"25",6.07271801831714
2013-05-01,"35",5.93209255365041
2013-05-01,"1000",7.11461355259287
2013-05-02,"5",4.0000190057838
2013-05-02,"10",4.34117596758588
2013-05-02,"15",4.89755873123736
2013-05-02,"20",4.9245498369004
2013-05-02,"25",4.74768139867953
2013-05-02,"35",4.86372688850383
2013-05-02,"1000",5.78266968872348
2013-05-03,"5",4.80583961378452
2013-05-03,"10",5.25151941001314
2013-05-03,"15",5.84986399350119
2013-05-03,"20",5.94204070349697
2013-05-03,"25",5.77046460737522
2013-05-03,"35",5.82501053789821
2013-05-03,"1000",7.05576136377805
2013-05-04,"5",4.93107808240684
2013-05-04,"10",5.33395191480877
2013-05-04,"15",5.65892376775729
2013-05-04,"20",5.76957916630508
2013-05-04,"25",5.72258577927491
2013-05-04,"35",5.59866606439712
2013-05-04,"1000",6.64537936799088
2013-05-05,"5",4.42854678221378
2013-05-05,"10",4.83730351558247
2013-05-05,"15",5.45465991042512
2013-05-05,"20",5.49808711177649
2013-05-05,"25",5.31655789033866
2013-05-05,"35",5.41871193261379
2013-05-05,"1000",6.48646487547542
2013-05-06,"5",4.15170639204045
2013-05-06,"10",4.51899897316479
2013-05-06,"15",5.08539043684271
2013-05-06,"20",5.13339870958335
2013-05-06,"25",4.96140568169899
2013-05-06,"35",5.06350588360052
2013-05-06,"1000",6.05357841109677
2013-05-07,"5",4.48329189426554
2013-05-07,"10",4.84746915014745
2013-05-07,"15",5.20958782837459
2013-05-07,"20",5.32475823010857
2013-05-07,"25",5.2576470029179
2013-05-07,"35",5.20035831173327
2013-05-07,"1000",6.12966933863847
2013-05-08,"5",4.77575822544874
2013-05-08,"10",5.20676376150824
2013-05-08,"15",5.75858750614265
2013-05-08,"20",5.86880875988113
2013-05-08,"25",5.71823763354324
2013-05-08,"35",5.74587510002591
2013-05-08,"1000",6.92458036374975
2013-05-09,"5",4.62026937146858
2013-05-09,"10",5.0272974931643
2013-05-09,"15",5.50535645915432
2013-05-09,"20",5.60471549350385
2013-05-09,"25",5.49533663441009
2013-05-09,"35",5.48560257832872
2013-05-09,"1000",6.57969091921925
2013-05-10,"5",4.54811651720844
2013-05-10,"10",4.95932198066944
2013-05-10,"15",5.47039611158606
2013-05-10,"20",5.56412616727655
2013-05-10,"25",5.43414277748292
2013-05-10,"35",5.44819311225813
2013-05-10,"1000",6.57392418975736
