"volume","biomass","leafarea","leafmass","LMF"
"5",27.7184882890314,0.0625512636777088,6.59381248967162,0.237884996501807
"10",27.7992867989155,0.0641073281003165,6.70118156202503,0.241055880695704
"15",42.8891251369541,0.111235242939531,10.377409617685,0.241958995072707
"20",38.7407097613506,0.0912890497591581,9.62322739068652,0.248400905661441
"25",43.3672337063585,0.109278482392949,10.9164542582308,0.251721249553214
"35",42.2656183354917,0.113900297054634,10.6883587329257,0.252885422096152
"1000",84.8335802295882,0.294839628021639,23.9121142486698,0.281870860382829
