"biomass","leafarea","leafmass","LMF","lf_alloc","lf_alloc_mean","gCday"
361.027222157456,1.19992945942926,117.012787009163,0.324110703646966,0.276770557535653,0.184513705023769,6.89866435722435
356.658331330324,1.18534864249472,115.590918404326,0.324094261230842,0.276770557535653,0.184513705023769,6.87740299916385
352.341732828851,1.17094447331612,114.186275850636,0.324078203662868,0.276770557535653,0.184513705023769,6.85614164110335
348.076803812952,1.15671482471982,112.798651913805,0.324062536423484,0.276770557535653,0.184513705023769,6.83488028304285
343.862928812538,1.14265759496479,111.427841639635,0.324047265067011,0.276770557535653,0.184513705023769,6.81361892498235
339.699499640956,1.12877070744084,110.073642524603,0.324032395222676,0.276770557535653,0.184513705023769,6.79235756692185
335.585915309423,1.11505211037045,108.735854486775,0.324017932595639,0.276770557535653,0.184513705023769,6.77109620886135
331.52158194247,1.10149977651406,107.414279837071,0.324003882968049,0.276770557535653,0.184513705023769,6.74983485080085
327.505912694364,1.08811170287892,106.108723250873,0.323990252200105,0.276770557535653,0.184513705023769,6.72857349274035
323.538327666504,1.07488591043128,104.818991739955,0.323977046231135,0.276770557535653,0.184513705023769,6.70731213467985
319.618253825784,1.06182044381197,103.544894624757,0.323964271080702,0.276770557535653,0.184513705023769,6.68605077661935
315.745124923906,1.04891337105542,102.286243506971,0.323951932849707,0.276770557535653,0.184513705023769,6.66478941855885
311.918381417634,1.03616278331187,101.042852242466,0.323940037721527,0.276770557535653,0.184513705023769,6.64352806049835
308.137470389978,1.02356679457296,99.8145369145153,0.32392859196316,0.276770557535653,0.184513705023769,6.62226670243785
304.401845472295,1.01112354140044,98.6011158073535,0.32391760192639,0.276770557535653,0.184513705023769,6.60100534437735
300.710966767306,0.998831182658202,97.4024093800359,0.323907074048972,0.276770557535653,0.184513705023769,6.57974398631685
297.064300772999,0.986687899247356,96.218240240609,0.32389701485583,0.276770557535653,0.184513705023769,6.55848262825635
293.461320307433,0.974691893844489,95.0484331205854,0.323887430960277,0.276770557535653,0.184513705023769,6.53722127019585
289.901504434407,0.962841390642996,93.8928148497187,0.323878329065253,0.276770557535653,0.184513705023769,6.51595991213535
286.384338390006,0.951134635097452,92.7512143310761,0.323869715964582,0.276770557535653,0.184513705023769,6.49469855407485
282.909313510003,0.939569893671011,91.6234625164053,0.323861598544248,0.276770557535653,0.184513705023769,6.47343719601435
279.475927158097,0.928145453585752,90.50939238179,0.32385398378369,0.276770557535653,0.184513705023769,6.45217583795385
276.083682655006,0.916859622576012,89.4088389035944,0.323846878757118,0.276770557535653,0.184513705023769,6.43091447989335
272.732089208377,0.90571072864459,88.3216390346907,0.323840290634851,0.276770557535653,0.184513705023769,6.40965312183285
269.420661843511,0.894697119821834,87.2476316809648,0.323834226684668,0.276770557535653,0.184513705023769,6.38839176377235
266.148921334912,0.883817163927589,86.1866576781031,0.323828694273192,0.276770557535653,0.184513705023769,6.36713040571185
262.916394138613,0.873069248335917,85.1385597686484,0.323823700867289,0.276770557535653,0.184513705023769,6.34586904765136
259.722612325317,0.862451779742627,84.103182579331,0.323819254035483,0.276770557535653,0.184513705023769,6.32460768959086
256.567113514297,0.851963183935521,83.0803725986628,0.323815361449405,0.276770557535653,0.184513705023769,6.30334633153036
253.449440808084,0.841601905567365,82.0699781547991,0.32381203088526,0.276770557535653,0.184513705023769,6.28208497346986
250.369142727908,0.831366407931533,81.07184939366,0.323809270225309,0.276770557535653,0.184513705023769,6.26082361540936
247.325773149895,0.821255172740288,80.0858382573092,0.32380708745939,0.276770557535653,0.184513705023769,6.23956225734886
244.318891242016,0.811266699905706,79.1117984625901,0.323805490686449,0.276770557535653,0.184513705023769,6.21830089928836
241.348061401764,0.801399507323152,78.1495854800121,0.323804488116104,0.276770557535653,0.184513705023769,6.19703954122786
238.412853194564,0.791652130657341,77.1990565128866,0.323804088070226,0.276770557535653,0.184513705023769,6.17577818316736
235.512841292903,0.782023123130899,76.2600704767099,0.323804298984557,0.276770557535653,0.184513705023769,6.15451682510686
232.647605416168,0.772511055315439,75.3324879787883,0.323805129410341,0.276770557535653,0.184513705023769,6.13325546704636
229.81673027119,0.763114514925096,74.4161712981051,0.32380658801599,0.276770557535653,0.184513705023769,6.11199410898586
227.019805493483,0.75383210661249,73.5109843654235,0.323808683588771,0.276770557535653,0.184513705023769,6.09073275092536
224.25642558917,0.744662451767118,72.6167927436265,0.323811425036525,0.276770557535653,0.184513705023769,6.06947139286486
221.526189877587,0.73560418831611,71.7334636082874,0.32381482138941,0.276770557535653,0.184513705023769,6.04821003480436
218.828702434557,0.726655970527348,70.8608657284702,0.323818881801678,0.276770557535653,0.184513705023769,6.02694867674386
216.163572036331,0.7178164688149,69.9988694477574,0.323823615553469,0.276770557535653,0.184513705023769,6.00568731868336
213.530412104183,0.709084369546765,69.1473466655006,0.323829032052649,0.276770557535653,0.184513705023769,5.98442596062286
210.928840649648,0.700458374854875,68.3061708182934,0.323835140836666,0.276770557535653,0.184513705023769,5.96316460256236
208.358480220412,0.69193720244736,67.475216861664,0.323841951574447,0.276770557535653,0.184513705023769,5.94190324450186
205.818957846825,0.683519585423011,66.6543612519823,0.323849474068312,0.276770557535653,0.184513705023769,5.92064188644136
203.30990498904,0.675204272087946,65.8434819285818,0.323857718255937,0.276770557535653,0.184513705023769,5.89938052838086
200.83095748478,0.666990025774451,65.0424582960934,0.323866694212334,0.276770557535653,0.184513705023769,5.87811917032036
198.381755497703,0.65887562466193,64.2511712069857,0.323876412151871,0.276770557535653,0.184513705023769,5.85685781225986
195.961943466383,0.650859861600021,63.4695029443153,0.323886882430329,0.276770557535653,0.184513705023769,5.83559645419936
193.571170053884,0.642941543933761,62.6973372046778,0.323898115546985,0.276770557535653,0.184513705023769,5.81433509613886
191.209088097916,0.635119493330828,61.9345590813612,0.323910122146732,0.276770557535653,0.184513705023769,5.79307373807836
188.875354561592,0.627392545610843,61.1810550476994,0.323922913022241,0.276770557535653,0.184513705023769,5.77181238001786
186.569630484744,0.619759550576672,60.4367129406223,0.323936499116154,0.276770557535653,0.184513705023769,5.75055102195737
184.291580935819,0.612219371847723,59.7014219443989,0.32395089152331,0.276770557535653,0.184513705023769,5.72928966389687
182.040874964339,0.604770886695229,58.975072574575,0.323966101493018,0.276770557535653,0.184513705023769,5.70802830583637
179.817185553909,0.597412985879466,58.2575566620988,0.323982140431361,0.276770557535653,0.184513705023769,5.68676694777587
177.620189575785,0.590144573488906,57.5487673376364,0.323999019903546,0.276770557535653,0.184513705023769,5.66550558971537
