"pfile","lfile","totPARleaf","totPARdir","totPARdiff","totPARinc","totA","totA0","totE"
"yplant/euc_plfiles/euchae3.p","yplant/euc_plfiles/euchae.l",5.32653985268475,3.49799513112935,1.82854472155539,12.4928313843118,0.0520648651052414,0.0542060447939655,0.0146438588562558
"yplant/euc_plfiles/euchae1.p","yplant/euc_plfiles/euchae.l",1.23163141243996,0.798489304771127,0.433142107668838,2.72761395296184,0.0114013219502496,0.0118350403976928,0.00320037155331651
"yplant/euc_plfiles/euchae2.p","yplant/euc_plfiles/euchae.l",11.9152666315613,8.06144816381762,3.85381846774372,27.2171633304522,0.112395195105423,0.118094507903777,0.031740742073626
"yplant/euc_plfiles/euchaeR90.p","yplant/euc_plfiles/euchae.l",6.65497620533951,4.57262444986415,2.08235175547536,13.8083661124645,0.0576342052703344,0.0599141130619653,0.0162060114865835
"yplant/euc_plfiles/euchaeR50.p","yplant/euc_plfiles/euchae.l",3.12535612805541,2.0689790571908,1.05637707086462,6.82343122254846,0.0285276154146917,0.029606676590743,0.00801795528725282
"yplant/euc_plfiles/euchaeR70.p","yplant/euc_plfiles/euchae.l",6.7552479148421,4.54391431587017,2.21133359897192,15.0092439344689,0.0623382984150523,0.0651246882317697,0.0175544348117715
"yplant/euc_plfiles/euchaeR91.p","yplant/euc_plfiles/euchae.l",4.46354008774025,2.92710729582747,1.53643279191278,10.3602397263946,0.0429404502387286,0.0449527894365399,0.0121076738557806
"yplant/euc_plfiles/euchaeR71.p","yplant/euc_plfiles/euchae.l",3.64242608231294,2.36046699884493,1.28195908346802,8.43052429226322,0.0349101640164899,0.0365798083208668,0.00984816833272556
"yplant/euc_plfiles/10nd.p","yplant/euc_plfiles/10nd_leaf.l",164.438045666043,114.309177288139,50.1288683779041,425.590602527898,1.68381546842442,1.84662568114769,0.483345596879408
"yplant/euc_plfiles/11nd.p","yplant/euc_plfiles/11nd_leaf.l",171.48159629654,118.74409231112,52.7375039854206,500.043548844012,1.9099845230056,2.16967492586271,0.555277187318731
"yplant/euc_plfiles/12nd.p","yplant/euc_plfiles/12nd_leaf.l",128.363950961835,88.5868219856702,39.7771289761651,344.688659495793,1.36276696990155,1.49559442065824,0.391557336283128
"yplant/euc_plfiles/7d.p","yplant/euc_plfiles/7d_leaf.l",97.9789703625958,68.1942498223443,29.7847205402515,227.174847967562,0.918600018539136,0.985705290191934,0.261673798322678
"yplant/euc_plfiles/33d.p","yplant/euc_plfiles/33d_leaf.l",82.3571989711495,56.645628201723,25.7115707694265,210.109623072836,0.841933859529421,0.911659758269984,0.24065881009504
"yplant/euc_plfiles/8d.p","yplant/euc_plfiles/8d_leaf.l",116.218648148832,78.207958137481,38.0106900113505,345.473997789544,1.34927268872622,1.49900198147611,0.389440400412617
"yplant/euc_plfiles/35nd.p","yplant/euc_plfiles/35nd_leaf.l",123.560386719022,84.6753756441804,38.885011074842,315.366394276813,1.26591396117182,1.36836593473498,0.361644783325531
"yplant/euc_plfiles/36nd.p","yplant/euc_plfiles/36nd_leaf.l",70.2013677220166,48.6738852122549,21.5274825097617,163.225754195882,0.663423223759564,0.708231966900766,0.18859078196488
"yplant/euc_plfiles/46nd.p","yplant/euc_plfiles/46nd_leaf.l",115.413482661584,78.0935989664435,37.3198836951404,331.545777068212,1.3190179178249,1.43856782262972,0.378253454611843
"yplant/euc_plfiles/9d.p","yplant/euc_plfiles/9d_leaf.l",84.4790796024141,58.4937756618492,25.9853039405649,195.699097563936,0.794616100999076,0.849132892485103,0.225974396789069
"yplant/euc_plfiles/44d.p","yplant/euc_plfiles/44d_leaf.l",64.8787938931538,45.3204375152015,19.5583563779523,136.938485829918,0.562899484875452,0.594172247152544,0.15929192045137
"yplant/euc_plfiles/45d.p","yplant/euc_plfiles/45d_leaf.l",57.6852912682373,40.0816788464223,17.603612421815,122.218814231432,0.503195478402174,0.530304005160422,0.142283325594535
"yplant/euc_plfiles/21d.p","yplant/euc_plfiles/21d_leaf.l",91.4558643708103,62.8920093896615,28.5638549811488,232.064984089277,0.932609564779526,1.00692345359364,0.2662921454156
"yplant/euc_plfiles/47nd.p","yplant/euc_plfiles/47nd_leaf.l",137.369552815368,93.6864142791558,43.6831385362125,347.202248611951,1.3949741493444,1.50650081329515,0.398318336823456
"yplant/euc_plfiles/23nd.p","yplant/euc_plfiles/23nd_leaf.l",143.471827598343,99.2889895312156,44.1828380671271,348.645538683164,1.4119595427857,1.51276320841153,0.401968411446498
"yplant/euc_plfiles/20d.p","yplant/euc_plfiles/20d_leaf.l",79.9830411571831,54.8391221748733,25.1439189823098,182.064586238166,0.744377598259114,0.789973130463767,0.211017956713625
"yplant/euc_plfiles/19d.p","yplant/euc_plfiles/19d_leaf.l",104.023540676277,71.072579364374,32.9509613119031,262.456633838427,1.05506788696792,1.13879196898349,0.30114425899645
"yplant/euc_plfiles/22nd.p","yplant/euc_plfiles/22nd_leaf.l",190.750937928421,129.48312959231,61.2678083361111,602.940790942333,2.31999427895947,2.61614317175302,0.673455738722274
"yplant/euc_plfiles/43d.p","yplant/euc_plfiles/43d_leaf.l",92.694464602591,63.6642718076383,29.0301927949527,234.986760106566,0.946644658672043,1.01960095773973,0.270069650703756
"yplant/euc_plfiles/24nd.p","yplant/euc_plfiles/24nd_leaf.l",170.073947808295,115.91016885084,54.1637789574553,491.795142194844,1.93658352702992,2.13388532088451,0.557384004905653
"yplant/euc_plfiles/31d.p","yplant/euc_plfiles/31d_leaf.l",37.7001920192577,26.4583489253737,11.241843093884,76.4970799015454,0.315448933031267,0.331918682978298,0.0891170615174976
"yplant/euc_plfiles/32d.p","yplant/euc_plfiles/32d_leaf.l",88.7171188341374,61.2929532543773,27.4241655797601,209.879513802183,0.85033750011809,0.910661320602108,0.241900420259059
"yplant/euc_plfiles/34nd.p","yplant/euc_plfiles/34nd_leaf.l",118.933618034573,81.1722642754504,37.761353759123,301.598137813712,1.21058915546133,1.30862585631602,0.345837445319894
"yplant/euc_plfiles/esalroom2pot50.p","yplant/euc_plfiles/leafpot50_true.lf",22.4957478194347,16.0827398860826,6.41300793335213,47.4489017319874,0.19182496854476,0.205879453070859,0.0546568786146469
