"","pfile","lfile","totPARleaf","totPARdir","totPARdiff","totPARinc","totA","totA0","totE"
"1","yplant/euc_plfiles/euchae3.p","yplant/euc_plfiles/euchae.l",2.5057914201716,1.2951943731796,1.210597046992,5.45795072220488,0.0598163534422295,0.0690576119501335,0.0159655051955043
"2","yplant/euc_plfiles/euchae1.p","yplant/euc_plfiles/euchae.l",0.58212289833256,0.295359030711234,0.286763867621326,1.19165800661963,0.0133499297357067,0.0150776473418147,0.00354847756599317
"3","yplant/euc_plfiles/euchae2.p","yplant/euc_plfiles/euchae.l",5.53864249342375,2.9872029788762,2.55143951454755,11.8908141546163,0.128467908089693,0.150450466018301,0.0345013942215852
"4","yplant/euc_plfiles/euchaeR90.p","yplant/euc_plfiles/euchae.l",3.07034993698251,1.69171869200384,1.37863124497867,6.0326902267037,0.0679882086585538,0.0763295972966882,0.0180615182632188
"5","yplant/euc_plfiles/euchaeR50.p","yplant/euc_plfiles/euchae.l",1.46614593440656,0.766766287070971,0.699379647335588,2.98106571868018,0.0333841400137789,0.0377184203516035,0.0088838505013312
"6","yplant/euc_plfiles/euchaeR70.p","yplant/euc_plfiles/euchae.l",3.14540420165441,1.68137989135345,1.46402431030096,6.55733766444303,0.0724778466513395,0.0829677845962976,0.0193475014923096
"7","yplant/euc_plfiles/euchaeR91.p","yplant/euc_plfiles/euchae.l",2.10233546122769,1.08513255726528,1.01720290396241,4.52624998748481,0.0498820327579089,0.0572691164017602,0.0133375382584457
"8","yplant/euc_plfiles/euchaeR71.p","yplant/euc_plfiles/euchae.l",1.72290735559345,0.874180024773322,0.848727330820132,3.68318315792738,0.0399063135246231,0.0466020757986369,0.0107370819509081
"9","yplant/euc_plfiles/10nd.p","yplant/euc_plfiles/10nd_leaf.l",75.5158170343276,42.3277526069393,33.1880644273883,185.934834544212,1.81981666082232,2.35257082841146,0.504223567839852
"10","yplant/euc_plfiles/11nd.p","yplant/euc_plfiles/11nd_leaf.l",78.8790160467403,43.9638915557341,34.9151244910063,218.462329682473,1.99489921935321,2.7641302673469,0.56468067703179
"11","yplant/euc_plfiles/12nd.p","yplant/euc_plfiles/12nd_leaf.l",59.1300736409169,32.7954293149063,26.3346443260106,150.589859108591,1.47403890894936,1.90536276035582,0.4089154963828
"12","yplant/euc_plfiles/7d.p","yplant/euc_plfiles/7d_leaf.l",44.9520826384261,25.2329615764925,19.7191210619335,99.2496486495759,1.0307685832877,1.25577237162388,0.281036525379977
"13","yplant/euc_plfiles/33d.p","yplant/euc_plfiles/33d_leaf.l",38.0004556889878,20.9779835120335,17.0224721769544,91.7940804382157,0.923094503797517,1.16143957849088,0.253857809601394
"14","yplant/euc_plfiles/8d.p","yplant/euc_plfiles/8d_leaf.l",54.1440361069408,28.9788714055123,25.1651647014285,150.932962891528,1.42377583953977,1.9097039369451,0.399239675972665
"15","yplant/euc_plfiles/35nd.p","yplant/euc_plfiles/35nd_leaf.l",57.1011360524219,31.3571227808116,25.7440132716103,137.779354131345,1.38574584883522,1.74327575616123,0.381015454843473
"16","yplant/euc_plfiles/36nd.p","yplant/euc_plfiles/36nd_leaf.l",32.268785357824,18.0164094392731,14.2523759185509,71.3111460156737,0.745410563572136,0.902275909021086,0.202776120714812
"17","yplant/euc_plfiles/46nd.p","yplant/euc_plfiles/46nd_leaf.l",53.6518588570418,28.9440458826939,24.707812974348,144.847909791357,1.409792231706,1.83271180984913,0.391215882346117
"18","yplant/euc_plfiles/9d.p","yplant/euc_plfiles/9d_leaf.l",38.8780442654048,21.6743456930894,17.2036985723154,85.4983148355981,0.894413926554343,1.08178137708101,0.243261220806872
"19","yplant/euc_plfiles/44d.p","yplant/euc_plfiles/44d_leaf.l",29.7365910896522,16.7878848337691,12.948706255883,59.8265905174722,0.648864896922712,0.756965696932146,0.17459077791569
"20","yplant/euc_plfiles/45d.p","yplant/euc_plfiles/45d_leaf.l",26.4923532516618,14.8377948681439,11.6545583835179,53.3957631285374,0.581606715849726,0.675598604236238,0.156358712381768
"21","yplant/euc_plfiles/21d.p","yplant/euc_plfiles/21d_leaf.l",42.1958065129425,23.2849655128532,18.9108410000892,101.386083630257,1.02150913282807,1.28280396376566,0.280651167709815
"22","yplant/euc_plfiles/47nd.p","yplant/euc_plfiles/47nd_leaf.l",63.618871312446,34.6982341019444,28.9206372105016,151.688012530328,1.53659627943365,1.9192573256826,0.421802421055552
"23","yplant/euc_plfiles/23nd.p","yplant/euc_plfiles/23nd_leaf.l",66.0279486252193,36.7764828769317,29.2514657482876,152.318566633252,1.57130847278616,1.92723551434161,0.428802959882447
"24","yplant/euc_plfiles/20d.p","yplant/euc_plfiles/20d_leaf.l",36.9710132353437,20.3243577223748,16.6466555129689,79.5415794368595,0.8443190066579,1.0064128106368,0.228366211488984
"25","yplant/euc_plfiles/19d.p","yplant/euc_plfiles/19d_leaf.l",48.1421600151189,26.3268136418533,21.8153463732657,114.663788387057,1.15931316289261,1.45080228939237,0.31809606220739
"26","yplant/euc_plfiles/22nd.p","yplant/euc_plfiles/22nd_leaf.l",88.5222602651054,47.9596057273061,40.5626545377993,263.416756709214,2.38359691633828,3.33292348939327,0.676748022487048
"27","yplant/euc_plfiles/43d.p","yplant/euc_plfiles/43d_leaf.l",42.7777002378526,23.5581179892521,19.2195822486005,102.662568442475,1.03912540895566,1.29895489610439,0.285070905910759
"28","yplant/euc_plfiles/24nd.p","yplant/euc_plfiles/24nd_leaf.l",78.7877019765899,42.9283051093111,35.8593968672788,214.858711283813,2.04633379604063,2.71853489764548,0.571733248028168
"29","yplant/euc_plfiles/31d.p","yplant/euc_plfiles/31d_leaf.l",17.2260267937763,9.7833091551139,7.44271763866244,33.4205497257822,0.36592396705257,0.422858957801446,0.098169663843619
"30","yplant/euc_plfiles/32d.p","yplant/euc_plfiles/32d_leaf.l",40.8441768921439,22.6878728785144,18.1563040136295,91.693548779594,0.951180751260431,1.16016758527893,0.258908288714089
"31","yplant/euc_plfiles/34nd.p","yplant/euc_plfiles/34nd_leaf.l",55.0542044418968,30.0541140353961,25.0000904065007,131.764187273282,1.33010922309879,1.66716787614512,0.36549085199144
"32","yplant/euc_plfiles/esalroom2pot50.p","yplant/euc_plfiles/leafpot50_true.lf",10.1998769689868,5.95411345282375,4.24576351616302,20.7297897097324,0.217799108610637,0.262287046264181,0.0592937936865323
"33","yplant/euc_plfiles/Esal-ch7-tree37.p","yplant/euc_plfiles/ch7tree37.lf",22.4273581881814,12.885237220961,9.54212096722039,53.3502107273373,0.520166916187428,0.675022245048407,0.144923044548501
"34","yplant/euc_plfiles/esalroom2pot41.p","yplant/euc_plfiles/leafpot41_true.lf",8.75654355359907,5.01728097675994,3.73926257683913,17.0075301185243,0.18446005961323,0.215190549518335,0.0497194862383028
"35","yplant/euc_plfiles/esal-ch2-tree48.p","yplant/euc_plfiles/ch2tree48.lf",16.2249303590275,9.22963478730026,6.99529557172727,39.359615672019,0.379105302456611,0.498003958615194,0.106116496837499
"36","yplant/euc_plfiles/esalroom5pot392.p","yplant/euc_plfiles/leafpot392_true.lf",10.0245336358395,5.73744450916075,4.28708912667875,20.1354191012226,0.214476804105499,0.254766675171411,0.0581030980276569
"37","yplant/euc_plfiles/esal-ch10-tree1S.p","yplant/euc_plfiles/ch10tree1S.lf",9.57556202817996,5.53439620106995,4.04116582711001,20.4988678022749,0.212702212157641,0.259365269156317,0.0580300318636138
"38","yplant/euc_plfiles/esalroom7pot591.p","yplant/euc_plfiles/leafpot591_true.lf",16.5144028517766,9.13109250839048,7.38331034338609,33.1114899772931,0.360010309192123,0.418948528912132,0.0966390111858402
"39","yplant/euc_plfiles/esalroom3pot131.p","yplant/euc_plfiles/leafpot131_true.lf",7.99317151885702,4.52666294715599,3.46650857170104,16.5176171541212,0.175735462421299,0.208991845809368,0.0475836558842113
"40","yplant/euc_plfiles/esalroom3pot151.p","yplant/euc_plfiles/leafpot151_true.lf",8.92435424101491,5.12546237967568,3.79889186133922,17.7094207422699,0.191767815693151,0.22407133514523,0.0516549979626986
"41","yplant/euc_plfiles/esal-ref.p","yplant/euc_plfiles/ch11tree45.lf",15.5790280843823,9.17845181025169,6.40057627413059,36.5875564744378,0.354988413869802,0.462930027370166,0.0988736897030891
"42","yplant/euc_plfiles/esalroom7pot588_fix.p","yplant/euc_plfiles/leafpot588_true.lf",14.7287299689515,8.5438129835278,6.1849169854237,31.1174064214157,0.32446340760834,0.393718061396607,0.0883042621888763
"43","yplant/euc_plfiles/Esal-ch12-tree46_fix.p","yplant/euc_plfiles/ch12tree46.lf",5.25157436913905,2.96126856145076,2.29030580768829,10.8344338518091,0.113050885746797,0.137084441893855,0.0308265270834976
"44","yplant/euc_plfiles/esalroom5pot360.p","yplant/euc_plfiles/leafpot360_true.lf",16.2685822344829,8.97246678541448,7.29611544906838,35.3430497755771,0.373809420445949,0.447183703327771,0.101166290902144
"45","yplant/euc_plfiles/Esal-ch1-tree54.p","yplant/euc_plfiles/ch1tree54.lf",12.4516721208952,7.23260544137366,5.21906667952153,30.5031190955491,0.290173206715032,0.385945690788167,0.0813404502380634
"46","yplant/euc_plfiles/esalroom4pot251.p","yplant/euc_plfiles/leafpot251_true.lf",10.5685668776875,6.14244331667021,4.42612356101734,21.6439276684633,0.226369084820742,0.273853325924072,0.0614993504972146
"47","yplant/euc_plfiles/esalroom6pot460.p","yplant/euc_plfiles/leafpot460_true.lf",11.4818253961586,6.27119691967509,5.21062847648351,25.779672860389,0.265871770353539,0.326181516691111,0.0725647460375264
"48","yplant/euc_plfiles/esalroom4pot259.p","yplant/euc_plfiles/leafpot259_true.lf",11.9126406122117,6.51075933829838,5.40188127391335,25.9060155997983,0.272614132548608,0.327780088813675,0.0739064318399044
"49","yplant/euc_plfiles/esalroom6pot449.p","yplant/euc_plfiles/leafpot449_true.lf",13.655638597921,7.68394910418225,5.97168949373878,33.6947413049322,0.326261663570649,0.426328211489631,0.090702424203987
"50","yplant/euc_plfiles/Ambtr1.p","yplant/euc_plfiles/Amblf1.l",34.5663647395618,18.9835620309732,15.5828027085887,92.1693726138681,0.874152874591672,1.16618802397037,0.245052863416625
"51","yplant/euc_plfiles/Eletr5.p","yplant/euc_plfiles/Elelf5.l",47.0497799714074,24.9372208457749,22.1125591256325,114.98213703242,1.15980633513111,1.45483024756483,0.318005135459925
