Date,type,plot,pot,CO2,Obs,HHMMSS,FTime,EBal?,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs
04/23/2013,wp_peak,4,2,400,42,14:06:59,3405,0,9.896060767,0.142877457,263.5748755,2.142185558,1.549104298,24.96434593,6,1.420000017,1,2.840000033,22.68029785,24.96434593,20.95372009,400.175415,387.3121948,13.58642578,16.11411476,49.50447464,58.7145462,500.2987671,1799.588135,1119.744629,100.7700806,1.394752502,-0.009271011,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833831278,0.002142186,298.1143459,295.8302979,287.9340951,1.986679045,3.172924941,31.48677587,15.37266111,23.82232189,2.963157534,0.13603374,1.623820643,1.339336892,0.08561056,26.56046144,0.680523048,52.38265426,382.6080815,0.01354864
04/23/2013,wp_peak,4,2,400,43,14:07:06,3412.5,0,9.664195461,0.1378877,262.4532179,2.133430752,1.59558208,25.19823647,6,1.420000017,1,2.840000033,22.68786621,25.19823647,20.95905113,400.2166138,387.636261,13.57766056,16.09475708,49.44982147,58.6170845,500.3607178,1799.573486,1119.398682,100.7700653,1.394752502,-0.009271011,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83393453,0.002133431,298.3482365,295.8378662,287.9317514,1.95992753,3.217451802,31.92864659,15.83388951,23.94305134,2.984744272,0.131502967,1.621869722,1.36287455,0.082740087,26.44742791,0.677060545,51.54121577,383.0423653,0.013003898
04/23/2013,wp_peak,4,2,400,44,14:07:12,3418,0,9.754805207,0.137415916,260.8202271,2.144842845,1.609247379,25.27374649,6,1.420000017,1,2.840000033,22.69753647,25.27374649,20.96044159,400.2314148,387.5370789,13.57232666,16.10292244,49.4015007,58.6125412,500.3496704,1799.304688,1118.222046,100.7702637,1.394752502,-0.009271011,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833916117,0.002144843,298.4237465,295.8475365,287.8887436,1.944296865,3.23194312,32.07238923,15.96946679,23.98564148,2.992392242,0.131073794,1.62269574,1.369696501,0.082468254,26.28292306,0.673020058,51.33383491,382.9001116,0.013077864
04/23/2013,wp_peak,4,2,400,45,14:07:19,3424.5,0,9.755473752,0.138972758,261.9880259,2.173304457,1.613115201,25.30702019,6,1.420000017,1,2.840000033,22.70744133,25.30702019,20.96577072,400.1836548,387.4749146,13.56376553,16.127985,49.3409996,58.66887665,500.3284912,1798.806152,1117.390747,100.7709045,1.394752502,-0.009271011,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833880819,0.002173304,298.4570202,295.8574413,287.8089779,1.925195838,3.238346838,32.13573256,16.00774756,24.00723076,2.996275598,0.132489507,1.625231637,1.371043961,0.083364997,26.40077035,0.676141903,51.33657286,382.8376295,0.013081593
04/23/2013,wp_peak,4,7,400,46,14:13:41,3807.5,0,15.27334735,0.228944376,258.1964381,3.31821731,1.538888947,25.52051353,6,1.420000017,1,2.840000033,22.23017311,25.52051353,20.07630539,400.0446167,380.2167358,13.36533356,17.27562332,50.04793549,64.69043732,500.3557129,1800.567627,656.9049072,100.766861,1.290077209,-0.034070358,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833926188,0.003318217,298.6705135,295.3801731,288.0908139,1.238340971,3.27969928,32.5473995,15.27177618,23.87534332,2.972621033,0.211865042,1.740810333,1.231810699,0.133851043,26.01764458,0.679076994,55.46939969,372.956518,0.022715876
04/23/2013,wp_peak,4,7,400,47,14:13:47,3813.5,0,15.18153839,0.228298991,258.7241423,3.320689835,1.544031881,25.54855919,6,1.420000017,1,2.840000033,22.20898628,25.54855919,20.05154991,400.1140442,380.3940735,13.36543179,17.27869225,50.11332321,64.78598022,500.3468628,1800.646484,674.6328735,100.7676849,1.290077209,-0.034070358,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833911438,0.00332069,298.6985592,295.3589863,288.1034311,1.230554658,3.285165697,32.60138108,15.32268883,23.87877274,2.973234038,0.211312241,1.741133816,1.232100222,0.133498021,26.07103286,0.680147669,55.38423718,373.1774972,0.022531314
04/23/2013,wp_peak,4,7,400,48,14:13:53,3819.5,0,15.27119258,0.228033066,257.7720101,3.313828345,1.542520546,25.53702736,6,1.420000017,1,2.840000033,22.18344879,25.53702736,20.02117157,400.0412598,380.2165222,13.36603928,17.27145767,50.19335556,64.85933685,500.3193054,1800.820557,709.3982544,100.7672043,1.290077209,-0.034070358,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833865509,0.003313828,298.6870274,295.3334488,288.1312826,1.232697343,3.28291705,32.57922131,15.30776364,23.86023808,2.969922293,0.211084396,1.740396504,1.22952579,0.133352525,25.9749648,0.677961096,55.39418467,372.9573286,0.022681824
04/23/2013,wp_peak,4,7,400,49,14:14:00,3826,0,15.25894767,0.228079467,258.0097411,3.309717034,1.540351901,25.52369308,6,1.420000017,1,2.840000033,22.16135979,25.52369308,19.99552917,400.14328,380.3337097,13.36629391,17.26706696,50.26225662,64.93061829,500.2958984,1800.777954,698.6612549,100.7679367,1.290077209,-0.034070358,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833826497,0.003309717,298.6736931,295.3113598,288.1244662,1.233695635,3.280318611,32.55319815,15.2861312,23.84252644,2.966760619,0.211124156,1.73996671,1.226793909,0.133377914,25.99910926,0.678377263,55.42298191,373.0803368,0.022667943
04/23/2013,wp_peak,4,7,400,50,14:14:07,3833.5,0,15.37831027,0.227006691,256.4666818,3.296539528,1.540923363,25.52056885,6,1.420000017,1,2.840000033,22.13118935,25.52056885,19.97034454,400.1242676,380.1776428,13.37019539,17.25558662,50.36874771,65.00595093,500.2825623,1800.945557,711.9796143,100.7665939,1.290077209,-0.034070358,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83380427,0.00329654,298.6705688,295.2811893,288.1512826,1.237359518,3.279710054,32.54759267,15.29200604,23.8258791,2.963791615,0.210204629,1.73878669,1.225004924,0.132790755,25.84327398,0.674596959,55.38295974,372.8675306,0.022841794
04/23/2013,wp_peak,3,1,400,51,14:19:41,4167.5,0,11.86354209,0.328308103,313.8685693,3.665456787,1.225160576,24.11593246,6,1.420000017,1,2.840000033,21.86825943,24.11593246,19.97027397,400.1781311,384.2608337,13.45303535,17.77093697,51.50056839,68.03025055,500.2872009,1800.898438,963.2751465,100.767601,1.288703918,-0.043233261,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833812002,0.003665457,297.2659325,295.0182594,288.1437436,1.202043031,3.015895261,29.92921565,12.15827869,22.99209595,2.81837305,0.294287987,1.790734686,1.027638365,0.186711193,31.62778277,0.816811243,62.69636388,378.621474,0.019644975
04/23/2013,wp_peak,3,1,400,52,14:19:48,4174,0,11.82163172,0.328072649,314.1264822,3.653491409,1.221994639,24.09137917,6,1.420000017,1,2.840000033,21.86398697,24.09137917,19.97068596,400.1837769,384.3208313,13.45392609,17.75810432,51.51792908,67.99953461,500.2505188,1801.08252,965.3519287,100.7685928,1.288703918,-0.043233261,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833750865,0.003653491,297.2413792,295.013987,288.1731967,1.211427125,3.011453823,29.88484545,12.12674113,22.97768307,2.815915225,0.294098787,1.789459184,1.026456041,0.186589341,31.65408358,0.817354816,62.73620762,378.7013938,0.019583882
04/23/2013,wp_peak,3,1,400,53,14:19:55,4181,0,11.82198211,0.329904852,314.3789289,3.66416874,1.219449963,24.08288765,6,1.420000017,1,2.840000033,21.8580761,24.08288765,19.9722538,400.1096497,384.2419739,13.4517374,17.7683773,51.5274086,68.06246948,500.2588806,1800.996216,967.3018799,100.7671738,1.288703918,-0.043233261,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833764801,0.003664169,297.2328876,295.0080761,288.1593881,1.206055972,3.009919127,29.87003619,12.10165888,22.97048187,2.814687909,0.295570317,1.790469163,1.024218746,0.187537124,31.67907616,0.818179559,62.81643602,378.6223698,0.0196136
04/23/2013,wp_peak,3,1,400,54,14:20:01,4187,0,11.89006521,0.329693756,313.990815,3.657014373,1.217787079,24.06940269,6,1.420000017,1,2.840000033,21.8557663,24.06940269,19.97206116,400.18573,384.2406616,13.45272064,17.76070595,51.53844833,68.04268646,500.2890625,1801.016968,967.6487427,100.7671814,1.288703918,-0.043233261,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833815104,0.003657014,297.2194027,295.0057663,288.1627084,1.211366789,3.007483357,29.84586167,12.08515573,22.9625845,2.81334248,0.295400862,1.789696278,1.023646202,0.187427975,31.63996941,0.817172273,62.83519804,378.5886941,0.019734203
04/23/2013,wp_peak,3,1,400,55,14:20:05,4191.5,0,11.88405211,0.33008135,314.0485186,3.654680022,1.21575545,24.056036,6,1.420000017,1,2.840000033,21.85578918,24.056036,19.9727478,400.1242065,384.1869812,13.45136166,17.75679779,51.53353882,68.02809906,500.2677307,1800.993774,968.2579346,100.7678986,1.288703918,-0.043233261,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833779551,0.00365468,297.206036,295.0057892,288.1589975,1.21436274,3.005070649,29.82170604,12.06490825,22.95591259,2.812206265,0.295711981,1.789315198,1.022891067,0.187628375,31.64600926,0.817436649,62.87248459,378.537872,0.019738577
04/23/2013,wp_peak,3,6,400,56,14:24:59,4484.5,0,15.56893987,0.277105834,274.8932464,3.501562841,1.36385289,24.64029121,6,1.420000017,1,2.840000033,22.43490982,24.64029121,20.94765091,399.7307129,379.4656982,13.22306156,17.34955597,48.90259933,64.16353607,500.3005371,1799.450439,99.87160492,100.7674484,1.210853577,-0.052092895,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833834229,0.003501563,297.7902912,295.5849098,287.9120639,1.288102113,3.112123376,30.88421336,13.53465739,23.53760052,2.912788417,0.252471559,1.748270486,1.16451793,0.159837309,27.70029103,0.724421859,59.08526797,372.0649699,0.024724042
04/23/2013,wp_peak,3,6,400,57,14:25:05,4491,0,15.47583279,0.266604508,271.8644582,3.499589261,1.411674445,24.88947487,6,1.420000017,1,2.840000033,22.43309784,24.88947487,20.94574928,399.7479858,379.5975952,13.21437931,17.33806038,48.87584305,64.12804413,500.3655396,1799.261353,99.83413696,100.767395,1.210853577,-0.052092895,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833942566,0.003499589,298.0394749,295.5830978,287.88181,1.254458535,3.158785624,31.34729863,14.00923825,23.66128635,2.934576523,0.243724878,1.747111179,1.187465344,0.154230704,27.39507325,0.716191203,58.12551634,372.2411255,0.02416554
04/23/2013,wp_peak,3,6,400,58,14:25:11,4497,0,15.63716353,0.265919899,270.3252689,3.52475412,1.425029603,24.973629,6,1.420000017,1,2.840000033,22.43360329,24.973629,20.94479942,399.7549438,379.3970032,13.20944214,17.36338043,48.85578918,64.21934509,500.2798157,1799.216309,100.117569,100.7667999,1.210853577,-0.052092895,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833799693,0.003524754,298.123629,295.5836033,287.8746029,1.229769093,3.174681885,31.50523672,14.14185629,23.70361614,2.94206587,0.243152605,1.749652282,1.192413588,0.153864054,27.23981229,0.712512926,57.92779798,371.9638445,0.02435254
04/23/2013,wp_peak,3,6,400,59,14:25:17,4503,0,15.57453077,0.267977159,271.5453051,3.557644865,1.42816901,25.00527,6,1.420000017,1,2.840000033,22.42931366,25.00527,20.9456768,399.8197632,379.5220642,13.19923306,17.39168358,48.83086014,64.34092712,500.2951965,1799.344238,102.5574799,100.7669983,1.210853577,-0.052092895,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833825328,0.003557645,298.15527,295.5793137,287.8950717,1.20792853,3.180676759,31.56466713,14.17298356,23.71729183,2.944489059,0.244871533,1.752507749,1.191981309,0.154965422,27.36280529,0.715492802,57.94054881,372.1186782,0.024250244
04/23/2013,wp_peak,3,6,400,60,14:25:23,4509,0,15.5868023,0.269255961,271.7856724,3.571965836,1.427688395,25.00842667,6,1.420000017,1,2.840000033,22.42816925,25.00842667,20.94830132,399.7154236,379.3980713,13.19326305,17.40232658,48.81235886,64.38502502,500.3210754,1799.281738,104.3831787,100.7673874,1.210853577,-0.052092895,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833868459,0.003571966,298.1584267,295.5781693,287.8850717,1.199744863,3.181275379,31.57048587,14.16815928,23.71829796,2.944667403,0.24593888,1.753586984,1.191080418,0.1556494,27.38713214,0.716360185,57.97954949,371.988852,0.024294163
04/23/2013,wp_peak,2,4,400,61,14:32:30,4936,0,9.643704898,0.082547246,188.7074023,1.222840104,1.499032827,25.0452404,6,1.420000017,1,2.840000033,22.148489,25.0452404,20.95027924,399.4110718,387.277771,15.32095814,16.76288414,57.66008759,63.08674622,500.3065796,1800.094727,187.5540619,100.7721024,1.081550598,-0.015428886,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833844299,0.00122284,298.1952404,295.298489,288.0151498,2.386667647,3.188263904,31.63835852,14.87547438,23.5968647,2.923210489,0.080215702,1.689231076,1.233979413,0.050339201,19.01644166,0.487266289,53.17765684,382.6936156,0.013400527
04/23/2013,wp_peak,2,4,400,62,14:32:33,4939,0,9.728125505,0.082334746,186.4146391,1.21863443,1.497644353,25.03629684,6,1.420000017,1,2.840000033,22.14871407,25.03629684,20.95024681,399.344635,387.1123657,15.32278442,16.75974655,57.66636276,63.0742836,500.3098145,1800.454712,199.1688232,100.772438,1.081550598,-0.015428886,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833849691,0.001218634,298.1862968,295.2987141,288.0727475,2.390816346,3.186564874,31.62139306,14.86164651,23.59250546,2.922442772,0.080015022,1.688920521,1.233522251,0.050212753,18.78545767,0.481551755,53.1931628,382.4880808,0.013529043
04/23/2013,wp_peak,2,4,400,63,14:32:36,4942,0,9.635411446,0.082785275,189.4755641,1.223928306,1.496203344,25.03230286,6,1.420000017,1,2.840000033,22.14573288,25.03230286,20.951828,399.4646912,387.3408508,15.32324505,16.76643562,57.67885971,63.11123276,500.3112183,1800.193481,191.2033081,100.7729416,1.081550598,-0.015428886,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83385203,0.001223928,298.1823029,295.2957329,288.0309506,2.387717185,3.185806381,31.61370831,14.84727269,23.58901787,2.921828692,0.080440456,1.689603038,1.232225654,0.050480822,19.09400996,0.489170104,53.23429991,382.7606377,0.013400918
04/23/2013,wp_peak,2,4,400,64,14:32:39,4945.5,0,9.461404509,0.082728905,192.9195431,1.221868366,1.494677577,25.02386284,6,1.420000017,1,2.840000033,22.14175797,25.02386284,20.952425,399.4136047,387.4989319,15.32498646,16.76577759,57.69903564,63.12365723,500.3013,1799.660034,175.6890717,100.7723312,1.081550598,-0.015428886,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8338355,0.001221868,298.1738628,295.291758,287.945599,2.388429447,3.184204069,31.59799947,14.83222188,23.5828104,2.920735985,0.080387233,1.689526493,1.231209493,0.050447286,19.4409521,0.497858258,53.25797135,383.0014333,0.013156484
04/23/2013,wp_peak,2,4,400,65,14:32:42,4948.5,0,9.47805062,0.082929834,192.9990713,1.225057177,1.495025622,25.02881432,6,1.420000017,1,2.840000033,22.14164352,25.02881432,20.95369911,399.4016418,387.4665527,15.32736969,16.77179337,57.70792389,63.14621353,500.3424377,1799.261963,162.205719,100.7714767,1.081550598,-0.015428886,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833904063,0.001225057,298.1788143,295.2916435,287.8819076,2.385307714,3.185144007,31.60759482,14.83580146,23.58522892,2.921161677,0.080576936,1.690118385,1.231043292,0.050566821,19.44880143,0.498105114,53.2637231,382.9611414,0.013182441
04/23/2013,wp_peak,2,8,400,66,14:36:56,5201.5,0,9.563772731,0.178019104,289.1492366,2.367952881,1.389135476,25.07840538,6,1.420000017,1,2.840000033,22.16661644,25.07840538,20.95684624,399.8731384,387.3047485,15.12714672,17.91585541,56.86840057,67.35216522,500.3453369,1799.862427,104.8981323,100.7730713,0.845283508,-0.051868781,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833908895,0.002367953,298.2284054,295.3166164,287.9779818,1.785804982,3.19457125,31.70064392,13.78478852,23.62251091,2.927730677,0.167518574,1.805435774,1.122294903,0.10559446,29.13845663,0.746567755,58.03972163,382.758589,0.014502058
04/23/2013,wp_peak,2,8,400,67,14:36:57,5203.5,0,9.526085419,0.178299926,289.6430865,2.37064997,1.388663905,25.07598305,6,1.420000017,1,2.840000033,22.16575241,25.07598305,20.9575882,399.8345947,387.3097229,15.12393093,17.91590691,56.85947418,67.35610199,500.32901,1799.845703,105.6845703,100.7733688,0.845283508,-0.051868781,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833881683,0.00237065,298.225983,295.3157524,287.9753061,1.78458459,3.1941102,31.6959752,13.7800683,23.62086773,2.927440881,0.167767221,1.805446295,1.121994586,0.105752536,29.18830959,0.747833244,58.05191378,382.7814781,0.014447081
04/23/2013,wp_peak,2,8,400,68,14:36:59,5205,0,9.577383643,0.178392378,289.1355268,2.371066851,1.388227427,25.0724926,6,1.420000017,1,2.840000033,22.164814,25.0724926,20.95681572,399.8205261,387.2337646,15.12120819,17.91376877,56.85210037,67.35145569,500.313324,1799.787842,106.3281097,100.7726822,0.845283508,-0.051868781,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83385554,0.002371067,298.2224926,295.314814,287.9660483,1.784614833,3.193445954,31.68959965,13.77583088,23.6186533,2.927050376,0.16784907,1.805218527,1.121831849,0.105804572,29.13696256,0.746669204,58.05784391,382.6811352,0.014530171
04/23/2013,wp_peak,2,8,400,69,14:37:01,5207,0,9.619196559,0.178102845,288.5464403,2.369834596,1.389624252,25.07644463,6,1.420000017,1,2.840000033,22.1640625,25.07644463,20.95471382,399.8167725,387.1806641,15.11630058,17.90741158,56.83612061,67.33048248,500.3162537,1799.795044,106.9059982,100.7724533,0.845283508,-0.051868781,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833860423,0.002369835,298.2264446,295.3140625,287.9672006,1.784628741,3.194198049,31.69713492,13.78972335,23.62025356,2.927332571,0.167592725,1.804573797,1.122758774,0.105641601,29.07753268,0.74525013,58.02147543,382.6081587,0.014587247
04/23/2013,wp_peak,2,8,400,70,14:37:03,5209,0,9.574230999,0.177612981,288.7910181,2.365567275,1.390734361,25.07800293,6,1.420000017,1,2.840000033,22.16323662,25.07800293,20.95498466,399.8265076,387.24646,15.11319637,17.89922905,56.82765961,67.3035202,500.329834,1799.882813,110.5228577,100.7730713,0.845283508,-0.051868781,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833883057,0.002365567,298.2280029,295.3132366,287.9812436,1.786700995,3.194494646,31.69988376,13.80065471,23.62061977,2.927397153,0.1671589,1.803760285,1.123636868,0.105365807,29.10235786,0.745755089,57.98513897,382.6953291,0.01450666
04/23/2013,wp_peak,1,4,400,71,14:43:17,5582.5,0,19.70000392,0.420068043,283.5168603,4.749472165,1.275707291,24.71518707,6,1.420000017,1,2.840000033,23.61097336,24.71518707,23.11724281,400.5232239,374.763855,12.76943684,18.36056709,43.98622513,63.24570465,500.3212891,1798.907959,732.2070923,100.7799683,1.118019104,-0.105960235,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833868815,0.004749472,297.8651871,296.7609734,287.825267,0.780649635,3.12608466,31.01890896,12.65834186,24.16308022,3.024439862,0.36594121,1.850377369,1.174062494,0.233029559,28.57282018,0.756521357,63.54986135,365.3994166,0.034262028
04/23/2013,wp_peak,1,4,400,72,14:43:18,5583,0,19.71736137,0.420050601,283.4335957,4.749521052,1.275764087,24.71570969,6,1.420000017,1,2.840000033,23.61217308,24.71570969,23.11696625,400.5384521,374.7575989,12.76966095,18.36099434,43.98376846,63.24253082,500.3080444,1798.861694,722.6395874,100.7798462,1.118019104,-0.105960235,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833846741,0.004749521,297.8657097,296.7621731,287.8178647,0.780625395,3.126182272,31.0199151,12.65892076,24.16394138,3.024596129,0.365927973,1.850418185,1.174177943,0.23302097,28.56439418,0.756311804,63.54915492,365.3849096,0.034293197
04/23/2013,wp_peak,1,4,400,73,14:43:19,5585,0,19.72602949,0.41940304,283.325033,4.7501446,1.277639362,24.7270565,6,1.420000017,1,2.840000033,23.61684418,24.7270565,23.11731911,400.6012878,374.8117676,12.77177334,18.36332512,43.97889709,63.23310089,500.3529968,1798.657471,679.4776001,100.7803802,1.118019104,-0.105960235,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833921661,0.004750145,297.8770565,296.7668442,287.7851889,0.778992136,3.12830225,31.04078633,12.67746121,24.17195034,3.026049761,0.365436438,1.850662888,1.175386873,0.232702064,28.55360456,0.755912854,63.51263159,365.4349579,0.034283859
04/23/2013,wp_peak,1,4,400,74,14:43:21,5586.5,0,19.67874757,0.418705174,283.4439331,4.748452529,1.2790373,24.73449516,6,1.420000017,1,2.840000033,23.62047195,24.73449516,23.11751938,400.592804,374.8618774,12.77389717,18.36314964,43.97684097,63.21902084,500.3806152,1798.606812,669.208313,100.7809372,1.118019104,-0.105960235,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833967692,0.004748453,297.8844952,296.770472,287.7770834,0.779252666,3.12969273,31.05441185,12.69126221,24.17748356,3.027054402,0.364906499,1.850655431,1.176398971,0.23235826,28.56574522,0.756128991,63.48086645,365.5075433,0.034177788
04/23/2013,wp_peak,1,4,400,75,14:43:23,5589,0,19.64063428,0.419712445,283.7731293,4.747563801,1.276142688,24.71975899,6,1.420000017,1,2.840000033,23.62541008,24.71975899,23.11584473,400.5192566,374.8344116,12.77627277,18.36450958,43.97202301,63.2050209,500.3771973,1798.536743,681.4859009,100.7811279,1.118019104,-0.105960235,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833961995,0.004747564,297.869759,296.7754101,287.7658725,0.782248258,3.126938678,31.02702601,12.66251643,24.17258453,3.026164894,0.365671318,1.85079599,1.175368904,0.232854451,28.59897604,0.75706264,63.54317753,365.4981947,0.03414595
04/23/2013,wp_peak,1,8,400,1,13:28:16,514.5,0,11.02773878,0.142583359,249.8811828,1.777741543,1.282599498,26.40077782,6,1.420000017,1,2.840000033,23.17730141,26.40077782,22.09627151,399.6213684,385.5593872,19.47163773,21.5598526,68.84233856,76.2252655,499.7800903,1786.236328,1417.076416,100.766655,2.715705395,0.02907297,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832966817,0.001777742,299.5507778,296.3273014,285.7978061,2.017973715,3.455113726,34.28826457,12.72841197,24.78903961,3.13990503,0.135767116,2.172514228,0.967390802,0.085441603,25.17969093,0.648100373,63.63745482,380.3173283,0.018452413
04/23/2013,wp_peak,1,8,400,2,13:28:26,525,0,11.40334944,0.142668999,245.1430337,1.800306053,1.297916771,26.51923752,6,1.420000017,1,2.840000033,23.18379402,26.51923752,22.09794235,399.6892395,385.1665649,19.5336628,21.64821625,69.03450012,76.50760651,499.774353,1799.919556,1416.25415,100.7666092,2.715705395,0.02907297,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832957255,0.001800306,299.6692375,296.333794,287.9871225,2.016394128,3.479334118,34.52864144,12.88042519,24.85151577,3.15163815,0.135844761,2.181417346,0.970220803,0.085490806,24.70223227,0.636459797,63.45421997,379.7459588,0.019054598
04/23/2013,wp_peak,1,8,400,3,13:28:37,535.5,0,11.27416481,0.14368369,247.4071865,1.820842079,1.303739759,26.58974266,6,1.420000017,1,2.840000033,23.19590378,26.58974266,22.10546303,399.457489,385.0800171,19.59563255,21.73420525,69.20278168,76.75524139,499.7541199,1800.415649,1414.067505,100.7665176,2.715705395,0.02907297,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832923533,0.001820842,299.7397427,296.3459038,288.0664975,1.998368133,3.493819935,34.67242906,12.93822382,24.89282322,3.159416778,0.13676439,2.190080176,0.969336602,0.086073588,24.93036062,0.642482537,63.45057583,379.7208191,0.0188389
04/23/2013,wp_peak,1,8,400,4,13:28:47,545.5,0,11.32818513,0.144668007,247.593151,1.832835612,1.303730358,26.62653351,6,1.420000017,1,2.840000033,23.20700455,26.62653351,22.10699654,399.4831543,385.0369568,19.6572113,21.80946922,69.37385559,76.96956635,499.8088074,1800.061401,1390.851074,100.7667542,2.715705395,0.02907297,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833014679,0.001832836,299.7765335,296.3570045,288.0098178,1.987768974,3.501399781,34.74756938,12.93810016,24.91676903,3.163933705,0.137655893,2.197669423,0.966264281,0.086638598,24.94915817,0.643037367,63.53916715,379.6520801,0.018959028
04/23/2013,wp_peak,1,8,400,5,13:28:57,556,0,11.4139379,0.144873749,246.8443535,1.839086755,1.306296022,26.67392731,6,1.420000017,1,2.840000033,23.2090683,26.67392731,22.10094643,399.658783,385.1051331,19.72145462,21.88111305,69.59191895,77.21279907,499.7583313,1799.917847,1410.532227,100.766777,2.715705395,0.02907297,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832930552,0.001839087,299.8239273,296.3590683,287.986849,1.977878453,3.511185262,34.84467168,12.96355862,24.9414978,3.168604245,0.137842161,2.20488924,0.963715005,0.086756656,24.87370993,0.640979131,63.56857654,379.6794936,0.019110007
04/23/2013,wp_peak,1,7,400,6,13:38:02,1100.5,0,16.21158408,0.177378794,219.2037559,2.328169268,1.367063313,26.24157333,6,1.420000017,1,2.840000033,23.09426117,26.24157333,22.09544754,400.4102478,379.883606,17.66180611,20.40013885,62.76032639,72.49085999,499.7218018,1800.490112,713.1587524,100.7704544,2.779517651,0.080790728,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83286967,0.002328169,299.3915733,296.2442612,288.0784115,1.769083829,3.422794575,33.96625127,13.56611242,24.66791725,3.11726677,0.166951454,2.055731262,1.061535507,0.105233932,22.08926209,0.577028733,61.3574982,372.1773953,0.026726562
04/23/2013,wp_peak,1,7,400,7,13:38:12,1110.5,0,15.6136254,0.177696894,225.8487858,2.327923712,1.364621373,26.23457146,6,1.420000017,1,2.840000033,23.09406471,26.23457146,22.09781647,400.4751892,380.6643677,17.6722641,20.41028786,62.7983551,72.52791595,499.7203064,1800.768433,1053.000732,100.7706451,2.779517651,0.080790728,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832867177,0.002327924,299.3845715,296.2440647,288.1229428,1.770687148,3.421379248,33.95214194,13.54185409,24.66431808,3.116596259,0.167233224,2.056757875,1.059838384,0.105413056,22.75892785,0.59330162,61.41471359,373.2423979,0.025691249
04/23/2013,wp_peak,1,7,400,8,13:38:22,1121,0,15.48174412,0.178105023,227.5302889,2.325289417,1.360159419,26.2178154,6,1.420000017,1,2.840000033,23.09250069,26.2178154,22.09772301,400.4248352,380.7729187,17.68594742,20.42089081,62.85318375,72.57276154,499.7116089,1800.808594,838.6618652,100.7710648,2.779517651,0.080790728,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832852681,0.002325289,299.3678154,296.2425007,288.1293686,1.774262029,3.417994329,33.91841038,13.49751957,24.65515804,3.114890348,0.167594654,2.05783491,1.057055438,0.105642827,22.92846948,0.597548507,61.50845382,373.413639,0.025501429
