Date,plot,pot,Obs,HHMMSS,bay,code,FTime,EBal?,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs
2013/05/17,2,3,38,19:47:37,77,,3609.5,1,-0.294615879,0.002815949,567.2229058,0.016283265,0.577343555,12.4720075,41.62,4,1,8,12.94060135,12.4524889,12.98039055,400.2649536,404.2695313,8.438144684,8.662572861,56.90314865,58.41659546,299.3558044,0.072052851,0.075845107,100.9712143,5.5541749,-0.132091224,1,0,4,0,1,0.189999998,111115,0.07192595,1.63E-05,285.6024889,286.0906013,0.01441057,0.019518597,1.452014056,14.38047532,5.717902463,12.4524889,1.450154248,0.002814958,0.874670501,0.575483747,0.001759438,57.27318558,1.403081019,59.7891325,404.3192477,-0.000435666
2013/05/17,2,3,39,19:47:41,77,,3613.5,1,-0.295020085,0.002878196,563.8564799,0.016637843,0.577166659,12.47274426,41.62,4,1,8,12.94640541,12.4529705,12.98117065,400.2734375,404.2817078,8.435619354,8.664937973,56.86506653,58.41091537,299.3506775,0.156688154,0.164934903,100.9721756,5.5541749,-0.132091224,1,0,4,0,1,0.189999998,111115,0.071924718,1.66E-05,285.6029705,286.0964054,0.031337631,0.019773752,1.452084298,14.38103408,5.716096103,12.4529705,1.450200112,0.00287716,0.874917639,0.575282473,0.001798318,56.9338155,1.394711829,59.80365067,404.3314924,-0.000436357
2013/05/17,2,4,11,19:44:41,1,,1193.5,1,-0.229805917,0.007533494,448.2128594,0.042841784,0.568066414,12.56446514,46.47,4,1,8,13.03000355,12.55080223,12.96630287,399.9522095,403.2430115,8.18422699,8.841720581,54.87075043,59.27888489,300.1177673,0.040025063,0.042131647,100.9742279,0.479774475,0.446609735,1,0,4,0,1,0.189999998,111115,0.064583122,4.28E-05,285.7008022,286.1800035,0.008005013,0.013662914,1.460852323,14.46757607,5.625855484,12.55080223,1.459543276,0.007526407,0.892785909,0.566757367,0.004704641,45.25794741,1.111520464,60.69251146,403.2817912,-0.00034585
2013/05/17,2,4,12,19:44:44,1,,1196,1,-0.236156808,0.007554892,449.4478111,0.042926831,0.567579717,12.56055579,46.47,4,1,8,13.03162193,12.54656696,12.96681309,399.8840027,403.2725525,8.184109688,8.842900276,54.86373138,59.280056,300.1211548,0.115628392,0.1217141,100.9734268,0.479774475,0.446609735,1,0,4,0,1,0.189999998,111115,0.064583851,4.29E-05,285.696567,286.1816219,0.023125679,0.013988823,1.460477661,14.46398035,5.62108007,12.54656696,1.459137704,0.007547764,0.892897944,0.56623976,0.004717992,45.38228566,1.114501367,60.71626648,403.312404,-0.00035552
2013/05/17,2,4,13,19:44:46,1,,1198.5,1,-0.240492883,0.007512782,450.6282369,0.042700375,0.567746693,12.55972398,46.47,4,1,8,13.03159523,12.54565048,12.96783352,399.7978516,403.2548828,8.185176849,8.840477943,54.87084961,59.2637825,300.1283569,0.112294257,0.118204482,100.9731903,0.479774475,0.446609735,1,0,4,0,1,0.189999998,111115,0.064585401,4.27E-05,285.6956505,286.1815952,0.022458851,0.014073502,1.460397954,14.46322484,5.622746898,12.54565048,1.459049954,0.007505733,0.892651262,0.566398693,0.004691716,45.50137072,1.117477447,60.70242149,403.295466,-0.00036198
2013/05/17,2,4,14,19:44:48,1,,1200.5,1,-0.234598937,0.007519521,449.3058427,0.042729821,0.567630259,12.55766893,46.47,4,1,8,13.03149509,12.54355812,12.96807098,399.8612061,403.2265625,8.183977127,8.839681625,54.86315536,59.25882339,300.1507874,0.058927145,0.062028576,100.9731827,0.479774475,0.446609735,1,0,4,0,1,0.189999998,111115,0.064590228,4.27E-05,285.6935581,286.1814951,0.011785429,0.014110808,1.460201047,14.46127584,5.621594213,12.54355812,1.458849636,0.007512459,0.892570788,0.566278848,0.004695921,45.36784094,1.114276401,60.70527008,403.2661511,-0.000353151
2013/05/17,2,4,15,19:44:53,1,,1205,1,-0.241857346,0.007542073,450.7472706,0.042837568,0.56736986,12.55488839,46.47,4,1,8,13.03106117,12.54060173,12.96711349,399.8048401,403.2811584,8.182281494,8.839506149,54.85407257,59.26010895,300.2117004,0.145649031,0.153314769,100.9745102,0.479774475,0.446609735,1,0,4,0,1,0.189999998,111115,0.064603336,4.28E-05,285.6906017,286.1810612,0.029129806,0.014286655,1.459934663,14.45844759,5.61894144,12.54060173,1.458566637,0.00753497,0.892564804,0.566001834,0.004709994,45.51398487,1.117699801,60.7163003,403.3219719,-0.000364093
2013/05/17,2,7,16,19:48:29,1,,1421.5,1,-0.222902514,0.007499134,445.7953018,0.044865352,0.597644382,12.71181324,33.43,4,1,8,13.07046223,12.70380402,12.96548557,399.9796143,402.261322,8.193604469,8.688980103,54.79030609,58.10286331,300.1392212,0.041137334,0.043302458,100.9774628,0.479774475,0.446609735,1,0,4,0,1,0.189999998,111115,0.0897814,4.49E-05,285.853804,286.2204622,0.008227467,0.008009228,1.475035546,14.60757189,5.918591784,12.70380402,1.474261504,0.007492111,0.877391165,0.596870339,0.0046832,45.01527849,1.108223131,59.04358668,402.2989368,-0.000327144
2013/05/17,2,7,17,19:48:34,1,,1426.5,1,-0.230833624,0.00754224,447.2345974,0.045099749,0.597326989,12.71318469,33.43,4,1,8,13.07052326,12.70522499,12.9681654,399.9241638,402.2935181,8.19550705,8.693547249,54.80211258,58.13243484,300.0917358,0.107844733,0.113520771,100.9761734,0.479774475,0.446609735,1,0,4,0,1,0.189999998,111115,0.089767196,4.51E-05,285.855225,286.2205233,0.021568946,0.007959694,1.475168124,14.60907137,5.915524118,12.70522499,1.474398806,0.007535136,0.877841134,0.596557672,0.004710098,45.16003825,1.111712164,59.06911112,402.3324712,-0.000338902
2013/05/17,2,7,18,19:48:38,1,,1430,1,-0.229896979,0.007537067,447.1052041,0.04506457,0.597272359,12.71373313,33.43,4,1,8,13.07178116,12.70577526,12.96834373,399.9701843,402.3286743,8.19704628,8.694577217,54.80812073,58.13478088,300.1642761,0.062262286,0.065539248,100.976593,0.479774475,0.446609735,1,0,4,0,1,0.189999998,111115,0.089788895,4.51E-05,285.8557753,286.2217812,0.012452457,0.007957866,1.475221144,14.60953574,5.91495852,12.70577526,1.474451979,0.007529973,0.877948785,0.596503194,0.00470687,45.14716023,1.111293409,59.07426813,402.3674694,-0.000337527
2013/05/17,2,7,19,19:48:40,1,,1432.5,1,-0.229427641,0.007507291,447.2046727,0.04489086,0.597331193,12.71493662,33.43,4,1,8,13.0726757,12.70690346,12.96917439,399.9815369,402.3355713,8.199476242,8.695088387,54.82153702,58.13518906,300.1647034,0.116742954,0.122887321,100.977272,0.479774475,0.446609735,1,0,4,0,1,0.189999998,111115,0.089789023,4.49E-05,285.8569035,286.2226757,0.023348591,0.008033161,1.475337498,14.61058977,5.915501388,12.70690346,1.474561003,0.007500253,0.878006305,0.596554698,0.00468829,45.15750789,1.111521587,59.07328016,402.3742872,-0.000336827
2013/05/17,2,7,20,19:48:47,1,,1439.5,1,-0.225892747,0.00751177,446.3689752,0.044937109,0.597586712,12.71984561,33.43,4,1,8,13.07287025,12.71215916,12.96986485,399.9654236,402.2800598,8.201128006,8.697281837,54.83174133,58.14896011,300.1452332,0.007782687,0.008192302,100.977005,0.479774475,0.446609735,1,0,4,0,1,0.189999998,111115,0.089783199,4.49E-05,285.8621592,286.2228703,0.001556537,0.00768645,1.475812184,14.61532934,5.918047502,12.71215916,1.475068985,0.007504723,0.878225472,0.596843513,0.004691085,45.07300225,1.109597566,59.06882179,402.3181792,-0.000331658
2013/05/17,2,8,46,19:57:53,77,,4225,1,-0.436675435,0.006465974,506.8383059,0.039096132,0.603922824,12.69699302,19.82,4,1,8,12.97961712,12.69144535,12.98168373,400.3260803,403.1131592,8.356471062,8.613115311,56.20901489,57.93531036,299.3291931,0.08005733,0.084270872,100.9716797,5.5541749,-0.132091224,1,0,4,0,1,0.189999998,111115,0.151023811,3.91E-05,285.8414454,286.1296171,0.016011466,0.005547667,1.473603544,14.59422631,5.981110995,12.69144535,1.473067816,0.006460752,0.86968072,0.603387096,0.004038439,51.17631508,1.257310247,58.56963242,403.1868482,-0.000634344
2013/05/17,2,8,47,19:57:56,77,,4228.5,1,-0.445800071,0.006558095,507.5522302,0.039628733,0.603563269,12.69511776,19.82,4,1,8,12.9791317,12.68963528,12.98193645,400.2723083,403.1180115,8.35470295,8.614809036,56.19938278,57.94903183,299.3682556,0.060615987,0.063806303,100.9725418,5.5541749,-0.132091224,1,0,4,0,1,0.189999998,111115,0.151043519,3.96E-05,285.8396353,286.1291317,0.012123197,0.00548248,1.473422434,14.59230804,5.977499008,12.68963528,1.472893057,0.006552724,0.869859166,0.603033892,0.004095934,51.24883878,1.259066119,58.58969032,403.1932402,-0.000647811
2013/05/17,2,8,48,19:57:59,77,,4231.5,1,-0.428364447,0.006569981,503.0681851,0.039683435,0.603300265,12.69232517,19.82,4,1,8,12.97872829,12.68660736,12.97974491,400.3257751,403.0559692,8.354335785,8.614806175,56.1979866,57.9501152,299.3622131,0.194426373,0.204659343,100.9718018,5.5541749,-0.132091224,1,0,4,0,1,0.189999998,111115,0.151040471,3.97E-05,285.8366074,286.1287283,0.038885275,0.005717806,1.473152767,14.58974427,5.9749381,12.68660736,1.47260076,0.00656459,0.869852501,0.602748259,0.004103353,50.79570106,1.248134809,58.60027306,403.1282557,-0.000622687
2013/05/17,2,8,49,19:58:03,77,,4236,1,-0.434147043,0.006720463,502.1519847,0.040586697,0.603227912,12.69591825,19.82,4,1,8,12.98034096,12.69063663,12.98200417,400.3270874,403.0931702,8.352519035,8.618919373,56.18009567,57.97193909,299.3596191,0.044602755,0.046950269,100.9722672,5.5541749,-0.132091224,1,0,4,0,1,0.189999998,111115,0.151039162,4.06E-05,285.8406366,286.130341,0.008920551,0.005281611,1.473499742,14.59311337,5.974193997,12.69063663,1.472989734,0.006714822,0.870271829,0.602717905,0.00419727,50.70342435,1.245746695,58.61560675,403.1664325,-0.000631198
2013/05/17,2,8,50,19:58:05,77,,4237,1,-0.441407936,0.006711722,504.0034594,0.040529866,0.603164826,12.69476984,19.82,4,1,8,12.98184776,12.68934917,12.98178673,400.2722168,403.0863647,8.352471352,8.618483543,56.17399597,57.9630394,299.37677,0.041171744,0.043338679,100.9718246,5.5541749,-0.132091224,1,0,4,0,1,0.189999998,111115,0.151047815,4.05E-05,285.8393492,286.1318478,0.008234349,0.005420662,1.473388835,14.59207893,5.973595385,12.68934917,1.472865437,0.006706096,0.870224009,0.602641428,0.004191815,50.89014892,1.250360973,58.61680559,403.1608523,-0.000641777
2013/05/17,3,1,55,20:02:49,77,,4521.5,1,-0.281753527,-0.005287271,312.7870474,-0.034941507,0.659233445,12.73620582,14.03,4,1,8,12.94940186,12.71818066,12.98441315,400.390625,401.7769165,8.265652657,8.103219032,55.70580292,54.61109161,299.3572998,0.080057822,0.084271394,100.9674911,5.5541749,-0.132091224,1,0,4,0,1,0.189999998,111115,0.213369423,-3.49E-05,285.8681807,286.0994019,0.016011565,0.018025159,1.477395141,14.63238439,6.529165356,12.71818066,1.475651173,-0.005290768,0.818161696,0.657489477,-0.003306416,31.58132344,0.778509254,54.83573578,401.8244624,-0.0003845
2013/05/17,3,1,56,20:02:52,77,,4525,1,-0.280486511,-0.00536223,314.3644401,-0.035422937,0.658965167,12.73257296,14.03,4,1,8,12.95043182,12.71427059,12.98377895,400.4100342,401.7914734,8.267136574,8.102443695,55.71170425,54.6018486,299.3189697,0.0240175,0.025281578,100.9668655,5.5541749,-0.132091224,1,0,4,0,1,0.189999998,111115,0.213342102,-3.54E-05,285.8642706,286.1004318,0.0048035,0.018302372,1.47704351,14.62899241,6.526548719,12.71427059,1.475273106,-0.005365827,0.818078343,0.657194762,-0.003353318,31.74039215,0.782406947,54.84303976,401.8388055,-0.000382809
2013/05/17,3,1,57,20:02:53,77,,4525.5,1,-0.284197868,-0.005370576,313.3919011,-0.035478465,0.658971381,12.73262147,14.03,4,1,8,12.94975567,12.71435165,12.98418236,400.3898926,401.7888184,8.267383575,8.102434158,55.71579361,54.60416031,299.3219299,0.014867925,0.015650447,100.9667969,5.5541749,-0.132091224,1,0,4,0,1,0.189999998,111115,0.213344212,-3.55E-05,285.8643517,286.0997557,0.002973585,0.018269819,1.477048205,14.62904886,6.526614703,12.71435165,1.475280943,-0.005374184,0.818076824,0.657204119,-0.00335854,31.64217642,0.779991595,54.84270925,401.8367767,-0.000387873
2013/05/17,3,1,58,20:02:53,77,,4526,1,-0.28944885,-0.005366029,311.7726458,-0.035452439,0.659047234,12.73339936,14.03,4,1,8,12.94962883,12.71519279,12.98500824,400.3745117,401.7980347,8.2672472,8.102415085,55.71543884,54.60458374,299.3152161,0.001143685,0.001203879,100.9669647,5.5541749,-0.132091224,1,0,4,0,1,0.189999998,111115,0.213339427,-3.55E-05,285.8651928,286.0996288,0.000228737,0.018206566,1.477123492,14.62977021,6.527355121,12.71519279,1.475362266,-0.00536963,0.818076258,0.657286008,-0.003355695,31.47873773,0.77594368,54.83982279,401.8468792,-0.000395009
2013/05/17,3,1,59,20:02:54,77,,4526,1,-0.28944885,-0.005366029,311.7726458,-0.035452439,0.659047234,12.73339936,14.03,4,1,8,12.94962883,12.71519279,12.98500824,400.3745117,401.7980347,8.2672472,8.102415085,55.71543884,54.60458374,299.3152161,0.001143685,0.001203879,100.9669647,5.5541749,-0.132091224,1,0,4,0,1,0.189999998,111115,0.213339427,-3.55E-05,285.8651928,286.0996288,0.000228737,0.018206566,1.477123492,14.62977021,6.527355121,12.71519279,1.475362266,-0.00536963,0.818076258,0.657286008,-0.003355695,31.47873773,0.77594368,54.83982279,401.8468792,-0.000395009
2013/05/17,3,2,28,19:58:30,1,,2022.5,1,-0.359768855,0.008110742,471.5039242,0.04692268,0.57795288,12.5932515,39.64,4,1,8,13.0194912,12.58239746,12.96761799,400.0282898,404.5289612,8.156871796,8.771129608,54.72512054,58.84622574,300.1509399,0.030019334,0.031599298,100.9745483,0.479774475,0.446609735,1,0,4,0,1,0.189999998,111115,0.075719208,4.69E-05,285.7323975,286.1694912,0.006003867,0.010854041,1.46361373,14.49487771,5.723748106,12.58239746,1.462571989,0.008102528,0.885660851,0.576911138,0.005064817,47.60989579,1.165562838,60.08761881,404.5896722,-0.000534311
2013/05/17,3,2,30,19:58:40,1,,2032.5,1,-0.354923034,0.008086848,470.7102919,0.046799401,0.578130777,12.595606,39.64,4,1,8,13.01940918,12.58480358,12.96849251,400.0449219,404.482605,8.158984184,8.771672249,54.7391777,58.84973907,300.1291809,0.072267532,0.076071091,100.973793,0.479774475,0.446609735,1,0,4,0,1,0.189999998,111115,0.075713719,4.68E-05,285.7348036,286.1694092,0.014453507,0.010802418,1.463839795,14.49722498,5.725552733,12.58480358,1.462802866,0.008078681,0.885709018,0.577093847,0.005049909,47.52940359,1.163734327,60.08132177,404.5424982,-0.00052712
2013/05/17,3,2,31,19:58:41,1,,2033.5,1,-0.357715874,0.008109625,471.0801428,0.046892939,0.577663548,12.59244812,39.64,4,1,8,13.01929951,12.5815773,12.96865845,400.022522,404.4966736,8.159338951,8.773262978,54.7421608,58.8610611,300.1231384,0.010006378,0.01053303,100.9741821,0.479774475,0.446609735,1,0,4,0,1,0.189999998,111115,0.075712194,4.69E-05,285.7315773,286.1692995,0.002001276,0.010870821,1.463536602,14.49416644,5.720903462,12.5815773,1.462493299,0.008101413,0.885873054,0.576620245,0.00506412,47.56693214,1.1646082,60.10546293,404.5570381,-0.000531462
2013/05/17,3,2,32,19:58:42,1,,2035,1,-0.36121751,0.008128316,471.6298373,0.046973612,0.577327346,12.59006901,39.64,4,1,8,13.01912498,12.57891846,12.96882343,399.9992981,404.5190735,8.159392357,8.774347305,54.74304199,58.8689003,300.1351318,0.204573438,0.215340465,100.9739914,0.479774475,0.446609735,1,0,4,0,1,0.189999998,111115,0.07571522,4.70E-05,285.7289185,286.169125,0.040914688,0.011150549,1.463308215,14.49193198,5.717584679,12.57891846,1.462238222,0.008120065,0.885980869,0.576257352,0.005075781,47.62234713,1.165902595,60.12257502,404.5800289,-0.000536787
2013/05/17,3,2,33,19:58:44,1,,2036.5,1,-0.357463706,0.008132578,470.8361602,0.046986795,0.577188915,12.5893698,39.64,4,1,8,13.01920319,12.57829762,12.96923923,400.0270996,404.4970703,8.159920692,8.775024414,54.74648666,58.87333679,300.1465454,0.087832391,0.092455149,100.9743271,0.479774475,0.446609735,1,0,4,0,1,0.189999998,111115,0.075718099,4.70E-05,285.7282976,286.1692032,0.017566478,0.01107219,1.463241101,14.49121913,5.716194719,12.57829762,1.462178667,0.008124319,0.886052185,0.576126481,0.005078441,47.54236444,1.164003882,60.13033009,404.5573923,-0.000531307
2013/05/17,3,3,61,20:07:59,77,,4831.5,1,-0.400624485,0.005569881,514.0263923,0.033490375,0.600539968,12.57317778,22.75,4,1,8,12.92882538,12.56284809,12.99188137,400.3482361,403.2897949,8.276483536,8.528793335,55.8550148,57.55776596,299.3969727,0.096069112,0.101125382,100.9694595,5.5541749,-0.132091224,1,0,4,0,1,0.189999998,111115,0.131603065,3.35E-05,285.7128481,286.0788254,0.019213822,0.010329688,1.461687621,14.47653209,5.947738757,12.56284809,1.460697339,0.005566006,0.861147654,0.599549685,0.003479101,51.90096702,1.274583188,58.46544349,403.3574003,-0.000580693
2013/05/17,3,3,62,20:08:00,77,,4833,1,-0.40496412,0.005598742,514.6647522,0.033688141,0.600968636,12.57869023,22.75,4,1,8,12.93094635,12.5685606,12.99236774,400.3130493,403.2867432,8.276058197,8.529837608,55.84405136,57.55646515,299.4206238,0.104072295,0.109549783,100.9688263,5.5541749,-0.132091224,1,0,4,0,1,0.189999998,111115,0.131613461,3.37E-05,285.7185606,286.0809464,0.020814459,0.010129628,1.462216328,14.48185922,5.952021614,12.5685606,1.46124491,0.005594827,0.861247692,0.599997219,0.003497118,51.96509597,1.276175726,58.45084053,403.3550809,-0.00058684
2013/05/17,3,3,63,20:08:02,77,,4835,1,-0.403895743,0.005667468,512.9456295,0.034105275,0.601036034,12.5828128,22.75,4,1,8,12.93276024,12.57294083,12.99288559,400.3003235,403.2649231,8.276127815,8.533074379,55.83797836,57.57155991,299.3907471,0.046890311,0.049358223,100.9689789,5.5541749,-0.132091224,1,0,4,0,1,0.189999998,111115,0.131600328,3.41E-05,285.7229408,286.0827602,0.009378062,0.009871978,1.46261184,14.4857545,5.952680124,12.57294083,1.461664899,0.005663456,0.861575807,0.600089092,0.00354002,51.79159643,1.271981767,58.45762443,403.3330805,-0.000585392
2013/05/17,3,3,64,20:08:04,77,,4836.5,1,-0.395612469,0.005668689,510.5493523,0.034127571,0.601301865,12.58592864,22.75,4,1,8,12.93285656,12.57614231,12.99307823,400.3209534,403.2227783,8.276221275,8.533355713,55.83856201,57.57341766,299.3674927,0.115513623,0.121593289,100.9695358,5.5541749,-0.132091224,1,0,4,0,1,0.189999998,111115,0.131590107,3.41E-05,285.7261423,286.0828566,0.023102725,0.009786329,1.46291083,14.48863579,5.955280076,12.57614231,1.461971933,0.005664675,0.861608965,0.600362968,0.003540783,51.54993112,1.266171902,58.44768478,403.2895379,-0.000573351
2013/05/17,3,3,65,20:08:13,77,,4846,1,-0.391625948,0.005735436,508.1687001,0.034409496,0.599229956,12.56767628,22.75,4,1,8,12.93705177,12.55672646,12.98944473,400.3571472,403.2277222,8.277189255,8.536438942,55.83041,57.57907104,299.3768616,0.244748339,0.257629842,100.9706955,5.5541749,-0.132091224,1,0,4,0,1,0.189999998,111115,0.131594225,3.44E-05,285.7067265,286.0870518,0.048949669,0.010949829,1.461160133,14.47113071,5.93469177,12.55672646,1.460110751,0.005731327,0.861930177,0.598180574,0.003582448,51.31014708,1.260252389,58.54189531,403.293809,-0.000568482
2013/05/17,3,4,34,20:03:53,1,,2346,1,-0.365953664,0.018080275,430.8184186,0.103263701,0.571308569,12.54541785,19.74,4,1,8,12.99520493,12.54541969,12.97204113,400.0506592,402.1844177,8.118068695,8.791273117,54.55282974,59.07671356,300.1324768,0.115628317,0.121714018,100.9773102,0.479774475,0.446609735,1,0,4,0,1,0.189999998,111115,0.152042795,0.000103264,285.6954197,286.1452049,0.023125663,-1.84E-06,1.459027681,14.44906463,5.657791518,12.54541969,1.459027858,0.018039505,0.887719112,0.571308745,0.011278347,43.50288508,1.071196197,60.47217494,402.2461724,-0.000550161
2013/05/17,3,4,35,20:03:54,1,,2347.5,1,-0.357370866,0.018077134,430.0431159,0.103206786,0.571095375,12.54311123,19.74,4,1,8,12.99431133,12.54284382,12.97210312,400.0820923,402.1595154,8.118350029,8.791166306,54.55810547,59.07966232,300.1401367,0.309085995,0.325353682,100.9776688,0.479774475,0.446609735,1,0,4,0,1,0.189999998,111115,0.152046675,0.000103207,285.6928438,286.1443113,0.061817199,0.000267407,1.458806854,14.44682643,5.655660123,12.54284382,1.458781255,0.018036378,0.887711479,0.571069776,0.011276391,43.42475132,1.069334678,60.48097557,402.2198217,-0.000537371
2013/05/17,3,4,36,20:03:56,1,,2349,1,-0.357312062,0.018068884,430.0473872,0.103141224,0.570994144,12.54176542,19.74,4,1,8,12.99485111,12.54142952,12.97174835,400.0766296,402.1538696,8.118478775,8.790876389,54.55714798,59.07574081,300.136322,0.270175308,0.284395069,100.9778595,0.479774475,0.446609735,1,0,4,0,1,0.189999998,111115,0.152044743,0.000103141,285.6914295,286.1448511,0.054035062,0.000335899,1.458678025,14.44552333,5.654646938,12.54142952,1.458645872,0.018028165,0.887683881,0.570961991,0.011271254,43.42526465,1.069360311,60.48448211,402.214166,-0.000537322
2013/05/17,3,4,37,20:03:58,1,,2351.5,1,-0.35875758,0.018098893,430.1168306,0.103297662,0.570917017,12.54233425,19.74,4,1,8,12.99684906,12.54216385,12.97202301,400.0612793,402.1474915,8.118751526,8.792127609,54.55217361,59.07677841,300.1543884,0.062261902,0.065538846,100.9784546,0.479774475,0.446609735,1,0,4,0,1,0.189999998,111115,0.152053895,0.000103298,285.6921638,286.1468491,0.012452381,0.000170404,1.458732476,14.44597743,5.653849821,12.54216385,1.458716164,0.018058039,0.887815459,0.570900705,0.011289938,43.43253285,1.069549953,60.49140825,402.2080318,-0.000539565
2013/05/17,3,4,38,20:04:00,1,,2353,1,-0.362046098,0.018058149,430.50409,0.103110211,0.571160107,12.54301412,19.74,4,1,8,12.9968996,12.54277802,12.97222614,400.0665894,402.1748047,8.118304253,8.790427208,54.54859543,59.06473541,300.1688232,0.120073564,0.126393229,100.9777374,0.479774475,0.446609735,1,0,4,0,1,0.189999998,111115,0.152061207,0.00010311,285.692778,286.1468996,0.024014713,0.000236104,1.458797558,14.44672454,5.656297337,12.54277802,1.458774956,0.018017479,0.88763745,0.571137505,0.011264571,43.47132896,1.070440229,60.47616753,402.2359,-0.000544336
2013/05/17,3,5,21,19:53:31,1,,1724,1,-0.270896911,0.011114763,436.6880972,0.065493875,0.588942738,12.58148597,21.58,4,1,8,13.002491,12.5746479,12.96722126,399.8431702,401.6017761,8.18407917,8.650898933,54.97005463,58.10554504,300.1438904,0.263496816,0.277365088,100.9769974,0.479774475,0.446609735,1,0,4,0,1,0.189999998,111115,0.139084287,6.55E-05,285.7246479,286.152491,0.052699366,0.00683807,1.462484537,14.48334348,5.832444546,12.5746479,1.461828607,0.011099342,0.873541799,0.588286808,0.006938473,44.09545285,1.087365951,59.31525123,401.64749,-0.00040006
2013/05/17,3,5,22,19:53:34,1,,1727,1,-0.258844323,0.011040033,435.2041467,0.065018138,0.588622998,12.57396367,21.58,4,1,8,13.00266743,12.56680393,12.96844482,399.9200745,401.5934448,8.183436394,8.646879196,54.96535873,58.0781517,300.1360779,0.102286659,0.107670166,100.9774704,0.479774475,0.446609735,1,0,4,0,1,0.189999998,111115,0.139080666,6.50E-05,285.7168039,286.1526674,0.020457331,0.007159734,1.461762987,14.47612998,5.829250784,12.56680393,1.461076506,0.011024818,0.873139988,0.587936518,0.006891877,43.94581384,1.083693353,59.31711904,401.6371248,-0.000382283
2013/05/17,3,5,23,19:53:37,1,,1729.5,1,-0.267526104,0.011102211,436.2503769,0.065375814,0.588548306,12.57412979,21.58,4,1,8,13.00307655,12.56700993,12.96876144,399.8668823,401.601593,8.181830406,8.647809982,54.95288849,58.08261871,300.1439819,0.127861798,0.134591371,100.9770813,0.479774475,0.446609735,1,0,4,0,1,0.189999998,111115,0.139084329,6.54E-05,285.7170099,286.1530766,0.02557236,0.007119863,1.461778918,14.47634353,5.828533551,12.56700993,1.461096253,0.011086825,0.873230612,0.587865641,0.006930647,44.05128978,1.08627651,59.32301693,401.646738,-0.000395135
2013/05/17,3,5,24,19:53:42,1,,1734,1,-0.257737318,0.01108195,434.9088669,0.065265968,0.588638279,12.57267103,21.58,4,1,8,13.00213909,12.56554127,12.96908665,399.934021,401.5987854,8.180231094,8.645461082,54.94598007,58.07089233,300.1231689,0.087830417,0.09245307,100.9779282,0.479774475,0.446609735,1,0,4,0,1,0.189999998,111115,0.139074684,6.53E-05,285.7155413,286.1521391,0.017566083,0.007129762,1.461639027,14.47483676,5.829375679,12.56554127,1.46095547,0.01106662,0.873000748,0.587954722,0.006918013,43.91619632,1.082943681,59.3128813,401.6422786,-0.000380616
2013/05/17,3,5,25,19:53:43,1,,1736,1,-0.252678576,0.011084461,434.1664979,0.065268434,0.58851868,12.57138092,21.58,4,1,8,13.00181675,12.56414604,12.96777916,399.9634094,401.5916443,8.180347443,8.645551682,54.94708252,58.07184219,300.1510925,0.147870257,0.15565291,100.9763947,0.479774475,0.446609735,1,0,4,0,1,0.189999998,111115,0.139087624,6.53E-05,285.714146,286.1518167,0.029574053,0.00723488,1.461515318,14.47383147,5.828279786,12.56414604,1.460821738,0.011069124,0.872996639,0.587825099,0.006919579,43.84056764,1.081114371,59.31773641,401.6342838,-0.000373183
2013/05/17,3,7,39,20:09:06,1,,2659.5,1,-0.348063828,0.023372932,423.6543621,0.12134299,0.519510974,12.60559375,31.43,4,1,8,13.03759193,12.61042118,12.97059441,400.0780029,403.2107544,8.102157593,9.361042023,54.29726791,62.73378372,300.1156311,0.025571754,0.026917636,100.9810791,0.479774475,0.446609735,1,0,4,0,1,0.189999998,111115,0.095486997,0.000121343,285.7604212,286.1875919,0.005114351,-0.004827434,1.464799099,14.5056788,5.144636781,12.61042118,1.465262963,0.023304845,0.945288125,0.519974838,0.01457163,42.78107465,1.05070204,64.20985703,403.2694902,-0.000554198
2013/05/17,3,7,40,20:09:08,1,,2660.5,1,-0.35175555,0.02341014,423.9153104,0.121406874,0.518959023,12.60077388,31.43,4,1,8,13.03786755,12.60534954,12.9702549,400.0832825,403.2542419,8.10247612,9.361970901,54.29814148,62.73855591,300.1278381,0.042248562,0.044472173,100.9805603,0.479774475,0.446609735,1,0,4,0,1,0.189999998,111115,0.095490881,0.000121407,285.7553495,286.1878675,0.008449713,-0.004575663,1.464336091,14.50116821,5.139197306,12.60534954,1.464775637,0.023341836,0.945377067,0.519398569,0.014594769,42.80720556,1.051235837,64.2368082,403.3136007,-0.00056025
